system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
drosophila,1-2,0.25,HOPE,0.8941194789017491,0.8106624712762863,0.39380144528063404,1.3416740701044483,-8.891347054769827,-18.068339041535715
drosophila,1-3,0.25,HOPE,0.9271970056407823,0.8067567567567567,0.3460989856400868,0.6826191053932888,-6.262109482992746,-15.960435329640458
drosophila,1-2,0.25,HOPE,0.8941194789017491,0.8106785425301313,0.39363783636467314,1.3415612957923229,-8.886408125429138,-18.068218283208086
drosophila,1-3,0.25,HOPE,0.9273024408245031,0.8068154756721927,0.3461291982559704,0.6750293139241106,-6.185142635923802,-15.940808583035816
drosophila,2-3,0.25,HOPE,0.6484778862722573,0.6527498097564057,0.5326932392823153,-0.02235750096104413,-2.100403599724401,-7.39623384211028
drosophila,1-2,0.25,HOPE,0.9053303576062698,0.8296921537126105,0.44302098711080884,1.401287236209868,-10.279240840200597,-18.58040035243353
drosophila,1-3,0.25,HOPE,0.9263574064312071,0.8252078808752202,0.39718097574336303,0.948660375804074,-4.952812427392718,-17.542353598609086
drosophila,1-2,0.25,HOPE,0.9053822598224944,0.8296940752455594,0.4428090828051722,1.3945954463799979,-10.212204225906092,-18.55196687779827
drosophila,1-3,0.25,HOPE,0.9263046916183447,0.8251801250413893,0.3970098558808788,0.9505179858805876,-4.970644746245161,-17.546253333897187
drosophila,2-3,0.25,HOPE,0.6478711162255466,0.6577255811705571,0.5462365405213433,-0.002565822034634149,1.2154771299620433,-8.3355277106997
drosophila,1-2,0.25,HOPE,0.9033011522890065,0.8252708833716931,0.40747192656890274,1.3559152919920716,-10.69049365063219,-18.00833895529956
drosophila,1-3,0.25,HOPE,0.9247719964152038,0.8034313015899276,0.3641079567962877,0.7964028136209503,-5.77946278811574,-17.07245952311442
drosophila,2-3,0.25,HOPE,0.6428982173663025,0.6465970825435452,0.518264129939221,-0.015951586432665484,0.15814315601833456,-7.488880033985411
drosophila,1-2,0.30,HOPE,0.9020076747678105,0.8394554477524973,0.4407395221027388,1.8654523883927407,-9.11675361256919,-16.53366287397041
drosophila,1-3,0.30,HOPE,0.9288256227758007,0.8190149140258366,0.38881085730195225,1.3223573209701898,-5.581118067235512,-15.575247791504243
drosophila,1-2,0.30,HOPE,0.9018964462488182,0.8395033093050435,0.4430501547952961,1.8703843402983942,-9.147405619545257,-16.552402847286206
drosophila,1-3,0.30,HOPE,0.9287691351748292,0.8189945318156298,0.38861668873928457,1.326252700542647,-5.612756459139671,-15.582926139520506
drosophila,2-3,0.30,HOPE,0.6315465187923598,0.652566268293838,0.5412271901805306,0.05538309977521456,-1.5087808943139693,-6.517929619464602
drosophila,1-2,0.30,HOPE,0.9078925412981812,0.8379738730369473,0.43148322834082875,1.672090104257032,-8.830583704840624,-16.69459747464867
drosophila,1-3,0.30,HOPE,0.9317629780263232,0.8202225806956822,0.3877301334171109,1.3547913821167938,-6.8487833542278285,-15.600229336645247
drosophila,1-2,0.30,HOPE,0.9080594026364092,0.8380594706398301,0.4329352321505941,1.6756383816080676,-8.848484300450377,-16.708027478814177
drosophila,1-3,0.30,HOPE,0.9317629780263232,0.8201703340589811,0.3862987920444006,1.345955247731143,-6.784293976344474,-15.577201450016581
drosophila,2-3,0.30,HOPE,0.6278496611213802,0.6567093558766008,0.5517293905251957,0.013740477545048882,-0.9666569508328936,-7.465141964055557
drosophila,1-2,0.30,HOPE,0.9032921810699589,0.8322693316663907,0.44886999339892514,1.7770531663221205,-8.507154141728003,-16.56238839856304
drosophila,1-3,0.30,HOPE,0.9285996723719143,0.8148082384143391,0.37951233064074547,1.0858121912275593,-6.090105213332215,-14.251351962273265
drosophila,1-2,0.30,HOPE,0.9030141252363475,0.8321902653011986,0.4480805728310011,1.7824841301506862,-8.545758173534113,-16.581841246221927
drosophila,1-3,0.30,HOPE,0.9287126475738575,0.8148461268173617,0.3799318992138693,1.086036291487651,-6.091553228956205,-14.251949692550681
drosophila,2-3,0.30,HOPE,0.6512630930375847,0.6698901098901099,0.5453505990067111,0.03899759443613385,-1.7514791070696853,-7.511652519752073
drosophila,1-2,0.30,HOPE,0.906790501084478,0.8383456400187801,0.4756715473913343,1.7724116651793975,-9.265924099642731,-16.7691005342539
drosophila,1-3,0.30,HOPE,0.9291120650700406,0.8307662416251462,0.4051187314177327,1.3240040890380322,-5.843841040057434,-15.394242458497676
drosophila,1-2,0.30,HOPE,0.9066236583059897,0.8383144916436511,0.47499907159015514,1.7940652889466366,-9.37983640045301,-16.85428933310299
drosophila,1-3,0.30,HOPE,0.9289426118391324,0.8301484516166512,0.40454797564288053,1.3359620126341833,-5.940860517253001,-15.418768277251226
drosophila,2-3,0.30,HOPE,0.645679012345679,0.6645454184058834,0.5613125343149306,0.05535305148241408,0.9160112009214452,-7.941539284355113
drosophila,1-2,0.30,HOPE,0.9065072302558398,0.8373695079091388,0.43305751430193684,1.7077159963683983,-9.117601414692587,-16.093507378593912
drosophila,1-3,0.30,HOPE,0.9248192498870311,0.8125791638894245,0.3837356027908704,1.2257916303943317,-6.286078533395038,-15.56525525033487
drosophila,2-3,0.30,HOPE,0.6378778531770513,0.668700501563025,0.5484716841984772,0.02215127746591684,-0.48645008630594994,-6.892160859693369
drosophila,1-2,0.35,HOPE,0.9081816003833253,0.8494869990877499,0.47632518189852513,2.1117984401484464,-7.746757340733499,-14.889382222354074
drosophila,1-2,0.35,HOPE,0.9081217057977958,0.8494877777903236,0.47747143142259696,2.120169297538066,-7.78776287979717,-14.91782473365951
drosophila,1-3,0.35,HOPE,0.9294926390071785,0.8389090353835149,0.4155091294042922,1.770080312276396,-5.3226970481364795,-14.606780510067287
drosophila,2-3,0.35,HOPE,0.6385382059800665,0.6700006971376994,0.5609502594591816,0.12061362601061573,-1.7515838064074436,-6.641963935445671
drosophila,1-2,0.35,HOPE,0.9148247978436658,0.8527886699315271,0.48370589826845034,2.0807215917343114,-7.789410120014983,-15.306652382026556
drosophila,1-2,0.35,HOPE,0.9148846960167715,0.8527886142171857,0.4838418819392465,2.081171867752794,-7.791003065281882,-15.308242691328715
drosophila,1-3,0.35,HOPE,0.9303443241270227,0.8343119081427783,0.41108931149070566,1.6875391658028125,-6.225339647594241,-14.201831738549675
drosophila,2-3,0.35,HOPE,0.630391506303915,0.6586619073768991,0.5558597787243051,0.05005336960701873,-0.9483778717186843,-7.489560790986519
drosophila,1-2,0.35,HOPE,0.9056117865484817,0.8380889868614053,0.47243302921512215,2.0623030951563366,-7.698089998662913,-14.973416598896378
drosophila,1-3,0.35,HOPE,0.9312610256098303,0.834257114571757,0.41007411489781154,1.4028779497834254,-5.647801661437401,-13.247811720493354
drosophila,1-2,0.35,HOPE,0.9056117865484817,0.8381103271160945,0.47274766480153674,2.0617804747782253,-7.695343077456802,-14.97173072148685
drosophila,1-3,0.35,HOPE,0.9312001946590425,0.8342586385241523,0.4094136306730113,1.4040536904252405,-5.653455562742446,-13.25086195541809
drosophila,2-3,0.35,HOPE,0.6536164565361645,0.6806150466776496,0.5687079967269795,0.04424920817326951,-1.5173689191867077,-7.110075645464041
drosophila,1-2,0.35,HOPE,0.9094393866794441,0.8511968908853588,0.49989267847166685,1.9512055496088057,-7.630025738817813,-14.693643568562557
drosophila,1-3,0.35,HOPE,0.9282846715328467,0.8385190938979008,0.4210567173315631,1.7814146391304961,-5.999922293287633,-14.416373310855484
drosophila,1-2,0.35,HOPE,0.9094393866794441,0.8512064021810792,0.4994227567551324,1.9480363287602271,-7.613351111508651,-14.68254986026868
drosophila,1-3,0.35,HOPE,0.9281630170316302,0.8386260341775353,0.42141787042367834,1.7743871562562976,-5.95803104431738,-14.40042213879113
drosophila,2-3,0.35,HOPE,0.6564580559254327,0.676902358895433,0.570251355015914,0.0989103626847222,0.8095830983364327,-7.8375452678612545
drosophila,1-2,0.35,HOPE,0.9111164350742693,0.8527512924655019,0.4801698369577742,2.079866637322951,-7.823141301700171,-14.77330403020791
drosophila,1-3,0.35,HOPE,0.9269464720194647,0.8296879687892678,0.4067884984762352,1.7356070402189663,-6.600681543643068,-14.602654065518754
drosophila,2-3,0.35,HOPE,0.6529255319148937,0.6865855701146506,0.5741639061409547,0.05464843741900814,-0.7463527069490601,-6.422819160560043
drosophila,1-2,0.40,HOPE,0.9155852582403322,0.8610237273124155,0.5071408808044767,2.320442557848035,-6.586852476005829,-13.644890789241456
drosophila,1-3,0.40,HOPE,0.9318571240279425,0.8459453328255788,0.43360428334268064,1.9872905437019357,-5.2197796734322885,-13.217698201808066
drosophila,2-3,0.40,HOPE,0.6386494252873564,0.668584658920379,0.5536610096341713,0.19356037863974065,-2.140570048903947,-6.552912101083076
drosophila,1-2,0.40,HOPE,0.9140168721609344,0.860108229355486,0.49624738553724274,2.276463434891265,-6.566167028298759,-13.789114902355392
drosophila,1-3,0.40,HOPE,0.9327708937516478,0.8426560562229907,0.4302947460711975,1.9812246272685854,-5.547204574417885,-13.011549106618851
drosophila,2-3,0.40,HOPE,0.6599568655643422,0.6769826355442412,0.5819617798940568,0.08962872152477358,-0.6233460942165631,-7.080892902465261
drosophila,1-2,0.40,HOPE,0.9128544546103433,0.8443379157215053,0.505513497557602,2.2731316214873134,-6.300075069413523,-13.41857833729863
drosophila,1-3,0.40,HOPE,0.9353584607274644,0.845860013234813,0.43871464804742305,1.7089613162282065,-5.047286449504349,-12.282936564446226
drosophila,2-3,0.40,HOPE,0.6652298850574713,0.6909963083791208,0.5818177829413755,0.15911710986935365,-1.9953963240697257,-6.7938820087987555
drosophila,1-2,0.40,HOPE,0.9161583387410772,0.8582464915501399,0.5208274766452476,2.1599533401258113,-6.459433042284498,-13.314257666862893
drosophila,1-3,0.40,HOPE,0.9273098721497298,0.8388255142881171,0.43277758532317967,2.0568192458287746,-5.378821612668487,-13.16170412175686
drosophila,2-3,0.40,HOPE,0.6587301587301587,0.6812567243009444,0.5801803773925718,0.11926011933671696,0.20110468389457548,-6.996196250151127
drosophila,1-2,0.40,HOPE,0.9145471061510512,0.8679093141460648,0.5144084840872412,2.3603524268991505,-6.426170797875611,-13.516449708841284
drosophila,1-3,0.40,HOPE,0.9282984051667326,0.8477610632460909,0.4491899431250827,2.0479827661453776,-5.786089959728349,-13.479340721962537
drosophila,2-3,0.40,HOPE,0.6556195965417867,0.6931575765427301,0.5854379989503948,0.12938464054617027,-1.4716308811554901,-6.116842499327283
drosophila,1-2,0.45,HOPE,0.917463014086501,0.8726294005422511,0.5331462096790809,2.5057126227551003,-5.474270134211474,-12.516140012227153
drosophila,1-3,0.45,HOPE,0.9382414264145518,0.8615843110538736,0.46123193105025345,2.25172451057877,-4.484364218494972,-12.16059645788191
drosophila,2-3,0.45,HOPE,0.6387147335423198,0.6663919472334563,0.5546142076718368,0.17082577006894353,-0.6783820076932245,-6.330878786336105
drosophila,1-2,0.45,HOPE,0.9209967435933739,0.8695940606544386,0.5295594306870027,2.40413295614103,-5.423351029575466,-12.389695690947965
drosophila,1-3,0.45,HOPE,0.9346372330481053,0.8495198626318853,0.46229410378255853,2.2787762252362405,-4.870360624952425,-12.106532558726299
drosophila,2-3,0.45,HOPE,0.6559308719560094,0.6804911372379823,0.59026755601101,0.13540514904003226,-0.2287043148279154,-6.595835873547794
drosophila,1-2,0.45,HOPE,0.9127911092234727,0.8573165467827107,0.5291773022569588,2.692528958000657,-5.6455421800764665,-12.877426414380006
drosophila,1-3,0.45,HOPE,0.93918481777011,0.8549313881923866,0.47004243676881796,1.9346613706474012,-4.151658964381848,-11.234306554224771
drosophila,2-3,0.45,HOPE,0.6776470588235294,0.7022809430556762,0.5955617071624908,0.18132968331598714,-2.13410931636724,-6.593315912838413
drosophila,1-2,0.45,HOPE,0.9170973451327433,0.8655461373687916,0.5357667115809618,2.4021158660208966,-5.388619429888591,-12.36304068602977
drosophila,1-3,0.45,HOPE,0.9303378864126528,0.8510979012177078,0.44569607076340156,2.25624069970345,-4.568356654003348,-12.0736744465108
drosophila,2-3,0.45,HOPE,0.6640378548895899,0.6924697974384594,0.6006973713274117,0.15609327794136588,0.10468988459164628,-6.5406372075578485
drosophila,1-2,0.45,HOPE,0.9144252548131371,0.8696911901004833,0.5309668916881759,2.5445308883404976,-5.399153314932022,-12.476219416562346
drosophila,1-3,0.45,HOPE,0.936012653677475,0.8553837930947135,0.47014466485144113,2.2774007093301254,-4.946346535030741,-12.411004301068346
drosophila,2-3,0.45,HOPE,0.6561762391817466,0.701079590837649,0.5943797792937493,0.18701460931161276,-1.4635179803636607,-6.037683439510131
drosophila,1-2,0.50,HOPE,0.9202678501907654,0.878185768792941,0.5526987918978196,2.718255702064062,-4.597372152405625,-11.751279558745258
drosophila,1-3,0.50,HOPE,0.9383946223803875,0.8657178226898238,0.4853254146723227,2.5435485323414166,-3.9857359557198793,-11.50470034681826
