,dimension,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
819,45,0.6842269070314558,0.7201223917225391,"(20, 21)",1,1,True,0.5127801127265601,0.5089729077380938
820,45,0.601722491691511,0.6910832303517614,"(23, 24)",1,1,True,0.5345607762777442,0.5223253303594314
821,45,0.7813210216771039,0.6036144087197278,"(24, 25)",1,0,False,0.435842997060716,0.45568989353467887
822,45,0.8311192068388701,0.6630243780741149,"(28, 27)",1,0,False,0.44374877004389623,0.4580749653826106
823,45,0.5968425334397307,0.6661706160697445,"(29, 28)",1,1,True,0.5274455110213774,0.5173250819649727
824,45,0.7284030701583547,0.6378841672636927,"(32, 33)",1,0,False,0.46687413143613343,0.4773857133382873
825,45,0.6004387094068077,0.6661512813520174,"(36, 35)",1,1,True,0.5259407434231501,0.5164222339498914
826,45,0.6058487076643451,0.5884895129924274,"(37, 38)",1,0,False,0.49273271407894337,0.4956603103089072
827,45,0.5695242192290899,0.7154388953253124,"(39, 38)",1,1,True,0.5567777683434993,0.5364140839688963
828,45,0.6285790906098084,0.6923752330372521,"(40, 41)",1,1,True,0.5241477473086682,0.5159436284956663
829,45,0.6481418918265944,0.709658260505321,"(42, 43)",1,1,True,0.5226529539612574,0.5153742441260563
830,45,0.6575323399335788,0.7587669115774627,"(44, 43)",1,1,True,0.5357391178226908,0.5252870505336588
831,45,0.6811786777526458,0.7536883802810525,"(45, 44)",1,1,True,0.5252670455156214,0.5181194874902152
832,45,0.7473915421219741,0.702287671491454,"(46, 45)",1,0,False,0.4844434995663297,0.48872594356755344
833,45,0.6095985543742667,0.7510449572653171,"(51, 50)",1,1,True,0.5519777596707188,0.5353027615610084
834,45,0.6741039753440279,0.6834644941482931,"(51, 52)",1,1,True,0.5034475310139479,0.5023401126145031
835,45,0.5197866799532105,0.7473090713154967,"(53, 52)",1,1,True,0.5897810568516525,0.5566364859452493
836,45,0.6376807961898951,0.6405026448182586,"(53, 54)",1,1,True,0.5011038511913978,0.5007054616889683
837,45,0.6381469567384508,0.7582016728564894,"(55, 56)",1,1,True,0.5429888043621545,0.5299776816451716
838,45,0.7017905470457476,0.8070197810410109,"(56, 57)",1,1,True,0.5348715912253527,0.5262830598602957
839,45,0.5519023007920132,0.7168382613608314,"(58, 57)",1,1,True,0.5649998768420191,0.5411407667250842
840,45,0.7475849542556968,0.7217536528766336,"(61, 60)",1,0,False,0.491209888158633,0.49354253371657175
841,45,0.3589349952633357,0.5652374759137321,"(62, 61)",1,1,True,0.6116147077977989,0.5513934707646322
842,45,0.5356720590772519,0.6392621299036333,"(64, 63)",1,1,True,0.5440833502837437,0.525874383885574
843,45,0.644436670927336,0.6796316076555415,"(67, 66)",1,1,True,0.5132904538600811,0.5087978260572491
844,45,0.7670609358622363,0.7467051990701224,"(68, 69)",1,0,False,0.49327645918270474,0.494911241513901
845,45,0.5397493615493264,0.8043071459153196,"(70, 69)",1,1,True,0.5984176568829834,0.5657563642437302
846,45,0.6980376592897269,0.69596337538096,"(71, 72)",1,0,False,0.49925599628078576,0.49948142920874417
847,45,0.42926427347059115,0.7294329113766171,"(72, 73)",1,1,True,0.6295285091875008,0.5744837412318311
848,45,0.5781242060632356,0.6323136532041531,"(74, 75)",1,1,True,0.5223842334102617,0.5135440476104196
849,45,0.6060655180713551,0.7329220442536534,"(75, 76)",1,1,True,0.5473703153605197,0.5316716696977387
850,45,0.5505420880911892,0.6494460022319858,"(77, 78)",1,1,True,0.5412103732271877,0.5247058424710226
851,45,0.6171119454738961,0.7881618909783061,"(78, 79)",1,1,True,0.560860005028005,0.5426585281596391
852,45,0.6863762758657002,0.7127914173638293,"(85, 84)",1,1,True,0.509439590988968,0.5066034014133814
853,45,0.6038341600022966,0.6586102762753221,"(86, 87)",1,1,True,0.5216944661875716,0.513690606105403
854,45,0.5638612752597759,0.7520653854920856,"(87, 88)",1,1,True,0.5715101060893387,0.5469126356964185
855,45,0.7015805737140084,0.6995972303016961,"(90, 91)",1,0,False,0.49929225848188996,0.49950416430945893
856,45,0.6058815400248709,0.6379809857682751,"(94, 93)",1,1,True,0.512903132411251,0.5080241724558481
857,45,0.6595453359053894,0.6644576526113386,"(95, 96)",1,1,True,0.5018551003088945,0.5012280767069431
858,45,0.6141045255267792,0.6945590926723823,"(98, 97)",1,1,True,0.5307392083140188,0.5201027992759977
859,45,0.6986641547814103,0.6429313546214006,"(93, 40)",0,0,True,0.4792289107374777,0.4860704053850901
860,45,0.7999215623690057,0.6698165454293283,"(56, 93)",0,0,True,0.4557387073760459,0.4675195500793422
861,45,0.6983992117100347,0.5122531359311127,"(80, 14)",0,0,True,0.4231215814591151,0.45359739266630295
862,45,0.6627367933062295,0.4973184628553039,"(49, 42)",0,0,True,0.428702391729911,0.45873945962489115
863,45,0.7570450403757217,0.8174724987379623,"(78, 32)",0,1,False,0.5191891982341004,0.515102269403514
864,45,0.8180431433596617,0.5859405228422948,"(16, 32)",0,0,True,0.4173414099804848,0.442233443853237
865,45,0.7060291369709231,0.6093162178989759,"(16, 79)",0,0,True,0.4632366820189543,0.4758405983200226
866,45,0.6886074980150125,0.5766640463397533,"(26, 88)",0,0,True,0.45576307229277585,0.47204332552653505
867,45,0.753372164891783,0.785675008280129,"(24, 33)",0,1,False,0.5104944292648844,0.5080750086877045
868,45,0.7330216024294943,0.6890429560339083,"(51, 24)",0,0,True,0.48453704294441213,0.4890071101425623
869,45,0.3589349952633357,0.5652374759137321,"(62, 61)",1,1,True,0.6116147077977989,0.5513934707646322
870,45,0.764099012442444,0.6197104815776477,"(54, 95)",0,0,True,0.44782933218454274,0.46396544971072406
871,45,0.7161462543038898,0.6624288760756729,"(11, 3)",0,0,True,0.4805170653943877,0.48657388377268623
872,45,0.7520371146176146,0.6497886416468074,"(73, 11)",0,0,True,0.4635302488508706,0.47446012896214446
873,45,0.6254555422031962,0.5170797190429736,"(31, 30)",1,0,False,0.45257221950331034,0.4729325320291708
874,45,0.7419828470670585,0.6465131007692135,"(30, 46)",0,0,True,0.4656211649567224,0.4761506751755885
875,45,0.7873398609302799,0.7130911146383033,"(69, 35)",0,0,True,0.47525752683696754,0.48144633631505024
876,45,0.7650842382422661,0.7235819799525988,"(69, 66)",0,0,True,0.48606058974724625,0.4896259244428529
877,45,0.6720163756508586,0.7190858738452358,"(84, 66)",0,1,False,0.5169180583998867,0.5117652024413754
878,45,0.7101461338420678,0.6444461854439055,"(47, 84)",0,0,True,0.4757491802283385,0.4835809185330825
879,45,0.7627858464736479,0.6357330914351146,"(13, 60)",0,0,True,0.45457596189990884,0.46827947022813765
880,45,0.6723088893963867,0.6303933109517172,"(21, 60)",0,0,True,0.48391206431006684,0.48952263933055196
881,45,0.6990877693468242,0.5795674424841001,"(17, 39)",0,0,True,0.45326326997424843,0.47015543756303113
882,45,0.7390958686853263,0.42318804023977924,"(7, 17)",0,0,True,0.3641004035159953,0.4216733638598901
883,45,0.7713038640118148,0.5909435864456971,"(75, 7)",0,0,True,0.4338004716009769,0.4550317653208631
884,45,0.7388092335301094,0.7200319970333947,"(75, 63)",0,0,True,0.4935643317095371,0.4953058287993879
885,45,0.7546008232176774,0.6515984888941516,"(63, 97)",0,0,True,0.4633756276808168,0.474272158984413
886,45,0.7908273159059976,0.699902372533826,"(45, 97)",0,0,True,0.46950320904008686,0.47728441180200504
887,45,0.7992762236220314,0.7392555014809242,"(45, 28)",0,0,True,0.48049415518646826,0.4849993225066073
888,45,0.7249619581997219,0.7175120491296259,"(85, 28)",0,0,True,0.49741766262953707,0.4981375313465633
889,45,0.7388878259849747,0.507503794970093,"(15, 85)",0,0,True,0.4071784392943929,0.4424107006640275
890,45,0.6760373151148462,0.5847575220426149,"(15, 50)",0,0,True,0.4638006952510897,0.4771958831932312
891,45,0.6634497301511676,0.5842387820733341,"(82, 9)",0,0,True,0.4682569217790551,0.48020761063676115
892,45,0.7013914736335088,0.601836523059819,"(81, 18)",0,0,True,0.46180447672000224,0.4751317984166787
893,45,0.776626605382675,0.7761015045470391,"(91, 52)",0,0,True,0.49983091024362936,0.4998687247941074
894,45,0.7177938870616826,0.5391949422573569,"(65, 22)",0,0,True,0.4289576245076578,0.45546857132999724
895,45,0.7738472950233136,0.5543547403892651,"(65, 4)",0,0,True,0.4173723015091346,0.44534610699168653
896,45,0.6739651791594646,0.6047341639841286,"(4, 67)",0,0,True,0.472929126949758,0.4826991558038202
897,45,0.7465911053353061,0.6997628287824558,"(43, 27)",0,0,True,0.4838116122726854,0.4882950697498711
898,45,0.6882555617962106,0.6014741655327076,"(68, 27)",0,0,True,0.466356751176376,0.4783182563468624
899,45,0.7751227545056024,0.625992688505025,"(68, 37)",0,0,True,0.4467816635865007,0.4627864264128743
900,45,0.45205996548628635,0.6716169807424921,"(76, 77)",1,1,True,0.5976957905886878,0.5546698155607779
901,45,0.6592781207476173,0.5582877873303486,"(99, 10)",0,0,True,0.45852777547923845,0.4747738532243858
902,45,0.6984147377098214,0.668875349170164,"(71, 96)",0,0,True,0.489197834160027,0.4926156898046085
903,45,0.7328653426765899,0.5399799168658628,"(74, 71)",0,0,True,0.42423060683744734,0.45192759484499134
904,45,0.637990613421376,0.672224805871226,"(74, 20)",0,1,False,0.5130643373394023,0.5085577123398599
905,45,0.7458619503155551,0.5528818625002431,"(48, 20)",0,0,True,0.42570509829921227,0.4519041482103
906,45,0.7615231636649082,0.7475496404350708,"(57, 86)",0,0,True,0.49537016266151207,0.49650667603437
907,45,0.7441418955954167,0.6832157413672172,"(1, 86)",0,0,True,0.4786577124574581,0.48477317131251396
908,45,0.7078091593489624,0.6415249535330908,"(1, 25)",0,0,True,0.47543817903102786,0.48343501309023046
909,45,0.7089376176369236,0.7060900816972273,"(44, 25)",0,0,True,0.4989938232512917,0.49928811649609917
910,45,0.6046679063179053,0.6335078366596082,"(2, 83)",0,1,False,0.5116461376768494,0.5072094828901271
911,45,0.6647285107863488,0.6103287586273911,"(6, 41)",0,0,True,0.47866772204515556,0.4864034148635212
912,45,0.6425453083149772,0.6606156374467934,"(5, 12)",0,1,False,0.5069332683697227,0.5045174593572315
913,45,0.676572535208573,0.6417253044547054,"(56, 0)",0,0,True,0.4867832481760084,0.49128907378824277
914,50,0.7595312091094892,0.7884855665197983,"(1, 2)",1,1,True,0.5093520812778463,0.5072380836861181
915,50,0.7790903934546615,0.7733561067828908,"(2, 3)",1,0,False,0.4981531451580157,0.4985664322602749
916,50,0.6970508338407098,0.8147978374309912,"(6, 7)",1,1,True,0.5389413986425102,0.5294027878494518
917,50,0.7162859898537096,0.805463067514154,"(7, 8)",1,1,True,0.5293008486611754,0.5222795064621018
918,50,0.728367929089113,0.7317858984275883,"(9, 10)",1,1,True,0.5011704141283142,0.5008544915027349
919,50,0.7243509028476224,0.8007317776633927,"(14, 15)",1,1,True,0.5250415521046298,0.519085940597433
920,50,0.7937270417310519,0.7700236368511945,"(15, 16)",1,0,False,0.49242097694840076,0.4940744262184329
921,50,0.6091049341311298,0.8732901869943985,"(18, 19)",1,1,True,0.5891075696008371,0.565664839915854
922,50,0.6119262052311066,0.7943393150659365,"(20, 19)",1,1,True,0.5648572788004854,0.545477244461111
923,50,0.6729292952116634,0.6810242189015056,"(23, 22)",1,1,True,0.5029893654418203,0.5020237198716484
924,50,0.7382997923437951,0.7088629684538652,"(24, 25)",1,0,False,0.48982947022707224,0.4926413253937846
925,50,0.6846851768711407,0.6643394748104693,"(26, 27)",1,0,False,0.492459106645935,0.4949137499370357
926,50,0.7373912301230108,0.7598776821056908,"(29, 28)",1,1,True,0.507509156103832,0.505621376131369
927,50,0.7050089550920343,0.797852153018372,"(29, 30)",1,1,True,0.5308888151490833,0.5231941410217852
928,50,0.6391707295199314,0.6838367300339122,"(30, 31)",1,1,True,0.5168804794679855,0.5111646440201335
929,50,0.8272588132120321,0.7393435539337779,"(32, 31)",1,0,False,0.4719407869150527,0.47803533060571335
930,50,0.7124694629214786,0.7487405990426839,"(32, 33)",1,1,True,0.5124113353258907,0.5090667900332215
931,50,0.7927980747541937,0.7855439968276188,"(33, 34)",1,0,False,0.4977019943720739,0.4981864884708462
932,50,0.7320311660693968,0.780399245254177,"(36, 35)",1,1,True,0.5159901833574121,0.5120896629366856
933,50,0.7084062703281808,0.7585457112599016,"(36, 37)",1,1,True,0.5170896667242786,0.5125322348778024
934,50,0.6625727972313111,0.6565580794640866,"(37, 38)",1,0,False,0.4977201967319982,0.4984963250913738
935,50,0.7674019426005229,0.768631299216435,"(39, 38)",1,1,True,0.5004001725296185,0.5003073391152708
936,50,0.7298340848735981,0.7882634177160714,"(40, 41)",1,1,True,0.5192442622238692,0.5146031788585065
937,50,0.7758223208723134,0.8029328727846923,"(42, 43)",1,1,True,0.5085860531199838,0.5067772228884292
938,50,0.7402398421182226,0.7689891383060865,"(44, 43)",1,1,True,0.5095244977934963,0.5071868290477395
939,50,0.6324980158371645,0.7975406204883658,"(45, 44)",1,1,True,0.5577056453087438,0.5411672471276796
940,50,0.6747982197144787,0.824173616640833,"(46, 45)",1,1,True,0.5498259517969178,0.5372745660148779
941,50,0.7241075447587841,0.7100851754258758,"(47, 48)",1,0,False,0.49511140687874117,0.4964944651067726
942,50,0.6187466063132359,0.8147584164211896,"(51, 52)",1,1,True,0.5683680234806779,0.5488466592968554
943,50,0.6954747712655236,0.7922762263264355,"(53, 52)",1,1,True,0.532532814704071,0.5241814839535778
944,50,0.7350930468649289,0.8793908950539999,"(53, 54)",1,1,True,0.5446885362072921,0.5360119972971035
945,50,0.6797668984249121,0.7374329356671363,"(54, 55)",1,1,True,0.5203450620918146,0.5144125156174144
946,50,0.5369412905027234,0.7961593175340835,"(55, 56)",1,1,True,0.597223729952797,0.564444055820259
947,50,0.7220412832120369,0.8333579222341003,"(56, 57)",1,1,True,0.5357839449294737,0.5278004584793199
948,50,0.6558113052657867,0.7555467335596517,"(58, 57)",1,1,True,0.5353331421050561,0.5249132091988654
949,50,0.6113944772554338,0.7112264847080929,"(59, 58)",1,1,True,0.5377402182196066,0.5249372939870023
950,50,0.7693005742117289,0.8199246481160843,"(61, 60)",1,1,True,0.5159272811660401,0.5126533162682416
951,50,0.7957517233785965,0.7464440665729125,"(64, 63)",1,0,False,0.48401381422288986,0.48767558267059335
952,50,0.6649879222523043,0.9083895121613609,"(65, 64)",1,1,True,0.5773500320346728,0.5605517465840189
953,50,0.7503028309916683,0.7448566199364525,"(67, 68)",1,0,False,0.4981787189814989,0.4986384506016285
954,50,0.7720509630015783,0.8142318914287155,"(68, 69)",1,1,True,0.5132955255455642,0.5105436688515108
955,50,0.5863369066916927,0.7999994212334453,"(70, 71)",1,1,True,0.5770601297239072,0.5532133426663642
956,50,0.834350831577986,0.8166194345905546,"(71, 72)",1,0,False,0.494630007168881,0.4955672668910421
957,50,0.6891318055717401,0.6820633862737113,"(74, 75)",1,0,False,0.49742253351672133,0.49823290253287816
958,50,0.6918307568820993,0.5802664584941304,"(76, 77)",1,0,False,0.45614946049741445,0.47213781851186243
959,50,0.7347100632607891,0.8033981005767988,"(77, 78)",1,1,True,0.5223287408944741,0.5171652609847178
960,50,0.7956836520594073,0.7987738532407582,"(78, 79)",1,1,True,0.500969044697359,0.5007725496805593
961,50,0.5645873282852083,0.8634355032106192,"(81, 80)",1,1,True,0.6046370437272256,0.5741609194842003
962,50,0.7014055840878713,0.8909747259219276,"(81, 82)",1,1,True,0.5595238275185938,0.5472508677296398
963,50,0.7430986745044803,0.7568013709916108,"(83, 82)",1,1,True,0.5045678698818221,0.5034256205212972
964,50,0.7445086540578688,0.7267328669377169,"(85, 84)",1,0,False,0.4939589160357155,0.4955561702322744
965,50,0.5812237707334125,0.7297364677606444,"(88, 89)",1,1,True,0.556642716028456,0.5370600827857483
966,50,0.6278731064999892,0.8423665614717688,"(89, 90)",1,1,True,0.5729450645511694,0.5534187157404054
967,50,0.7916142300940803,0.8062497974948996,"(90, 91)",1,1,True,0.5045797286715638,0.5036588265404351
968,50,0.7542581233431511,0.8226976761040772,"(92, 91)",1,1,True,0.5216998957056743,0.5171032127966381
969,50,0.6309026841228121,0.7388502017860257,"(93, 92)",1,1,True,0.539404011765082,0.5269607041575703
970,50,0.9024502379462528,0.7236872879767539,"(95, 94)",1,0,False,0.44503449212635565,0.45542789556600355
971,50,0.7479305472018198,0.8064464046536619,"(99, 98)",1,1,True,0.5188229301077808,0.5146247915319088
972,50,0.713403372757317,0.7597280084887469,"(40, 14)",0,1,False,0.5157231854270342,0.5115790883070938
973,50,0.76413277297976,0.5958381106265547,"(49, 42)",0,0,True,0.43812563769493046,0.45802535865047234
974,50,0.8101562193361617,0.7588266022843367,"(42, 72)",0,0,True,0.48364239036128837,0.48717041248784004
975,50,0.7666429629726139,0.8787341952219124,"(78, 32)",0,1,False,0.5340624736678296,0.5279935039630506
976,50,0.8926561268659565,0.7162668734244441,"(16, 32)",0,0,True,0.4451840599551143,0.45601666595624035
977,50,0.8205437475508426,0.6841162081331718,"(16, 79)",0,0,True,0.45466499294332213,0.4659459179928428
978,50,0.8258320373053819,0.7132092913947421,"(33, 26)",0,0,True,0.4634113964938937,0.4718740361089744
979,50,0.8312600827961966,0.810274749302518,"(24, 33)",0,0,True,0.4936080145595056,0.49475385915163855
980,50,0.748740414887749,0.6851220825513978,"(62, 98)",0,0,True,0.4778157485637666,0.48410077895368325
981,50,0.716275798582254,0.757753228698237,"(61, 95)",0,1,False,0.5140694075043104,0.5103678711841722
982,50,0.8039663095254873,0.7984161431729164,"(54, 95)",0,0,True,0.4982681517938416,0.4986124619737057
983,50,0.7540077625059964,0.7727716936810505,"(36, 3)",0,1,False,0.5061449383206644,0.5046908451631753
984,50,0.8015276184585355,0.6613176572889182,"(11, 3)",0,0,True,0.4520762846576595,0.4650048212973581
985,50,0.6860481829782227,0.7390603377232948,"(31, 90)",0,1,False,0.518599339620458,0.5132499358196867
986,50,0.7889573870548814,0.7105002288825796,"(30, 46)",0,0,True,0.4738381540970565,0.4803957656227161
987,50,0.8268045348843622,0.7090688932190113,"(46, 35)",0,0,True,0.46167143740134214,0.4706000428100704
988,50,0.7588995760929448,0.73903820108068,"(69, 35)",0,0,True,0.4933704272250413,0.4950348194655028
989,50,0.6261617185570516,0.7704899916060639,"(47, 84)",0,1,False,0.5516693861464417,0.5360195640468937
990,50,0.7484888507738141,0.6707831128409919,"(13, 60)",0,0,True,0.4726247893550613,0.48058333464650393
991,50,0.7851852666324364,0.6426337202042575,"(21, 39)",0,0,True,0.4500806657768296,0.4644223406315055
992,50,0.748196593822924,0.6314413241855354,"(17, 39)",0,0,True,0.4576862638691724,0.47084429544566775
993,50,0.8206130201232411,0.6477742374327954,"(7, 17)",0,0,True,0.44114673026442763,0.45689755177390995
994,50,0.7970035529889663,0.7845740737510785,"(75, 63)",0,0,True,0.4960705440479999,0.4968926701952129
995,50,0.8090624196096261,0.6012471628631669,"(63, 97)",0,0,True,0.42632282325484794,0.44823236005178674
996,50,0.7557765416678434,0.6782364841921944,"(85, 28)",0,0,True,0.4729639633401709,0.48062469243107464
997,50,0.8050600286494559,0.7870965947625914,"(15, 85)",0,0,True,0.4943587729929584,0.4955092622854266
998,50,0.7967607186335135,0.6691290394800038,"(15, 50)",0,0,True,0.4564661399511511,0.4681353243593007
999,50,0.8641608661608035,0.6158329283856914,"(50, 82)",0,0,True,0.4161050746664767,0.43823509331086913
1000,50,0.817674561713017,0.861605964146583,"(82, 9)",0,1,False,0.5130804239545022,0.5109810845699356
1001,50,0.6790344912918606,0.7219776948550788,"(8, 9)",1,1,True,0.5153257780295689,0.5107341513540373
1002,50,0.7596913769950725,0.737800545773198,"(91, 18)",0,0,True,0.49269083495909377,0.4945275107313966
1003,50,0.8057461845578152,0.7801804324754309,"(91, 52)",0,0,True,0.4919398061020599,0.49360891008106617
1004,50,0.6905681575613611,0.6557253221107959,"(4, 67)",0,0,True,0.48705971767052975,0.49129017228059374
1005,50,0.6954386620263938,0.7454360412407516,"(43, 64)",0,1,False,0.5173496623616857,0.5124967416971056
1006,50,0.7563288504573168,0.7430679909322313,"(68, 27)",0,0,True,0.4955779353540601,0.4966848336996949
1007,50,0.7616595669782834,0.7720810891603527,"(68, 37)",0,1,False,0.5033974199420085,0.5026053569653155
1008,50,0.6936867962074587,0.7517789007226315,"(29, 38)",0,1,False,0.5200945981072225,0.5145189432775489
1009,50,0.7585490271577932,0.6861105660046617,"(76, 92)",0,0,True,0.47492888238309516,0.48189829948688534
1010,50,0.760691162515238,0.7405399925203465,"(77, 23)",0,0,True,0.4932884519724699,0.4949623779689089
1011,50,0.8278693985214468,0.6187429783590405,"(96, 99)",0,0,True,0.42771857081253095,0.4479081050251545
1012,50,0.8084470975327096,0.722900693034386,"(71, 96)",0,0,True,0.47206826397462465,0.47862643193376786
1013,50,0.9456630846722845,0.7799341213332068,"(74, 71)",0,0,True,0.4519792444139625,0.4586623312234476
1014,50,0.7860047871720522,0.6964663983052898,"(48, 20)",0,0,True,0.46980096822659934,0.4776303458093326
1015,50,0.8375091418409693,0.8421957466841835,"(57, 48)",0,1,False,0.501395067929858,0.5011716490662701
1016,50,0.8174201882082331,0.64178199105334,"(57, 86)",0,0,True,0.4398170453515309,0.456202983230257
1017,50,0.7778251483608428,0.6233083971250147,"(1, 86)",0,0,True,0.4448600914118262,0.46144748649398587
1018,50,0.7570650580575411,0.7249319404824043,"(1, 25)",0,0,True,0.48915884525852815,0.49196741175653325
1019,50,0.8022901423872736,0.7574721633628084,"(34, 44)",0,0,True,0.4856330740718496,0.4887973803607664
1020,50,0.8370877781076563,0.6618533408723767,"(34, 94)",0,0,True,0.4415472579221392,0.4563031504964366
1021,50,0.7573253675936389,0.8583407050295393,"(53, 94)",0,1,False,0.531261205253847,0.5252323818648197
1022,50,0.7674083218358583,0.6974336318506473,"(83, 59)",0,0,True,0.47611527652894275,0.48251346209523893
1023,50,0.6602569321421741,0.781273763078662,"(2, 41)",0,1,False,0.5419751141400249,0.5302173388036654
1024,50,0.820813448596551,0.6088522021451168,"(5, 12)",0,0,True,0.42587034376132804,0.44720719491359545
1025,55,0.7065520940230098,0.8406006809719521,"(1, 0)",1,1,True,0.5433210569490718,0.5334620550320707
1026,55,0.7496831699312942,0.8674752490727689,"(1, 2)",1,1,True,0.5364194619887697,0.5294140177534719
1027,55,0.7159867451509744,0.6363932695494681,"(6, 5)",1,0,False,0.4705728143212999,0.4801121293307348
1028,55,0.7795432162951652,0.827993167480188,"(9, 10)",1,1,True,0.5150696281819875,0.5121101189500799
1029,55,0.780604240124118,0.9257046478899256,"(11, 10)",1,1,True,0.5425187985554856,0.5362115906013918
1030,55,0.6635775383784016,0.8484333207952479,"(12, 11)",1,1,True,0.5611291186486169,0.5460827931515273
1031,55,0.787262126756382,0.8356842611067838,"(14, 15)",1,1,True,0.5149179710163305,0.5121031688185612
1032,55,0.658935442670195,0.8922901507460879,"(15, 16)",1,1,True,0.575216238394434,0.5580753774744853
1033,55,0.6826383825256904,0.8982227689612201,"(17, 16)",1,1,True,0.5681857436476182,0.5536883198306082
1034,55,0.7584645998802743,0.8136581181998462,"(17, 18)",1,1,True,0.5175538199673668,0.5137948777848759
1035,55,0.7199910019417526,0.8206045888698776,"(20, 21)",1,1,True,0.5326541201104953,0.5251321990073965
1036,55,0.745764172917668,0.8525932828839459,"(22, 21)",1,1,True,0.5334184038678321,0.5266819068035085
1037,55,0.855312432099882,0.921618308724247,"(23, 22)",1,1,True,0.5186574172816699,0.5165703986635064
1038,55,0.8808013499740369,0.8631705945183102,"(23, 24)",1,0,False,0.49494522962040577,0.49559242530765274
1039,55,0.7836322684648777,0.8680832824294233,"(24, 25)",1,1,True,0.5255646360896769,0.5211002144668687
1040,55,0.7358800947557352,0.8075507784248774,"(26, 27)",1,1,True,0.523217976559406,0.5179100050661829
1041,55,0.6380881187275871,0.8109587651217272,"(37, 38)",1,1,True,0.5596497768018791,0.5431103549440947
1042,55,0.6907768547799855,0.8187654404255138,"(39, 38)",1,1,True,0.5423931764124915,0.5319535388644423
1043,55,0.8506302432761756,0.8720427036922546,"(44, 43)",1,1,True,0.5062148942588786,0.5053529105827076
1044,55,0.7234391241884466,0.8672712673717567,"(46, 45)",1,1,True,0.5452100344432391,0.5358961730613052
1045,55,0.869932249004529,0.8526881005816722,"(47, 46)",1,0,False,0.49499479138656427,0.495689069718844
1046,55,0.8603296471878257,0.9350840586954604,"(47, 48)",1,1,True,0.5208181577490125,0.518679904732385
1047,55,0.7366299472219194,0.9139124589932457,"(49, 48)",1,1,True,0.5537043189874322,0.5442049118677058
1048,55,0.7769709657323284,0.871992477333446,"(50, 49)",1,1,True,0.5288124979364165,0.5237375199084415
1049,55,0.8667255397530015,0.8178918942073391,"(51, 50)",1,0,False,0.485506013246325,0.487794014177079
1050,55,0.8231210060064438,0.8385191750413339,"(53, 54)",1,1,True,0.5046334246157855,0.5038494661988289
1051,55,0.8361295533669858,0.8801510090912805,"(55, 56)",1,1,True,0.5128246676817343,0.5110035870113446
1052,55,0.8080834274758284,0.8902420287247269,"(56, 57)",1,1,True,0.5241881204067628,0.5205281044911252
1053,55,0.7734018302261989,0.9041635647221533,"(58, 57)",1,1,True,0.538973662335226,0.5326439329930361
1054,55,0.8343605153243753,0.8700902401733572,"(59, 58)",1,1,True,0.5104813015963456,0.5089314810618818
1055,55,0.6227062347588336,0.9050492205500711,"(60, 59)",1,1,True,0.5924045091150237,0.5701205442751052
1056,55,0.7092483913380203,0.8286352129101969,"(61, 60)",1,1,True,0.538815298258719,0.5298113048947527
1057,55,0.7458910469387794,0.7332585023429414,"(62, 61)",1,0,False,0.4957297946641121,0.49684190584862886
1058,55,0.7819277345229089,0.8822546773375568,"(62, 63)",1,1,True,0.5301430125987475,0.5250607185168553
1059,55,0.66053615962157,0.8345963540614881,"(67, 68)",1,1,True,0.5582089523326411,0.5434055160060733
1060,55,0.8200092627713649,0.8445422367728569,"(70, 69)",1,1,True,0.5073692445106713,0.5061329359025762
1061,55,0.9137324304967188,0.8159374504733192,"(72, 73)",1,0,False,0.4717301604487227,0.4755707217373445
1062,55,0.9030499042733612,0.8658568011327009,"(74, 75)",1,0,False,0.48948698000098245,0.49070279594618094
1063,55,0.5371878530554285,0.8375989954206562,"(75, 76)",1,1,True,0.6092573524027473,0.5745430209026356
1064,55,0.6437956641021302,0.817446502425098,"(77, 78)",1,1,True,0.5594189116290234,0.5433039464163492
1065,55,0.753561845243471,0.8217393780910761,"(80, 79)",1,1,True,0.5216395225997759,0.5170377841715071
1066,55,0.830965990306641,0.9056003697675318,"(81, 80)",1,1,True,0.5214890663486372,0.5186499385373885
1067,55,0.8051796233333597,0.9307243670961577,"(81, 82)",1,1,True,0.5361612002895777,0.5313450264108126
1068,55,0.7819615724148469,0.836050828134797,"(83, 82)",1,1,True,0.5167147222424179,0.5135190181004707
1069,55,0.7679680869682753,0.856227804363249,"(83, 84)",1,1,True,0.5271702809574951,0.522050617089662
1070,55,0.6485616196285329,0.7729087700381124,"(86, 87)",1,1,True,0.5437389168685887,0.531046793561171
1071,55,0.7526317608257418,0.8339476902083707,"(87, 88)",1,1,True,0.525626176278039,0.5203177880033675
1072,55,0.8440261055215772,0.8606220145328264,"(88, 89)",1,1,True,0.5048678401178536,0.5041488820280413
1073,55,0.7153785537995663,0.8862121483239536,"(90, 91)",1,1,True,0.553332475737366,0.5426048336239857
1074,55,0.7230907059188584,0.91442922802037,"(92, 91)",1,1,True,0.5584232650045445,0.5476892256362103
1075,55,0.8432850909137779,0.9024302820666025,"(93, 92)",1,1,True,0.5169401014816777,0.5147819889004002
1076,55,0.8197074493499493,0.8630397184047373,"(94, 93)",1,1,True,0.5128754544607573,0.5108313724907737
