,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
425,5,2.7702038,3.3720524,"(25, 86)",0,1,False,0.54899246,0.6460791
426,5,3.5671253,4.253847,"(86, 60)",0,1,False,0.5439026,0.66523725
427,5,4.6559715,3.880609,"(55, 53)",0,0,True,0.45458588,0.31532025
428,5,3.2840686,3.2042036,"(32, 55)",0,0,True,0.49384543,0.48004434
429,5,4.8398004,4.5809402,"(55, 59)",0,0,True,0.48626116,0.43564397
430,5,4.6446285,3.8051019,"(55, 60)",0,0,True,0.45032227,0.30163446
431,5,4.1483746,3.2139773,"(79, 55)",0,0,True,0.4365422,0.28203344
432,5,4.7904606,5.2322574,"(55, 247)",0,1,False,0.5220398,0.6086871
433,5,4.712431,4.7515273,"(271, 55)",0,1,False,0.50206554,0.50977284
434,5,3.6006145,3.0144444,"(29, 87)",0,0,True,0.4556943,0.35751405
435,5,3.6441562,3.0824842,"(29, 267)",0,0,True,0.45825022,0.36316067
436,5,3.80789,3.1590536,"(29, 96)",0,0,True,0.45343468,0.34325176
437,5,3.8226936,2.1450152,"(87, 267)",0,0,True,0.35943696,0.15740313
438,5,4.2680326,3.1519876,"(267, 88)",0,0,True,0.42479497,0.24674563
439,5,4.456603,3.6856153,"(267, 251)",0,0,True,0.45265496,0.3162655
440,5,4.243168,3.5222557,"(267, 264)",0,0,True,0.45358196,0.32719213
441,5,3.5759354,2.9148579,"(103, 30)",0,0,True,0.44907576,0.3404976
442,5,3.9806094,3.6206133,"(96, 31)",0,0,True,0.47631988,0.41096053
443,5,3.8156414,3.20481,"(268, 96)",0,0,True,0.45649627,0.35186955
444,5,3.7454782,4.0559525,"(172, 103)",0,1,False,0.5198986,0.57700104
445,5,3.5402844,3.258048,"(103, 241)",0,0,True,0.47924227,0.4299056
446,5,3.9908483,3.804875,"(262, 103)",0,0,True,0.48807213,0.4536402
447,5,2.7409925,2.9050102,"(31, 268)",0,1,False,0.5145251,0.54091275
448,5,3.7575104,2.9564245,"(268, 88)",0,0,True,0.44034153,0.30979326
449,5,3.7920566,4.059654,"(268, 251)",0,1,False,0.5170407,0.56650305
450,5,3.483264,3.1821988,"(252, 268)",0,0,True,0.47741604,0.42529708
451,5,4.0441427,3.683638,"(262, 268)",0,0,True,0.47667474,0.41083738
452,5,3.4073164,2.4568794,"(31, 269)",0,0,True,0.41896272,0.27879694
453,5,4.127355,4.4104085,"(89, 59)",0,1,False,0.5165765,0.5702946
454,5,4.1074705,4.0167,"(60, 89)",0,0,True,0.49441355,0.4773229
455,5,3.6506214,3.2672446,"(90, 89)",0,0,True,0.4722908,0.40531272
456,5,4.048165,2.9565206,"(89, 98)",0,0,True,0.42207754,0.25130877
457,5,4.0835643,3.3664658,"(89, 104)",0,0,True,0.4518728,0.32803223
458,5,3.9938903,2.6917443,"(97, 89)",0,0,True,0.40261614,0.21380405
459,5,4.001758,3.4135666,"(269, 88)",0,0,True,0.4603395,0.35704994
460,5,3.849176,2.5975935,"(104, 269)",0,0,True,0.40292948,0.22242634
461,5,4.0743093,3.3686976,"(269, 241)",0,0,True,0.45259905,0.33056924
462,5,3.9098012,3.4709153,"(269, 252)",0,0,True,0.47026804,0.3920065
463,5,3.99021,3.3161027,"(262, 269)",0,0,True,0.45386815,0.33757776
464,5,3.208965,3.6125789,"(264, 269)",0,1,False,0.52958375,0.59955555
465,5,2.9599066,2.4396236,"(98, 32)",0,0,True,0.45182148,0.37278605
466,5,3.632714,3.9557223,"(33, 59)",0,1,False,0.5212829,0.5800572
467,5,3.895025,3.6470106,"(33, 104)",0,0,True,0.48355788,0.43831226
468,5,3.8672056,3.7593765,"(33, 115)",0,0,True,0.4929307,0.4730688
469,5,3.9572394,3.2346518,"(271, 33)",0,0,True,0.44976375,0.32682344
470,5,3.9338486,2.8810194,"(270, 97)",0,0,True,0.42275497,0.25868216
471,5,3.2787664,3.1025357,"(98, 270)",0,0,True,0.48619163,0.456056
472,5,3.6255648,3.9338644,"(115, 270)",0,1,False,0.52039176,0.57647014
473,5,3.7131164,3.5197134,"(242, 270)",0,0,True,0.48663017,0.4517994
474,5,3.1710544,3.602,"(270, 263)",0,1,False,0.5318132,0.6060995
475,5,3.6832256,3.3093157,"(264, 270)",0,0,True,0.47326365,0.4075966
476,5,4.5106606,3.9591928,"(59, 64)",0,0,True,0.46744528,0.3655239
477,5,3.9303236,4.1060157,"(90, 59)",0,1,False,0.5109311,0.54381037
478,5,3.7128634,4.368218,"(95, 59)",0,1,False,0.5405487,0.65821606
479,5,4.95605,5.007582,"(59, 111)",0,1,False,0.502586,0.5128802
480,5,3.6450653,3.127763,"(104, 253)",0,0,True,0.46181047,0.37348324
481,5,3.8093019,3.6655385,"(254, 104)",0,0,True,0.49038357,0.46412092
482,5,3.8199415,3.8212767,"(241, 104)",0,1,False,0.5000874,0.5003338
483,5,4.066329,3.6332078,"(264, 104)",0,0,True,0.47187352,0.39338127
484,5,3.312656,3.2558544,"(115, 174)",0,0,True,0.4956762,0.48580343
485,5,4.0860476,3.7736766,"(115, 206)",0,0,True,0.4801284,0.42253613
486,5,4.143458,4.0536203,"(115, 263)",0,0,True,0.49452016,0.4775557
487,5,3.833988,4.0825257,"(115, 264)",0,1,False,0.5156974,0.5618166
488,5,4.145117,3.4563537,"(91, 271)",0,0,True,0.4546954,0.33430824
489,5,2.0991604,1.7518009,"(271, 92)",0,0,True,0.4548996,0.41402286
490,5,3.4615033,2.9800181,"(98, 271)",0,0,True,0.46262646,0.3819015
491,5,4.1212626,3.5883613,"(271, 172)",0,0,True,0.4654392,0.3698405
492,5,3.4486997,2.725046,"(244, 271)",0,0,True,0.4413926,0.3265889
493,5,4.127748,3.8949673,"(262, 271)",0,0,True,0.4854924,0.44206616
494,5,3.694539,3.7624807,"(271, 263)",0,1,False,0.5045556,0.51697886
495,5,3.67078,3.4681988,"(162, 34)",0,0,True,0.48581162,0.4495272
496,5,3.3750973,2.871962,"(34, 272)",0,0,True,0.4597302,0.37680417
497,5,3.5891716,3.5896196,"(97, 162)",0,1,False,0.50003123,0.500112
498,5,2.9798644,3.2809896,"(116, 162)",0,1,False,0.52404827,0.5747175
499,5,3.5688853,3.1113198,"(272, 91)",0,0,True,0.46575212,0.38756356
500,5,3.912122,3.8635666,"(272, 98)",0,0,True,0.49687773,0.4878635
501,5,2.8238168,3.3965013,"(157, 272)",0,1,False,0.5460334,0.63938236
502,5,2.6388996,2.290192,"(244, 272)",0,0,True,0.46462756,0.41369584
503,5,3.5205834,3.189856,"(272, 255)",0,0,True,0.47535723,0.4180637
504,5,4.196369,3.9685643,"(262, 272)",0,0,True,0.4860498,0.44329378
505,5,3.8317811,3.6300342,"(272, 264)",0,0,True,0.48648137,0.44973367
506,5,2.39317,1.2052243,"(39, 136)",0,0,True,0.33493388,0.23362651
507,5,2.827164,2.4591699,"(39, 279)",0,0,True,0.46519387,0.40902585
508,5,3.5201595,2.8989189,"(39, 250)",0,0,True,0.45160982,0.34949934
509,5,3.7320447,3.0956042,"(172, 279)",0,0,True,0.4533924,0.34605163
510,5,0.35508463,1.0444506,"(122, 227)",0,1,False,0.7462839,0.6658259
511,5,3.6090717,2.7019682,"(60, 80)",0,0,True,0.42813358,0.28759292
512,5,4.0503535,4.227482,"(241, 60)",0,1,False,0.510699,0.5441667
513,5,3.4648688,2.4714425,"(99, 91)",0,0,True,0.41632625,0.27023584
514,5,2.3832343,2.9277453,"(92, 172)",0,1,False,0.5512628,0.63286114
515,5,3.026073,2.7378972,"(150, 64)",0,0,True,0.47500196,0.42845052
516,5,3.27981,3.5948286,"(264, 157)",0,1,False,0.5229116,0.5781098
517,5,2.8381314,3.2685134,"(157, 273)",0,1,False,0.53523886,0.6059649
518,5,2.8642585,3.4731464,"(249, 157)",0,1,False,0.5480392,0.6476871
519,5,4.2489405,2.7298608,"(158, 110)",0,0,True,0.39116472,0.17959708
520,5,3.1582294,1.8547875,"(244, 105)",0,0,True,0.36999425,0.21358635
521,5,2.8409271,1.6922522,"(244, 255)",0,0,True,0.3733036,0.24073121
522,5,2.959122,2.1985533,"(246, 106)",0,0,True,0.42626825,0.3185228
523,5,3.49354,3.1750536,"(246, 247)",0,0,True,0.47612038,0.42104468
524,5,3.4141545,2.6494324,"(256, 246)",0,0,True,0.43694147,0.31762192
525,5,2.9656298,3.6828618,"(107, 247)",0,1,False,0.55393946,0.67199713
526,5,3.8200555,3.6162665,"(247, 138)",0,0,True,0.48629776,0.44922835
527,5,2.5854824,3.4071796,"(247, 154)",0,1,False,0.5685586,0.69459647
528,5,4.2772913,4.6388845,"(247, 163)",0,1,False,0.5202774,0.58942604
529,5,3.6617327,3.851835,"(106, 247)",0,1,False,0.51265067,0.54738295
530,5,3.3162816,3.2756531,"(247, 275)",0,0,True,0.49691832,0.48984426
531,5,1.8195797,1.4643273,"(64, 140)",0,0,True,0.44591013,0.41210932
532,5,3.2872703,2.635892,"(110, 94)",0,0,True,0.44501433,0.342679
533,5,3.5176687,3.7648933,"(94, 250)",0,1,False,0.51697373,0.5614933
534,5,3.356305,3.353597,"(138, 277)",0,0,True,0.49979824,0.49932298
535,5,3.7682803,2.917288,"(277, 249)",0,0,True,0.43635604,0.29922476
536,5,3.347052,3.030644,"(277, 260)",0,0,True,0.47519413,0.42155132
537,5,3.0117435,3.7112913,"(231, 266)",0,1,False,0.5520262,0.6680875
538,5,3.1631663,3.6579456,"(245, 105)",0,1,False,0.53626823,0.6212317
539,5,2.9477787,2.8579192,"(106, 245)",0,0,True,0.49226108,0.47755024
540,5,3.4865384,2.9958804,"(245, 273)",0,0,True,0.4621547,0.37973857
541,5,3.526548,3.6159828,"(264, 273)",0,1,False,0.50626075,0.5223438
542,5,3.8989642,4.136095,"(206, 251)",0,1,False,0.51475596,0.55900645
543,5,3.640751,3.653519,"(99, 263)",0,1,False,0.5008752,0.50319195
544,5,3.9739623,3.6350706,"(163, 111)",0,0,True,0.47773096,0.4160787
545,5,4.3399,4.105523,"(262, 111)",0,0,True,0.48612404,0.44167253
546,5,3.553805,4.368367,"(111, 266)",0,1,False,0.55141026,0.6930808
547,5,3.2030785,1.4866117,"(165, 163)",0,0,True,0.3169957,0.15232684
548,5,1.6770357,1.5745331,"(163, 197)",0,0,True,0.484238,0.47439674
549,5,3.7935312,3.909587,"(163, 263)",0,1,False,0.507533,0.52898145
550,5,3.2647572,2.5755446,"(108, 249)",0,0,True,0.44099516,0.33420828
551,5,2.4421432,2.5260603,"(278, 249)",0,1,False,0.50844544,0.52096695
552,5,3.2722142,3.3852665,"(132, 171)",0,1,False,0.5084906,0.52823305
553,5,2.3442159,2.5167477,"(127, 177)",0,1,False,0.5177466,0.54302627
554,5,2.4338017,2.3316908,"(177, 180)",0,0,True,0.48928642,0.47449443
555,5,3.2069206,3.0373867,"(190, 235)",0,0,True,0.4864249,0.45771772
556,5,3.4648333,2.4935112,"(238, 190)",0,0,True,0.41849062,0.27461708
557,5,2.7157955,3.2026205,"(121, 181)",0,1,False,0.541128,0.6193582
558,5,2.8917243,2.8473897,"(108, 261)",0,0,True,0.49613753,0.4889182
559,5,3.0622249,2.9237108,"(108, 250)",0,0,True,0.48843008,0.46542674
560,5,2.3763618,3.296464,"(250, 278)",0,1,False,0.5810973,0.7150629
561,5,3.7078226,3.3903422,"(105, 262)",0,0,True,0.47763646,0.4212899
562,5,3.133195,2.6450236,"(256, 106)",0,0,True,0.4577576,0.38032445
563,5,1.6690056,1.4300253,"(275, 107)",0,0,True,0.46144274,0.44053766
564,5,1.8353732,1.4213475,"(153, 107)",0,0,True,0.4364352,0.39794722
565,5,2.5324948,2.379073,"(276, 258)",0,0,True,0.48438156,0.4617196
566,5,2.2896607,1.3648293,"(276, 153)",0,0,True,0.3734664,0.28397447
567,5,3.666213,2.616548,"(120, 134)",0,0,True,0.4164647,0.25928944
568,5,2.9260128,3.331063,"(133, 181)",0,1,False,0.5323674,0.5999004
569,5,2.6402621,2.5693824,"(127, 135)",0,0,True,0.49319723,0.4822875
570,5,1.1892297,0.26274997,"(126, 193)",0,0,True,0.18095982,0.28363946
571,5,3.4038785,2.8074076,"(224, 235)",0,0,True,0.4519849,0.35515153
572,5,3.4433904,1.8909843,"(191, 236)",0,0,True,0.35449034,0.17473902
573,5,1.5454323,1.357456,"(222, 149)",0,0,True,0.46762252,0.4531438
574,5,3.8187115,3.0842965,"(273, 256)",0,0,True,0.4468047,0.32422665
575,5,3.9089565,3.3516943,"(185, 195)",0,0,True,0.4616245,0.3641812
576,5,3.8670473,3.9571886,"(185, 202)",0,1,False,0.50576043,0.52252007
577,10,7.0044084,8.07422,"(2, 1)",1,1,True,0.5354744,0.744561
578,10,6.6349716,5.687641,"(1, 44)",1,0,False,0.4615613,0.27942201
579,10,7.721478,7.401381,"(2, 6)",1,0,False,0.48941675,0.42065212
580,10,6.7743807,7.91709,"(161, 2)",1,1,True,0.53889024,0.75817674
581,10,8.076184,7.116683,"(21, 44)",1,0,False,0.46842262,0.27697805
582,10,7.602042,7.512037,"(170, 44)",1,0,False,0.4970225,0.47751382
583,10,7.925146,6.9490256,"(198, 44)",1,0,False,0.4671874,0.27366224
584,10,8.116,7.3122706,"(59, 7)",1,0,False,0.4739527,0.3092283
585,10,8.169293,8.071106,"(59, 67)",1,0,False,0.49697706,0.47547284
586,10,7.4133544,6.9419584,"(59, 113)",1,0,False,0.48358113,0.3842859
587,10,5.7261963,3.8420613,"(50, 160)",1,0,False,0.40154243,0.13191463
588,10,6.810182,5.3818827,"(51, 45)",1,0,False,0.44142503,0.19336379
589,10,7.8850365,7.1376724,"(45, 171)",1,0,False,0.47512552,0.32139593
590,10,7.707211,7.208844,"(45, 199)",1,0,False,0.48329428,0.37792453
591,10,7.35669,7.770998,"(112, 58)",1,1,True,0.51369375,0.60212046
592,10,5.8525434,7.4353175,"(161, 156)",1,1,True,0.55955714,0.82959706
593,10,6.4421916,7.765963,"(17, 3)",1,1,True,0.5465849,0.78980845
594,10,6.9572306,7.1300054,"(53, 17)",1,1,True,0.5061323,0.5430865
595,10,5.688569,7.538013,"(70, 28)",1,1,True,0.5699139,0.8640618
596,10,6.424607,7.2017465,"(69, 70)",1,1,True,0.52851605,0.6850633
597,10,6.561857,7.6999273,"(70, 158)",1,1,True,0.5398993,0.7573252
598,10,7.046127,7.9377127,"(170, 70)",1,1,True,0.52975154,0.7092173
599,10,7.121619,8.029103,"(176, 70)",1,1,True,0.52994853,0.7124851
600,10,5.8767176,5.1669884,"(220, 70)",1,0,False,0.46786723,0.32965866
601,10,5.1900415,6.587412,"(70, 222)",1,1,True,0.55932397,0.8017663
602,10,6.6489944,6.625478,"(69, 28)",1,0,False,0.49911425,0.49412113
603,10,7.1755342,7.503285,"(158, 69)",1,1,True,0.51116407,0.5812119
604,10,7.843626,7.7808204,"(69, 159)",1,0,False,0.49799013,0.4843037
605,10,8.151759,8.500454,"(69, 170)",1,1,True,0.5104699,0.5863011
606,10,8.009828,8.770648,"(171, 69)",1,1,True,0.5226698,0.68153185
607,10,8.618377,8.376376,"(69, 175)",1,0,False,0.49288014,0.43979344
608,10,5.9175844,6.134089,"(222, 69)",1,1,True,0.5089823,0.5539157
609,10,9.549752,8.758559,"(69, 251)",1,0,False,0.4783925,0.31191254
610,10,7.5611615,7.2448435,"(7, 198)",1,0,False,0.48931795,0.42157337
611,10,5.6546817,5.517276,"(134, 85)",1,0,False,0.49385038,0.46570244
612,10,9.083296,7.937713,"(134, 175)",1,0,False,0.46634796,0.24129689
613,10,7.2963357,7.3462186,"(134, 231)",1,1,True,0.5017033,0.5124682
614,10,7.2270284,6.1523647,"(124, 198)",1,0,False,0.45983887,0.2545172
615,10,6.231952,4.9581466,"(9, 10)",1,0,False,0.44308338,0.2186065
616,10,6.488411,6.861425,"(9, 13)",1,1,True,0.5139707,0.5921871
617,10,8.705648,8.314607,"(176, 13)",1,0,False,0.48851246,0.40346658
618,10,7.047436,7.9423594,"(13, 184)",1,1,True,0.5298511,0.70990515
619,10,8.296174,8.840474,"(163, 14)",1,1,True,0.5158811,0.63281214
620,10,9.066771,8.823572,"(14, 175)",1,0,False,0.4932031,0.4394983
621,10,5.037803,5.938745,"(73, 11)",1,1,True,0.5410394,0.711143
622,10,2.9018013,5.023498,"(46, 47)",1,1,True,0.63385594,0.89299417
623,10,7.931613,7.653946,"(71, 111)",1,0,False,0.49109218,0.4310258
624,10,6.382242,7.112729,"(247, 111)",1,1,True,0.52706516,0.67491215
625,10,6.4289556,5.117371,"(111, 276)",1,0,False,0.4432034,0.21222183
626,10,7.6535316,8.682921,"(163, 158)",1,1,True,0.53150594,0.73679763
627,10,8.703502,8.269226,"(168, 163)",1,0,False,0.48720667,0.39310583
628,10,7.794328,8.18223,"(163, 169)",1,1,True,0.51213974,0.5957775
629,10,8.853631,9.072129,"(176, 131)",1,1,True,0.5060946,0.55440825
630,10,7.7970123,7.8791666,"(176, 133)",1,1,True,0.50262034,0.52052706
631,10,6.2437935,5.380248,"(176, 238)",1,0,False,0.4628552,0.29659915
632,10,10.05812,8.040466,"(179, 54)",1,0,False,0.44425938,0.11736185
633,10,9.238836,8.7141285,"(60, 179)",1,0,False,0.4853866,0.37175208
634,10,5.9019413,6.65438,"(184, 185)",1,1,True,0.52996254,0.6797098
635,10,6.6654935,7.1110787,"(225, 184)",1,1,True,0.5161718,0.60958904
636,10,7.895966,6.425599,"(97, 96)",1,0,False,0.44866595,0.18688686
637,10,9.06097,7.8185086,"(96, 109)",1,0,False,0.4631961,0.22400777
638,10,7.993493,7.9849343,"(175, 28)",1,0,False,0.4997322,0.4978603
639,10,8.471611,8.650143,"(132, 175)",1,1,True,0.50521356,0.5445148
640,10,7.6309676,7.3447423,"(235, 175)",1,0,False,0.49044368,0.4289282
641,10,8.957715,8.523139,"(252, 175)",1,0,False,0.48756993,0.39303416
642,10,8.880588,8.243823,"(175, 267)",1,0,False,0.4814077,0.34597826
643,10,6.5535364,7.1190643,"(178, 19)",1,1,True,0.5206811,0.63773066
644,10,9.202206,8.492433,"(55, 178)",1,0,False,0.47994384,0.32964897
645,10,8.205862,7.5067577,"(60, 178)",1,0,False,0.47775343,0.3320108
646,10,7.877096,7.377088,"(223, 183)",1,0,False,0.4836108,0.37753874
647,10,8.514219,7.914602,"(183, 225)",1,0,False,0.48175102,0.3544312
648,10,8.163777,6.9473414,"(185, 226)",1,0,False,0.45975026,0.22856426
649,10,4.752753,5.3074007,"(216, 15)",1,1,True,0.5275666,0.63521326
650,10,5.400167,6.0188026,"(169, 216)",1,1,True,0.5270881,0.6499082
651,10,3.7744915,3.1417317,"(216, 218)",1,0,False,0.4542554,0.34688506
652,10,5.6092577,5.058923,"(42, 18)",1,0,False,0.47420672,0.36578673
653,10,6.1587095,6.385305,"(52, 18)",1,1,True,0.509032,0.55640775
654,10,5.793493,6.03872,"(22, 43)",1,1,True,0.5103627,0.5610014
655,10,6.0542245,6.7925124,"(52, 53)",1,1,True,0.52873445,0.6766214
656,10,6.7730064,7.093692,"(76, 53)",1,1,True,0.5115632,0.57949126
657,10,6.3698387,5.1847825,"(42, 21)",1,0,False,0.44871935,0.23414432
658,10,5.677751,6.4596663,"(75, 52)",1,1,True,0.5322109,0.68609273
659,10,8.954497,8.578552,"(56, 172)",1,0,False,0.48927894,0.40710524
660,10,8.603146,8.619427,"(57, 172)",1,1,True,0.50047266,0.50407016
661,10,5.9564824,5.9855623,"(95, 172)",1,1,True,0.50121754,0.50726944
662,10,7.039418,7.518355,"(24, 162)",1,1,True,0.5164495,0.6174968
