,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
3631,0.5,0.7116250730334087,0.44558493853654796,"(55, 13)",0,0,True,0.38505105735477907,0.4338794933175346
3632,0.5,0.675621898572462,0.5630880020017937,"(47, 55)",0,0,True,0.454576169723638,0.4718961782132516
3633,0.5,0.708925307576603,0.5854815554849906,"(50, 47)",0,0,True,0.4523164796115044,0.4691781915246142
3634,0.5,0.6916699517057797,0.5986936892811816,"(83, 35)",0,0,True,0.46397284475813216,0.4767726645406129
3635,0.5,0.6370429094209962,0.5145736989390399,"(12, 91)",0,0,True,0.4468272645631783,0.4694209083995208
3636,0.5,0.6965514135996791,0.504729069147749,"(12, 20)",0,0,True,0.4201592187641238,0.45219092188279625
3637,0.5,0.6753479984873544,0.4914242530366877,"(43, 72)",0,0,True,0.4211826707352592,0.4541482467007474
3638,0.5,0.7041437978163186,0.551239039631705,"(43, 25)",0,0,True,0.4391003470720364,0.46184811366826267
3639,0.5,0.7472547267229704,0.6974967444888631,"(65, 25)",0,0,True,0.48277974335877605,0.48756307034033003
3640,0.5,0.6652309482570204,0.5883217323364286,"(67, 60)",0,0,True,0.46932350067482526,0.48078216791987566
3641,0.5,0.6100457246891564,0.4974469847484524,"(3, 30)",0,0,True,0.4491650197869554,0.4718800186150985
3642,0.5,0.6231763228560254,0.5071703267399823,"(97, 24)",0,0,True,0.44868565490174883,0.47103098097174284
3643,0.5,0.6535655184588929,0.4543850406200087,"(90, 15)",0,0,True,0.4101131019761055,0.45036885627730344
3644,0.5,0.48912324655012507,0.48891798006019244,"(95, 93)",0,0,True,0.49989506245526893,0.499948683377697
3645,0.5,0.6957373711724115,0.6388690894702141,"(31, 95)",0,0,True,0.4786947375952253,0.4857867598379616
3646,0.5,0.6432784401156476,0.6636419971298606,"(79, 92)",0,1,False,0.5077906643870118,0.5050907133390378
3647,0.5,0.634655183063129,0.6674513130823637,"(74, 92)",0,1,False,0.5125934899012938,0.5081982976866981
3648,0.5,0.6665494307444448,0.6901087193294932,"(74, 22)",0,1,False,0.5086828389980793,0.5058895497374363
3649,0.5,0.6221117368806178,0.5855056606697915,"(0, 22)",0,0,True,0.4848436780204228,0.4908495027336739
3650,0.5,0.5788541277454476,0.5968423242512834,"(70, 0)",0,1,False,0.5076500173472862,0.5044969278692466
3651,0.5,0.5854143458923355,0.47658797267886943,"(81, 70)",0,0,True,0.44876358963138674,0.47282022598187534
3652,0.5,0.700469655721802,0.4889544945540962,"(81, 29)",0,0,True,0.41108505695018766,0.44731747555432566
3653,0.5,0.6343998596849247,0.5416175126030871,"(57, 11)",0,0,True,0.46055230591478247,0.47682103897494205
3654,0.5,0.6077834841475548,0.4528389142671971,"(51, 40)",0,0,True,0.4269558279591568,0.4613411694532809
3655,0.5,0.493765841139233,0.6028963451123815,"(1, 71)",0,1,False,0.5497557522002997,0.5272555814072291
3656,0.5,0.6385644706021921,0.6431750590883643,"(19, 52)",0,1,False,0.5017985668614299,0.5011526450796786
3657,0.5,0.5962252549946655,0.5937320710766972,"(4, 37)",0,0,True,0.49895240616476577,0.49937670434337333
3658,0.5,0.6476414390718058,0.46160772271840855,"(77, 63)",0,0,True,0.4161443060938816,0.45362524073531213
3659,0.5,0.6005654448348461,0.29948921033529774,"(61, 28)",0,0,True,0.33274558229875845,0.4252944098217989
3660,0.5,0.6695402320611998,0.47085819188162004,"(23, 34)",0,0,True,0.41288919906927996,0.45049224096509205
3661,0.5,0.6471758586171072,0.6670831229363844,"(10, 23)",0,1,False,0.5075735698209748,0.5049766517273246
3662,0.5,0.5477042246596947,0.5511136934081226,"(42, 54)",0,1,False,0.5015514257150189,0.5008523663614143
3663,0.5,0.7154618866238732,0.5069677807758264,"(85, 27)",0,0,True,0.4147214308486366,0.4480644729227282
3664,0.5,0.6753359710444707,0.5375637267251238,"(85, 41)",0,0,True,0.4432054255711759,0.46561131656819765
3665,0.5,0.702096414050804,0.5503826745286277,"(2, 8)",0,0,True,0.43943462174116976,0.462144148143785
3666,0.5,0.6783070747952338,0.5671017775618054,"(2, 18)",0,0,True,0.4553538996358653,0.4722272910014784
3667,0.5,0.6793184862332307,0.672723287302214,"(58, 17)",0,0,True,0.4975610224994118,0.49835120624365836
3668,0.5,0.6910234980817447,0.6801710823214926,"(45, 89)",0,0,True,0.4960427149015348,0.4972869226875917
3669,0.5,0.5844862257307573,0.5172081341208505,"(86, 62)",0,0,True,0.46946608149152697,0.4831868184694159
3670,0.52,0.5982958358432845,0.6065000975826088,"(0, 1)",1,1,True,0.5034048345913632,0.5020510539301559
3671,0.52,0.5672654249015346,0.6013413990879228,"(0, 99)",0,1,False,0.5145797429412818,0.5085181693075621
3672,0.52,0.500025963401143,0.6565711251211801,"(2, 1)",1,1,True,0.5676748901037094,0.5390565617185173
3673,0.52,0.6177326661554016,0.5999135409372527,"(4, 3)",1,0,False,0.4926829627874031,0.4955453365656877
3674,0.52,0.5489333159488549,0.6905012548089949,"(5, 4)",1,1,True,0.5571098879280004,0.5353329939550778
3675,0.52,0.6090866838766005,0.6256400816867813,"(5, 6)",1,1,True,0.5067032635364586,0.5041382549576564
3676,0.52,0.6161200741166403,0.6047923280151888,"(10, 9)",1,0,False,0.4953609505146839,0.4971680937565781
3677,0.52,0.5721224816476346,0.6499240781780774,"(13, 14)",1,1,True,0.531832500940692,0.5194405938189939
3678,0.52,0.733793714661462,0.6291064174299622,"(18, 17)",1,0,False,0.46159392212001144,0.473852051882335
3679,0.52,0.49395885919279836,0.6536000038296049,"(18, 19)",1,1,True,0.5695568435663286,0.5398257411665136
3680,0.52,0.5695388264290164,0.6606653244559492,"(21, 22)",1,1,True,0.5370371445915622,0.522765872629503
3681,0.52,0.6864071191434856,0.6952419217663921,"(22, 23)",1,1,True,0.5031971949320387,0.5022086862893936
3682,0.52,0.5785521847256366,0.5901595057680568,"(24, 23)",1,1,True,0.5049658616136188,0.5029017976807685
3683,0.52,0.5436417142199022,0.6249560379497998,"(24, 25)",1,1,True,0.534791408583032,0.5203173872530051
3684,0.52,0.4341666075764835,0.5737730195815346,"(28, 27)",1,1,True,0.5692533601435458,0.5348450273887141
3685,0.52,0.567104685524636,0.6694302315258172,"(30, 29)",1,1,True,0.5413759225842412,0.5255590889840276
3686,0.52,0.5391476506429381,0.5996836026604013,"(30, 31)",1,1,True,0.5265781044565954,0.5151293680278174
3687,0.52,0.5373144005179056,0.620082063150995,"(31, 32)",1,1,True,0.5357559683441228,0.5206801112716124
3688,0.52,0.5825163925133934,0.6727590687572614,"(35, 34)",1,1,True,0.5359453677810764,0.522545370832914
3689,0.52,0.6849335602162776,0.681380222139479,"(36, 35)",1,0,False,0.49869966250700043,0.49911166641549076
3690,0.52,0.6085245840981789,0.5746781802442086,"(37, 38)",1,0,False,0.48569712441773166,0.49153920673004864
3691,0.52,0.5739755408653379,0.5366446894726972,"(39, 40)",1,0,False,0.4831936919691809,0.4906683708340114
3692,0.52,0.6341508035996218,0.5579966088197224,"(43, 42)",1,0,False,0.4680600763015741,0.4809706470826676
3693,0.52,0.5061803488649144,0.6660619338194179,"(45, 44)",1,1,True,0.5681947696803722,0.5398854693138089
3694,0.52,0.5945594288471819,0.7398452874312471,"(46, 45)",1,1,True,0.5544384536459293,0.5362577098182938
3695,0.52,0.4718448743531609,0.7040875463406804,"(46, 47)",1,1,True,0.5987483072583747,0.5578011013865077
3696,0.52,0.496285538415671,0.6961587034870426,"(47, 48)",1,1,True,0.5838081807298787,0.5498026033672543
3697,0.52,0.4098817126295511,0.6431358313606665,"(49, 48)",1,1,True,0.6107550961816085,0.5580505692560472
3698,0.52,0.58909134099885,0.5698238011349472,"(50, 51)",1,0,False,0.49168725165311616,0.49518326404609125
3699,0.52,0.5250055533290381,0.6785005211052443,"(51, 52)",1,1,True,0.5637699181735986,0.5382985763330005
3700,0.52,0.6986419927118773,0.625011290205213,"(53, 54)",1,0,False,0.47218655993343067,0.4816006362713946
3701,0.52,0.5168257937940934,0.662652213254338,"(54, 55)",1,1,True,0.5618182020303906,0.5363921367664031
3702,0.52,0.5070102116654853,0.6110200280975882,"(57, 56)",1,1,True,0.5465147599469867,0.525979038135995
3703,0.52,0.6790509781736407,0.5103912584534673,"(58, 59)",1,0,False,0.42910134072654077,0.4579347388821289
3704,0.52,0.5557169812561255,0.653955143242916,"(61, 62)",1,1,True,0.5406052846871517,0.5245398080686277
3705,0.52,0.6542734591173812,0.6556215056604434,"(62, 63)",1,1,True,0.500514562838743,0.5003370115847299
3706,0.52,0.6154594141915677,0.6138295761437594,"(66, 65)",1,0,False,0.4993370810034816,0.499592540578245
3707,0.52,0.504269890111267,0.6245218736271934,"(67, 66)",1,1,True,0.5532657959505579,0.5300268209272977
3708,0.52,0.4525537163404127,0.614261357760095,"(68, 67)",1,1,True,0.575789912115756,0.5403390452855769
3709,0.52,0.677364339059421,0.7054979352280536,"(71, 70)",1,1,True,0.5101722335953985,0.5070329351680446
3710,0.52,0.5793803426137367,0.6296145037176406,"(71, 72)",1,1,True,0.5207751758646186,0.5125559000162809
3711,0.52,0.586493373362076,0.5927116310586625,"(77, 78)",1,1,True,0.5026366313207945,0.5015545594150059
3712,0.52,0.46351709880237707,0.6296156944153497,"(79, 78)",1,1,True,0.5759736587556064,0.5414294438129962
3713,0.52,0.5426293721822092,0.6312602965439995,"(84, 83)",1,1,True,0.5377509602150107,0.5221432375803149
3714,0.52,0.569405309590642,0.6160474533857526,"(86, 85)",1,1,True,0.5196727129295321,0.5116584224606946
3715,0.52,0.6441299216196164,0.5867230246244405,"(87, 88)",1,0,False,0.4766800342923366,0.4856522158569793
3716,0.52,0.6547851571331232,0.649126601663446,"(89, 90)",1,0,False,0.49783016165338534,0.4985853649072082
3717,0.52,0.7136329306556153,0.733387038615204,"(91, 90)",1,1,True,0.5068257896846936,0.5049383664015292
3718,0.52,0.487073431788142,0.7008349986848752,"(91, 92)",1,1,True,0.589973924510164,0.5532378251434689
3719,0.52,0.4739521161122092,0.806378530169936,"(95, 94)",1,1,True,0.6298205330876967,0.5823496433713742
3720,0.52,0.6075163710826531,0.619461418638689,"(95, 96)",1,1,True,0.5048676706522734,0.5029862263818262
3721,0.52,0.4382241366484562,0.6164990646479578,"(99, 98)",1,1,True,0.5845126606584433,0.5444510658508721
3722,0.52,0.656857990430282,0.6115553885101316,"(48, 36)",0,0,True,0.4821420198366267,0.48867628611617825
3723,0.52,0.5199366009859946,0.5219613161729523,"(36, 73)",0,1,False,0.500971647583517,0.5005061786238174
3724,0.52,0.6528143254873159,0.454816484621557,"(73, 69)",0,0,True,0.4106210124083236,0.45066161953935596
3725,0.52,0.6140295274063269,0.4710723835023326,"(26, 32)",0,0,True,0.43412731907167934,0.4643214561127739
3726,0.52,0.5807297416540881,0.5078918710198281,"(26, 13)",0,0,True,0.46654582740859213,0.48179857871403753
3727,0.52,0.676574978217512,0.6436686451924153,"(50, 47)",0,0,True,0.4875377799818089,0.49177415899372284
3728,0.52,0.6958606114197305,0.6268762953836777,"(35, 50)",0,0,True,0.47392364434634104,0.4827607570094574
3729,0.52,0.6294373333099844,0.5702979433032406,"(83, 35)",0,0,True,0.47535315033259234,0.485219460118652
3730,0.52,0.7326135847550425,0.5927012008544168,"(91, 87)",0,0,True,0.4472154142473082,0.46507885195326604
3731,0.52,0.6731335729934872,0.41764419168643585,"(12, 20)",0,0,True,0.38288660184505047,0.4364728396673257
3732,0.52,0.6792282354466443,0.551144540168326,"(20, 72)",0,0,True,0.44794923220960453,0.4680227809090039
3733,0.52,0.6730647128590648,0.6283983825231424,"(43, 72)",0,0,True,0.482839955088083,0.4888352735654936
3734,0.52,0.5120838482007474,0.589079265174274,"(65, 25)",0,1,False,0.5349609499438911,0.5192393504714875
3735,0.52,0.6428743626041642,0.5215448576429143,"(53, 14)",0,0,True,0.4479012786582547,0.4697047789253878
3736,0.52,0.6096704971082441,0.536914641662133,"(14, 3)",0,0,True,0.46827280723168274,0.4818190553706766
3737,0.52,0.6333110309550793,0.5414798452438443,"(3, 30)",0,0,True,0.4609159436067643,0.4770583235061138
3738,0.52,0.5471045027854973,0.6308741105096924,"(97, 24)",0,1,False,0.5355565061957552,0.5209301638434434
3739,0.52,0.5923244456574661,0.6425666980800965,"(90, 15)",0,1,False,0.5203427859521955,0.5125579215701559
3740,0.52,0.721816105391655,0.6163300944004805,"(94, 90)",0,0,True,0.4605850201541654,0.4736529237044704
3741,0.52,0.6081189044760402,0.5755445861910704,"(94, 64)",0,0,True,0.4862400426549394,0.49185714043902473
3742,0.52,0.5115994566041083,0.6856732918837373,"(95, 93)",0,1,False,0.5726959815545305,0.5434089005141255
3743,0.52,0.6774790105339579,0.6339773767485917,"(31, 56)",0,0,True,0.4834147615554699,0.4891263062739573
3744,0.52,0.6780811943254889,0.4242506948512899,"(7, 82)",0,0,True,0.384866571507897,0.43688090828630477
3745,0.52,0.6715968740400358,0.49569739605249646,"(74, 22)",0,0,True,0.4246550409377082,0.4561381649475228
3746,0.52,0.625059863674849,0.626563227880878,"(0, 22)",0,1,False,0.5006005658637059,0.5003758409807206
3747,0.52,0.7000483675362322,0.5896406836635951,"(70, 0)",0,0,True,0.45719600636683616,0.4724260835169444
3748,0.52,0.5537212225062119,0.4333962257373795,"(81, 70)",0,0,True,0.43905234023421913,0.46995499162883425
3749,0.52,0.6577141536006317,0.5266744407478345,"(29, 11)",0,0,True,0.44468043956262415,0.46728686926718516
3750,0.52,0.6148783528600821,0.6611131115768546,"(51, 59)",0,1,False,0.5181171896542328,0.5115566310803598
3751,0.52,0.6360140112570102,0.5468971329708461,"(71, 40)",0,0,True,0.4623315416711477,0.4777355135200596
3752,0.52,0.6152399421829174,0.6805203235666345,"(1, 71)",0,1,False,0.5251899919719928,0.5163143021025205
3753,0.52,0.6031180589410172,0.6042540909196246,"(4, 37)",0,1,False,0.5004704564283425,0.5002840079641075
3754,0.52,0.60276747792893,0.5578767533008199,"(37, 77)",0,0,True,0.4806612899025283,0.48877920310415424
3755,0.52,0.5676178762210133,0.4976130683271965,"(33, 63)",0,0,True,0.46714101845609285,0.4825059418314729
3756,0.52,0.5902196020997287,0.5872549980553291,"(23, 34)",0,0,True,0.4987411176241045,0.49925884953172334
3757,0.52,0.6689869677249809,0.6364380527966401,"(10, 23)",0,0,True,0.48753321162967483,0.49186348959509596
3758,0.52,0.6910736647234312,0.6241465187119447,"(42, 54)",0,0,True,0.47455667619216735,0.4832744561788486
3759,0.52,0.6884428002548305,0.494073744847925,"(80, 54)",0,0,True,0.4178155027885823,0.4515601423235869
3760,0.52,0.6733949611983037,0.3931989933172494,"(6, 80)",0,0,True,0.36864918618054643,0.43040573257883225
3761,0.52,0.6524841500841384,0.5580939755411347,"(78, 66)",0,0,True,0.46101442255358344,0.47641996097152545
3762,0.52,0.7104139118863242,0.6031172364170686,"(85, 27)",0,0,True,0.459157163647073,0.4732015361481562
3763,0.52,0.7113707493041073,0.5333464458588724,"(85, 41)",0,0,True,0.42848805168875137,0.4556110957715136
3764,0.52,0.5621298714479339,0.5232112450175977,"(8, 96)",0,0,True,0.4820707859308433,0.4902715712994843
3765,0.52,0.5802884964452538,0.6777727733400143,"(2, 18)",0,1,False,0.5387438510492416,0.5243517873173503
3766,0.52,0.7663888241310686,0.5738972851458348,"(18, 9)",0,0,True,0.4281901313261074,0.45202515814229605
3767,0.52,0.6352069907603922,0.6060679635659891,"(21, 9)",0,0,True,0.4882624606688305,0.4927157586045098
3768,0.52,0.6829519607253437,0.7030040743930179,"(46, 58)",0,1,False,0.5072340367080842,0.5050128604507662
3769,0.52,0.694618194466755,0.7090554869193075,"(58, 17)",0,1,False,0.5051426811815323,0.5036092604218819
3770,0.52,0.7210994562871482,0.4858847105933347,"(76, 17)",0,0,True,0.4025609646969359,0.441465936242554
3771,0.52,0.6940555503770479,0.5769869741844337,"(45, 76)",0,0,True,0.45394781294473063,0.4707662358483864
3772,0.52,0.5997220062761355,0.508608420245541,"(84, 89)",0,0,True,0.45889601879985364,0.47723734867843487
3773,0.52,0.6792233442186624,0.5038584442288055,"(98, 88)",0,0,True,0.42588640037305275,0.45627078409984867
3774,0.52,0.6109443021439481,0.6561434385718026,"(62, 5)",0,1,False,0.5178358352683305,0.5112978607474984
3775,0.54,0.47283574621311747,0.5711664102382618,"(2, 1)",1,1,True,0.5470931326231047,0.5245628778209025
3776,0.54,0.5499641025024898,0.6756750164522546,"(2, 3)",1,1,True,0.5512838208268737,0.5313864054779482
3777,0.54,0.5608255657886435,0.6526345941069437,"(4, 3)",1,1,True,0.537829436578371,0.5229361488047334
3778,0.54,0.6059951654246267,0.6232718644965632,"(5, 6)",1,1,True,0.5070272360078852,0.5043190673373583
3779,0.54,0.5955836337914117,0.7335786329892703,"(6, 7)",1,1,True,0.5519105163630967,0.5344441083008238
3780,0.54,0.5477907042117144,0.6060968047082081,"(7, 8)",1,1,True,0.5252650713547763,0.514572396996303
3781,0.54,0.3759009917614195,0.6761094664719915,"(10, 9)",1,1,True,0.6426832178145345,0.5744934793963433
3782,0.54,0.6052869244841148,0.688748155164615,"(11, 10)",1,1,True,0.5322484420990952,0.5208532041776761
3783,0.54,0.6103372091113247,0.7017863197107457,"(12, 11)",1,1,True,0.5348477519801498,0.5228463579755548
3784,0.54,0.7256390270981152,0.698685796241791,"(16, 15)",1,0,False,0.490538242957417,0.4932621001915555
3785,0.54,0.5982718706585098,0.583183786624193,"(16, 17)",1,0,False,0.49361462110689,0.49622805054826163
3786,0.54,0.5483958134221737,0.6787661109952059,"(18, 19)",1,1,True,0.553118620688516,0.5325464896439187
3787,0.54,0.4938483281880609,0.6728001092678032,"(19, 20)",1,1,True,0.5766948188221922,0.5446189366716773
3788,0.54,0.48993027824326957,0.6812583708938854,"(20, 21)",1,1,True,0.5816811590479348,0.5476866419915076
3789,0.54,0.5293617064786424,0.6857128596339249,"(21, 22)",1,1,True,0.5643380898241918,0.5390083551557814
3790,0.54,0.4430334122550493,0.6271348026616298,"(24, 25)",1,1,True,0.5860151646444266,0.5458957907016307
3791,0.54,0.6432993048022397,0.7201927765752978,"(25, 26)",1,1,True,0.5281972564502805,0.5192139018567602
3792,0.54,0.6021361184974844,0.6419435516919156,"(27, 26)",1,1,True,0.5159987475674974,0.5099505443376129
3793,0.54,0.5343628942102641,0.5734142164520294,"(30, 29)",1,1,True,0.5176259835421306,0.5097615900518756
3794,0.54,0.5196181920853707,0.6609484343517287,"(31, 32)",1,1,True,0.5598569530518098,0.5352738660556146
3795,0.54,0.6082825674239675,0.6662597581591909,"(33, 34)",1,1,True,0.5227443175371584,0.514490239008494
3796,0.54,0.5153484063733366,0.6547774048351334,"(35, 34)",1,1,True,0.5595786355305669,0.5348008891414091
3797,0.54,0.39797366289452507,0.6745526995769404,"(36, 37)",1,1,True,0.6289381064932908,0.5687073304380474
3798,0.54,0.4183654023027909,0.6093612691306344,"(41, 42)",1,1,True,0.5929215287180645,0.5476043397194569
3799,0.54,0.5324966634359659,0.615901750884679,"(45, 44)",1,1,True,0.536313654916553,0.5208391927675572
3800,0.54,0.6255936845078969,0.5981880448131471,"(47, 48)",1,0,False,0.4888028890127513,0.49314901886762386
3801,0.54,0.5160553597438188,0.6875844662234878,"(49, 48)",1,1,True,0.5712543332229055,0.542777444017306
3802,0.54,0.6292249475569687,0.646265026414324,"(50, 51)",1,1,True,0.506679816856694,0.5042599166375328
3803,0.54,0.4529178612892496,0.7113935279257656,"(51, 52)",1,1,True,0.6109993722601913,0.5642615400479353
3804,0.54,0.5436272840716176,0.5706201030249131,"(53, 54)",1,1,True,0.5121125789774712,0.5067477950327749
3805,0.54,0.5795310211377251,0.6498494794308863,"(55, 56)",1,1,True,0.5285991433330193,0.517572374347781
3806,0.54,0.5466390126030518,0.5948008078738879,"(57, 56)",1,1,True,0.5210969489616685,0.5120381219802908
3807,0.54,0.39612201082868503,0.6555074925709502,"(58, 59)",1,1,True,0.6233255062280687,0.5644852236081305
3808,0.54,0.6133306978639499,0.6672018517719097,"(59, 60)",1,1,True,0.5210346679290889,0.5134645323481636
3809,0.54,0.6569922235031228,0.6980254751743358,"(62, 63)",1,1,True,0.5151412235099448,0.5102568738096049
3810,0.54,0.5262381047284808,0.5830180552789112,"(63, 64)",1,1,True,0.5255937053124194,0.5141911751907324
3811,0.54,0.6742449557729083,0.6566370593576393,"(66, 65)",1,0,False,0.49338487701573536,0.49559813962426663
3812,0.54,0.5321633164393923,0.6441395036846033,"(67, 66)",1,1,True,0.5475966670017026,0.5279648327731616
3813,0.54,0.6164249450633069,0.6928287503087037,"(69, 68)",1,1,True,0.5291783805978442,0.5190916648493948
3814,0.54,0.4249819464079817,0.6403692567972703,"(71, 72)",1,1,True,0.601087467560588,0.5536396183629393
3815,0.54,0.5528150881458631,0.6225283328532604,"(75, 76)",1,1,True,0.5296565427014244,0.5174212562317042
3816,0.54,0.47246720910403006,0.6196418342611437,"(80, 79)",1,1,True,0.567380920454434,0.5367273861442032
3817,0.54,0.6621489127408954,0.5596167212529883,"(80, 81)",1,0,False,0.4580393372365799,0.47438938491130145
3818,0.54,0.451208087180474,0.6248967092992298,"(83, 82)",1,1,True,0.5807024662871818,0.5433133214965812
3819,0.54,0.5486206610053681,0.7515310837535799,"(84, 83)",1,1,True,0.5780333617080335,0.550554270200893
3820,0.54,0.5430925981994859,0.7031643780386027,"(85, 84)",1,1,True,0.5642210165684707,0.5399327151047544
3821,0.54,0.4936905732324452,0.6538625208304915,"(86, 85)",1,1,True,0.5697884692336779,0.5399575972152526
3822,0.54,0.6064481396094856,0.5984542186831081,"(87, 88)",1,0,False,0.4966827515643238,0.4980015304107065
3823,0.54,0.5944962377338399,0.6430813674815404,"(93, 92)",1,1,True,0.5196291244859934,0.512143893710798
3824,0.54,0.4862179889823873,0.6130352253881359,"(96, 97)",1,1,True,0.5576833593697378,0.531661886652794
3825,0.54,0.5837294646005472,0.6488091745061777,"(99, 98)",1,1,True,0.526400677366511,0.5162641874791098
3826,0.54,0.5815604799269598,0.5322701275860272,"(68, 75)",0,0,True,0.4778734970971078,0.4876799061593062
3827,0.54,0.7358328820248867,0.7472400085232304,"(48, 36)",0,1,False,0.5038457740583903,0.5028517507015672
3828,0.54,0.6581371388123106,0.6094187016652385,"(73, 69)",0,0,True,0.4807825282361061,0.4878227991527243
3829,0.54,0.6537224872743987,0.5654005733832057,"(38, 69)",0,0,True,0.4637764567247413,0.4779338640493564
3830,0.54,0.5413965586939955,0.5697605929105228,"(26, 13)",0,1,False,0.5127632865322288,0.5070905331884492
3831,0.54,0.6879150982468187,0.6619862808341446,"(47, 55)",0,0,True,0.4903960326974675,0.49351815878984595
3832,0.54,0.648183203897801,0.5426516007005375,"(35, 50)",0,0,True,0.45569007439581066,0.4736415573152737
3833,0.54,0.6298209503534006,0.48066137126513014,"(91, 87)",0,0,True,0.43284018296172877,0.4627790890202114
3834,0.54,0.6171410766107889,0.46610019877644004,"(12, 91)",0,0,True,0.43028290129530194,0.46231140356483585
3835,0.54,0.6237137000357552,0.5997513528606555,"(65, 25)",0,0,True,0.4902071795518917,0.49400969983639076
3836,0.54,0.6995429123814274,0.4102652672893499,"(60, 65)",0,0,True,0.3696722323771793,0.42818072069975177
3837,0.54,0.6570022544492429,0.522890216914093,"(67, 60)",0,0,True,0.4431676865518996,0.46652215340111153
3838,0.54,0.6408417131030497,0.4757626284479131,"(53, 14)",0,0,True,0.426079866201379,0.45882369470914447
3839,0.54,0.6082595955175774,0.6567746801042077,"(3, 30)",0,1,False,0.5191754031971918,0.5121263927355019
3840,0.54,0.6283529400300757,0.5836349994972495,"(90, 15)",0,0,True,0.48155182115497525,0.48882237745697
3841,0.54,0.7186788302991843,0.42004765876444433,"(94, 90)",0,0,True,0.3688749342345134,0.42589213873277665
3842,0.54,0.6401049167719828,0.696177142935116,"(64, 16)",0,1,False,0.5209806850865841,0.5140143848539315
3843,0.54,0.677838036634306,0.6454272214056709,"(16, 93)",0,0,True,0.487753470050048,0.49189800541616424
3844,0.54,0.6796987418869672,0.4951849705517167,"(31, 95)",0,0,True,0.4214757301587496,0.4540019846513322
3845,0.54,0.640831325551245,0.6285710957074674,"(31, 56)",0,0,True,0.4951708655827122,0.4969349809317039
3846,0.54,0.6991874677572241,0.6169074507967369,"(7, 82)",0,0,True,0.4687408499947363,0.47944159282149645
3847,0.54,0.5961095683878527,0.483852188688918,"(74, 92)",0,0,True,0.44802715051559244,0.4719650895663859
3848,0.54,0.6743355928410695,0.44056431950501773,"(74, 22)",0,0,True,0.3951604216901739,0.44182188866757705
3849,0.54,0.5674465340232828,0.3712089011279701,"(70, 0)",0,0,True,0.3954687601293805,0.451097424435633
3850,0.54,0.5905707277178198,0.5476672940834744,"(81, 70)",0,0,True,0.4811535756087073,0.489275786550051
3851,0.54,0.6721760822828595,0.5777369020689013,"(29, 11)",0,0,True,0.46222169807167135,0.47640773681596194
3852,0.54,0.6600744609253217,0.5665159513704583,"(57, 11)",0,0,True,0.46186236716959483,0.47662741885409227
3853,0.54,0.6515232311078217,0.5332803691827832,"(51, 40)",0,0,True,0.45010022678187495,0.47047367805186796
3854,0.54,0.6027335049562373,0.5975588454794043,"(1, 71)",0,0,True,0.49784441703933424,0.49870633801750014
3855,0.54,0.5925278311124217,0.5631169108394367,"(33, 63)",0,0,True,0.4872751031500777,0.49264779989657126
3856,0.54,0.6037991980429179,0.46764997259238134,"(23, 34)",0,0,True,0.4364649163105847,0.4660151743852915
3857,0.54,0.6844002047326706,0.7052025520949079,"(6, 80)",0,1,False,0.5074849978744027,0.5052003993078614
3858,0.54,0.6731249717225491,0.5012249719499237,"(78, 66)",0,0,True,0.4268105726496426,0.4571305128220952
3859,0.54,0.6391188986596399,0.5834199812596824,"(27, 66)",0,0,True,0.47721998117408215,0.48607886950470314
3860,0.54,0.6035455318341166,0.6027490846498038,"(99, 96)",0,0,True,0.49966987866254664,0.499800888214447
3861,0.54,0.6511006704313872,0.5717201025053235,"(8, 96)",0,0,True,0.4675420267291402,0.4801652722635975
3862,0.54,0.662290988727125,0.6474760842164157,"(45, 76)",0,0,True,0.4943444506978578,0.49629634161241754
3863,0.54,0.6343422651473105,0.48221270948682865,"(84, 89)",0,0,True,0.431875474510187,0.4620407916294108
3864,0.54,0.5856163025701298,0.5503361929961126,"(98, 88)",0,0,True,0.4844711333829013,0.4911808873397884
3865,0.54,0.7327278103307967,0.5640164927486712,"(86, 62)",0,0,True,0.43494811691808666,0.4579219307461478
3866,0.54,0.7515725831721978,0.543782118032295,"(62, 5)",0,0,True,0.4197939896513721,0.4482384915225523
3867,0.56,0.612291545650235,0.5075238106243591,"(0, 1)",1,0,False,0.45322097770903164,0.4738319974724739
3868,0.56,0.5675776075844838,0.6275078965081623,"(2, 3)",1,1,True,0.5250736406384494,0.514978089507721
3869,0.56,0.49196706979742555,0.7023266413660162,"(4, 3)",1,1,True,0.5880686089201899,0.5523968169632792
3870,0.56,0.6698720834771686,0.5288976967342532,"(5, 4)",1,0,False,0.44120039182250137,0.4648146561637995
3871,0.56,0.5929131903068124,0.6597029938157127,"(6, 7)",1,1,True,0.5266601231708049,0.5166912465374892
3872,0.56,0.5728114912995005,0.6691375979711278,"(7, 8)",1,1,True,0.538780215511168,0.5240629234528776
3873,0.56,0.5426880122703263,0.5360837816615026,"(10, 9)",1,0,False,0.4969390047802636,0.4983489483487931
3874,0.56,0.6941422980206507,0.5513084839644223,"(12, 11)",1,0,False,0.4426577845860069,0.46435213171587886
3875,0.56,0.49394569871151744,0.6095378264689477,"(13, 14)",1,1,True,0.5523760097544393,0.5288658980237293
3876,0.56,0.42382239106532693,0.7008610386352132,"(16, 15)",1,1,True,0.6231629453470524,0.5688200599142322
