,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty,coef_emb,coef_deg
249,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.725,0.063974325349318,[-21.30628595781045],0.6146475017111568,0.6667247654495908,0.6504783748537092,-1.0,-21.30628595781045,
250,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.75,-0.0648763713218243,[-19.70486169411504],0.6456456456456456,0.7039136271844222,0.713272300200559,-1.0,-19.70486169411504,
251,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.775,-0.14889288165106043,[-24.344318782824097],0.6192052980132451,0.6561269266633755,0.6190883393341956,-1.0,-24.344318782824097,
252,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.7999999999999999,0.32591167066802584,[-19.883859930171862],0.6146010186757216,0.6643730975002305,0.6639597659844234,-1.0,-19.883859930171862,
253,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.825,0.27952887044952435,[-19.437903395069952],0.6169312169312169,0.6635222661184121,0.6610988698710811,-1.0,-19.437903395069952,
254,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.85,0.3537237954030224,[-20.687929419904677],0.5956151035322778,0.6306592817580847,0.5825778342885585,-1.0,-20.687929419904677,
255,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.875,0.15524379934006244,[-20.3214634575445],0.5899705014749262,0.6404207310113522,0.669243791747588,-1.0,-20.3214634575445,
256,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.9,0.2176220326343121,[-18.623092689406107],0.5830324909747292,0.6224587060129267,0.6069216178482311,-1.0,-18.623092689406107,
257,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.9249999999999999,0.13184642061390126,[-20.75888695245137],0.5769230769230769,0.5935872395833334,0.5428901468818229,-1.0,-20.75888695245137,
258,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.95,0.14880601977639127,[-18.516008128416523],0.61003861003861,0.6707861104412828,0.6077915134330126,-1.0,-18.516008128416523,
259,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.05,-0.03724549774334854,[174.12135387994934],0.49672320740169623,0.490451210473886,0.485763754875838,-1.0,,174.12135387994934
260,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.075,0.3941996137583224,[46.28620624549165],0.4918747522790329,0.4900367275052867,0.4919809617069671,-1.0,,46.28620624549165
261,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.1,0.28037384022196565,[33.26417360853191],0.48746403616933826,0.4755329198724749,0.48020719172516835,-1.0,,33.26417360853191
262,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.125,0.11596214065173857,[28.79633396630973],0.4972620050547599,0.4898355955104825,0.491825402766568,-1.0,,28.79633396630973
263,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.15,-0.04436064321454542,[24.042636769754235],0.48381564844587355,0.4757020956994157,0.47303926300304544,-1.0,,24.042636769754235
264,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.175,0.08872995473780387,[19.976383897532443],0.4956772334293948,0.47796479557133476,0.4690573201543281,-1.0,,19.976383897532443
265,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.2,0.13725821346970335,[17.747541180170565],0.47523612070951393,0.4728500135853414,0.4809483492168423,-1.0,,17.747541180170565
266,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.22499999999999998,-0.07606946372256512,[15.054186404539276],0.4814020028612303,0.4701855283898669,0.4679394589375209,-1.0,,15.054186404539276
267,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.25,0.0500251348444653,[14.624676978198808],0.4707036038244668,0.45868607547828444,0.4677576447182898,-1.0,,14.624676978198808
268,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.27499999999999997,0.06736737103992355,[12.263268710838284],0.47161682716675113,0.46568452124007687,0.4808608812124037,-1.0,,12.263268710838284
269,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.3,0.044665774268133465,[12.642098037810651],0.47549909255898365,0.4561892884742279,0.4710482518327682,-1.0,,12.642098037810651
270,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.32499999999999996,0.03275919923430089,[10.257919151524503],0.4820944112859468,0.46409000905390385,0.47266847653344496,-1.0,,10.257919151524503
271,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.35,0.0020553520867422578,[8.804393173079392],0.4710062535531552,0.470077619396058,0.47427460560729734,-1.0,,8.804393173079392
272,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.37499999999999994,-0.07182875901947251,[9.026802379127169],0.48323126275882183,0.4639079383987067,0.4566301362273551,-1.0,,9.026802379127169
273,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.39999999999999997,-0.006603220145463163,[8.300043773555133],0.4771121351766513,0.4611416493040741,0.462702101910361,-1.0,,8.300043773555133
274,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.42499999999999993,-0.026914002597723603,[7.395011404995964],0.4653846153846154,0.44708440056396626,0.456458968360769,-1.0,,7.395011404995964
275,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.44999999999999996,-0.027627262931486443,[6.7827572857363565],0.45999330431871444,0.4383148096830577,0.4424584132591377,-1.0,,6.7827572857363565
276,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.475,-0.09904294500444209,[6.3763302755394875],0.48066104078762306,0.4607793918149502,0.4443548547277619,-1.0,,6.3763302755394875
277,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.49999999999999994,0.02156429992720117,[6.372310480969901],0.4672661870503597,0.4553196489195794,0.47244315576392254,-1.0,,6.372310480969901
278,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.525,0.019269287034082084,[5.925138504098892],0.4607956740054075,0.4438326714247687,0.46985098017816607,-1.0,,5.925138504098892
279,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.5499999999999999,-0.020793905480753824,[5.688607628961415],0.4653546535465355,0.44647819034758796,0.4561682454125637,-1.0,,5.688607628961415
280,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.575,0.018419592653524504,[5.1721905479180625],0.4573839662447257,0.43674366731617276,0.45008183595577633,-1.0,,5.1721905479180625
281,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.6,0.012014361161306211,[4.914016311237508],0.4470534069981584,0.4212085162382234,0.4467514746082967,-1.0,,4.914016311237508
282,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.625,0.05865235812378409,[4.432218193656216],0.46045340050377837,0.4461306890414442,0.4793508975676819,-1.0,,4.432218193656216
283,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.65,-0.019765941696831747,[4.252491854242286],0.44783715012722647,0.43164534010257477,0.4395395313700868,-1.0,,4.252491854242286
284,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.675,0.00910848611159705,[3.9651536402356555],0.4509692132269099,0.44148926482526074,0.4725335880993249,-1.0,,3.9651536402356555
285,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.7,0.034834479331961994,[3.8502151530302506],0.44599514563106796,0.4326065177329137,0.47497891119565927,-1.0,,3.8502151530302506
286,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.725,-0.005549874940597591,[3.719072870630644],0.459958932238193,0.43898128469528125,0.44897395716100824,-1.0,,3.719072870630644
287,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.75,0.0004626192011952315,[3.544951154232972],0.4436936936936937,0.4200284299236228,0.4544255509807806,-1.0,,3.544951154232972
288,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.775,-0.010650408201214698,[3.361109054606002],0.4445364238410596,0.43776397345181284,0.44644036071735593,-1.0,,3.361109054606002
289,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.7999999999999999,-0.00531846604142881,[3.273727940612893],0.44821731748726656,0.43949041831934327,0.4560707991702261,-1.0,,3.273727940612893
290,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.825,-0.001950329144858981,[3.0769799767010286],0.44126984126984126,0.43208408359984585,0.4391976992730973,-1.0,,3.0769799767010286
291,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.85,-0.023409123757016283,[3.0314272997536764],0.45554202192448234,0.44396105056280155,0.422366154546541,-1.0,,3.0314272997536764
292,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.875,0.03479380194320261,[2.807024833680534],0.4469026548672566,0.4368903482971457,0.49769316401080865,-1.0,,2.807024833680534
293,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.9,0.0022531963881101636,[2.708728593745146],0.48736462093862815,0.4710844160083567,0.4965573088525178,-1.0,,2.708728593745146
294,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.9249999999999999,-0.015139288887551035,[2.615906628884138],0.45913461538461536,0.45283435639880953,0.4410471010964753,-1.0,,2.615906628884138
295,LFR_gamma-3.5,1,2,"{'imb', 'deg'}",0.95,-0.008723093985494064,[2.426476285238319],0.38223938223938225,0.373703882324572,0.36805253632987084,-1.0,,2.426476285238319
296,LFR_gamma-3.5,1,2,"{'imb', 'emb', 'deg'}",0.05,,,,,,-1.0,,
297,LFR_gamma-3.5,1,2,"{'imb', 'emb', 'deg'}",0.075,,,,,,-1.0,,
298,LFR_gamma-3.5,1,2,"{'imb', 'emb', 'deg'}",0.1,,,,,,-1.0,,
