N,T1,T2,accuracy,auroc,kmax,embrep,kavg,embedding,mu,system,penalty,PC,pr,prob,somerep,otherrep,strategy,theta
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,3,5,RANDOM,0.85
250,2.1,1.0,0.9985642498205313,0.9998124098124098,32,0,10.0,N2V,0.1,LFR,None,True,0.9998319479574672,1.0,2,3,RANDOM,0.4
250,2.1,1.0,0.995702005730659,0.9997737525601085,32,0,10.0,N2V,0.1,LFR,None,False,0.9997891406143167,1.0,0,4,RANDOM,0.1
250,2.1,1.0,0.9915966386554622,0.9992913832199547,32,0,10.0,N2V,0.1,LFR,None,True,0.9991726771499702,1.0,0,4,RANDOM,0.9
250,2.1,1.0,0.9909474954737477,0.999612460699727,32,0,10.0,N2V,0.1,LFR,None,True,0.9995946707576224,1.0,0,2,RANDOM,0.3
250,2.1,1.0,0.9888888888888889,0.997149849747514,32,0,10.0,N2V,0.1,LFR,None,False,0.9979556125769186,1.0,1,1,RANDOM,0.85
250,2.1,1.0,0.9941747572815534,0.9996568316891423,32,0,10.0,N2V,0.1,LFR,None,True,0.9996808642811419,1.0,1,4,RANDOM,0.55
250,2.1,1.0,0.9959349593495935,0.999936599322557,32,0,10.0,N2V,0.1,LFR,None,True,0.9999370993390945,1.0,0,5,RANDOM,0.25
250,2.1,1.0,0.9933854479855683,0.999346206697042,32,0,10.0,N2V,0.1,LFR,None,True,0.999340251840914,1.0,4,5,RANDOM,0.3
250,2.1,1.0,0.9978969505783386,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,3,5,RANDOM,0.6
250,2.1,1.0,0.9965065502183406,0.9999908467936318,32,0,10.0,N2V,0.1,LFR,None,True,0.9999907906130537,1.0,3,5,RANDOM,0.5
250,2.1,1.0,0.9958847736625515,0.9999488124488125,32,0,10.0,N2V,0.1,LFR,None,True,0.9999398058773056,1.0,0,5,RANDOM,0.8
250,2.1,1.0,0.9868220983274202,0.9987760135655926,32,0,10.0,N2V,0.1,LFR,None,True,0.9987566592008208,1.0,1,4,RANDOM,0.15
250,2.1,1.0,0.997344662772172,0.9999548732389281,32,0,10.0,N2V,0.1,LFR,None,False,0.999955799418859,1.0,3,5,RANDOM,0.2
250,2.1,1.0,0.995710455764075,0.9995652893930611,32,0,10.0,N2V,0.1,LFR,None,True,0.9996223249974445,1.0,2,1,RANDOM,0.2
250,2.1,1.0,0.9915966386554622,0.9982975101085337,32,0,10.0,N2V,0.1,LFR,None,False,0.9987443291442875,1.0,1,4,RANDOM,0.9
250,2.1,1.0,0.9971098265895953,0.9999664755774582,32,0,10.0,N2V,0.1,LFR,None,True,0.9999624769009178,1.0,1,2,RANDOM,0.85
250,2.1,1.0,0.9960915689558906,0.999061710033464,32,0,10.0,N2V,0.1,LFR,None,False,0.9992486116416806,1.0,0,2,RANDOM,0.25
250,2.1,1.0,0.9969864389753893,0.9995923383833593,32,0,10.0,N2V,0.1,LFR,None,False,0.9995522367595153,1.0,3,3,RANDOM,0.15
250,2.1,1.0,0.9916864608076009,0.9993904916700528,32,0,10.0,N2V,0.1,LFR,None,False,0.9994360808320305,1.0,2,2,RANDOM,0.65
250,2.1,1.0,0.994729907773386,0.9998676880222841,32,0,10.0,N2V,0.1,LFR,None,False,0.9998494162167565,1.0,0,4,RANDOM,0.65
250,2.1,1.0,0.9943502824858758,0.9997836896806946,32,0,10.0,N2V,0.1,LFR,None,True,0.9997915271889464,1.0,2,4,RANDOM,0.45
250,2.1,1.0,0.9967105263157895,0.9999326453537322,32,0,10.0,N2V,0.1,LFR,None,True,0.9999295793195213,1.0,2,4,RANDOM,0.6
250,2.1,1.0,0.9953325554259043,0.9993669228082431,32,0,10.0,N2V,0.1,LFR,None,True,0.9995015762010597,1.0,2,1,RANDOM,0.65
250,2.1,1.0,0.9934980494148244,0.9971238698500352,32,0,10.0,N2V,0.1,LFR,None,False,0.9982039676100258,1.0,3,2,RANDOM,0.65
250,2.1,1.0,0.9977553310886644,0.9993921772902319,32,0,10.0,N2V,0.1,LFR,None,True,0.9994024752956102,1.0,3,3,RANDOM,0.25
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,3,RANDOM,0.85
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,1,RANDOM,0.75
250,2.1,1.0,0.9978401727861771,0.9991378017693807,32,0,10.0,N2V,0.1,LFR,None,False,0.9988970607536435,1.0,1,3,RANDOM,0.8
250,2.1,1.0,0.9935400516795866,0.9998464291437423,32,0,10.0,N2V,0.1,LFR,None,True,0.9998447078618626,1.0,2,4,RANDOM,0.65
250,2.1,1.0,0.9978494623655914,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,2,5,RANDOM,0.8
250,2.1,1.0,0.9953703703703703,0.99921875,32,0,10.0,N2V,0.1,LFR,None,True,0.9993558947850744,1.0,3,4,RANDOM,0.9
250,2.1,1.0,0.9966216216216216,0.9999200730760448,32,0,10.0,N2V,0.1,LFR,None,False,0.9999226046535639,1.0,3,1,RANDOM,0.75
250,2.1,1.0,0.9944838455476753,0.9993019223220896,32,0,10.0,N2V,0.1,LFR,None,True,0.9994903825768114,1.0,4,1,RANDOM,0.45
250,2.1,1.0,0.9957081545064378,0.9997542192364411,32,0,10.0,N2V,0.1,LFR,None,True,0.9997536229265518,1.0,1,2,RANDOM,0.7
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,1,1,RANDOM,0.95
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,3,RANDOM,0.9
250,2.1,1.0,0.9976030680728667,0.9999816144870488,32,0,10.0,N2V,0.1,LFR,None,False,0.9999819582754474,1.0,2,5,RANDOM,0.1
250,2.1,1.0,0.9958246346555324,0.998884239888424,32,0,10.0,N2V,0.1,LFR,None,True,0.9988795961770642,1.0,4,3,RANDOM,0.6
250,2.1,1.0,0.9942987457240593,0.9985171078921078,32,0,10.0,N2V,0.1,LFR,None,False,0.9984985499147304,1.0,2,3,RANDOM,0.65
250,2.1,1.0,0.9984276729559748,0.999416432213821,32,0,10.0,N2V,0.1,LFR,None,False,0.999409900824771,1.0,3,3,RANDOM,0.2
250,2.1,1.0,0.996694214876033,0.999989065062876,32,0,10.0,N2V,0.1,LFR,None,True,0.9999896109023627,1.0,0,1,RANDOM,0.75
250,2.1,1.0,0.9992175273865415,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,2,3,RANDOM,0.45
250,2.1,1.0,0.99812382739212,0.9999894291754757,32,0,10.0,N2V,0.1,LFR,None,False,0.999990127511454,1.0,1,5,RANDOM,0.55
250,2.1,1.0,0.9980276134122288,0.9999883288918283,32,0,10.0,N2V,0.1,LFR,None,False,0.9999882247463728,1.0,2,5,RANDOM,0.55
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,5,RANDOM,0.95
250,2.1,1.0,0.9935275080906149,0.9981466131450765,32,0,10.0,N2V,0.1,LFR,None,False,0.9987001090822601,1.0,3,1,RANDOM,0.6
250,2.1,1.0,0.9931740614334471,0.9989279013669258,32,0,10.0,N2V,0.1,LFR,None,False,0.998783575399854,1.0,2,4,RANDOM,0.75
250,2.1,1.0,0.9971817754814467,0.9998269957278537,32,0,10.0,N2V,0.1,LFR,None,False,0.9998048747679213,1.0,3,3,RANDOM,0.1
250,2.1,1.0,0.9948574100046751,0.999051397636625,32,0,10.0,N2V,0.1,LFR,None,False,0.99936932822287,1.0,0,1,RANDOM,0.1
250,2.1,1.0,0.9943729903536977,0.9990640262900019,32,0,10.0,N2V,0.1,LFR,None,False,0.9990623375109253,1.0,1,4,RANDOM,0.45
250,2.1,1.0,0.9861111111111112,0.9976765079463429,32,0,10.0,N2V,0.1,LFR,None,True,0.9982239496815287,1.0,1,1,RANDOM,0.85
250,2.1,1.0,0.9946409431939979,0.9999816041206769,32,0,10.0,N2V,0.1,LFR,None,True,0.9999804644095,1.0,4,5,RANDOM,0.6
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999998,1.0,2,3,RANDOM,0.95
250,2.1,1.0,0.9973614775725593,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,4,RANDOM,0.85
250,2.1,1.0,0.9978165938864629,0.999990465066387,32,0,10.0,N2V,0.1,LFR,None,False,0.9999906196759689,1.0,4,4,RANDOM,0.6
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,5,RANDOM,0.75
250,2.1,1.0,0.9970238095238095,0.9999822655730436,32,0,10.0,N2V,0.1,LFR,None,False,0.9999834614042327,1.0,4,5,RANDOM,0.7
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,3,RANDOM,0.95
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,2,5,RANDOM,0.75
250,2.1,1.0,0.9962511715089035,0.9999894585933548,32,0,10.0,N2V,0.1,LFR,None,True,0.9999892896828858,1.0,4,5,RANDOM,0.55
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,2,5,RANDOM,0.75
250,2.1,1.0,0.995249406175772,0.9986667871830794,32,0,10.0,N2V,0.1,LFR,None,True,0.9989650466265401,1.0,1,2,RANDOM,0.45
250,2.1,1.0,0.9946524064171123,0.9996568345529475,32,0,10.0,N2V,0.1,LFR,None,True,0.9996581406315026,1.0,4,4,RANDOM,0.5
250,2.1,1.0,0.9942816297355254,0.9993460018230199,32,0,10.0,N2V,0.1,LFR,None,True,0.9994548286794849,1.0,4,2,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,2,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,1,RANDOM,0.75
250,2.1,1.0,0.9957519116397621,0.9996302950130262,32,0,10.0,N2V,0.1,LFR,None,False,0.9996558499960402,1.0,4,1,RANDOM,0.5
250,2.1,1.0,0.9975751697381183,0.9999680138782138,32,0,10.0,N2V,0.1,LFR,None,True,0.9999680174408785,1.0,0,5,RANDOM,0.1
250,2.1,1.0,0.9967391304347826,0.99991957421644,32,0,10.0,N2V,0.1,LFR,None,False,0.9999271830911042,1.0,1,1,RANDOM,0.6
250,2.1,1.0,0.99335232668566,0.9990458015267175,32,0,10.0,N2V,0.1,LFR,None,False,0.999300639371828,1.0,2,1,RANDOM,0.1
250,2.1,1.0,0.9913001449975833,0.9959211249285146,32,0,10.0,N2V,0.1,LFR,None,True,0.9959854683044521,1.0,4,4,RANDOM,0.1
250,2.1,1.0,0.983402489626556,0.9970344827586206,32,0,10.0,N2V,0.1,LFR,None,False,0.9975266045839005,1.0,3,2,RANDOM,0.9
250,2.1,1.0,0.9922151450813871,0.999621348719798,32,0,10.0,N2V,0.1,LFR,None,False,0.9996081002849005,1.0,3,4,RANDOM,0.4
250,2.1,1.0,0.9939862542955327,0.9994390713383168,32,0,10.0,N2V,0.1,LFR,None,False,0.9994580075422284,1.0,3,2,RANDOM,0.5
250,2.1,1.0,0.9970972423802612,0.9999515136183489,32,0,10.0,N2V,0.1,LFR,None,False,0.99995540807252,1.0,4,3,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,1,3,RANDOM,0.9
250,2.1,1.0,0.9940119760479041,0.9990454770843664,32,0,10.0,N2V,0.1,LFR,None,True,0.9991334328676239,1.0,2,2,RANDOM,0.35
250,2.1,1.0,0.9954337899543378,0.9998331664998332,32,0,10.0,N2V,0.1,LFR,None,False,0.99983983667612,1.0,0,1,RANDOM,0.9
250,2.1,1.0,0.9964285714285714,0.9994440631045104,32,0,10.0,N2V,0.1,LFR,None,True,0.9994984510413096,1.0,1,4,RANDOM,0.65
250,2.1,1.0,0.9949924887330996,0.9997562692953474,32,0,10.0,N2V,0.1,LFR,None,False,0.9997456373468633,1.0,4,4,RANDOM,0.15
250,2.1,1.0,0.9931856899488927,0.9991641125661743,32,0,10.0,N2V,0.1,LFR,None,False,0.9992933093964355,1.0,2,2,RANDOM,0.75
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,5,RANDOM,0.8
250,2.1,1.0,0.9948761742100769,0.9991975488765684,32,0,10.0,N2V,0.1,LFR,None,False,0.9992595397810944,1.0,0,2,RANDOM,0.5
250,2.1,1.0,0.9979423868312757,0.99996612752985,32,0,10.0,N2V,0.1,LFR,None,True,0.9999655650347337,1.0,3,3,RANDOM,0.8
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,1,3,RANDOM,0.9
250,2.1,1.0,0.9988465974625144,0.9999946766036731,32,0,10.0,N2V,0.1,LFR,None,True,0.9999944701658626,1.0,4,3,RANDOM,0.65
250,2.1,1.0,0.9929824561403509,0.9991346524941305,32,0,10.0,N2V,0.1,LFR,None,False,0.9992978539607031,1.0,3,2,RANDOM,0.15
250,2.1,1.0,0.9819819819819819,0.9978870377895164,32,0,10.0,N2V,0.1,LFR,None,False,0.9982073207132324,1.0,4,1,RANDOM,0.9
250,2.1,1.0,0.9935205183585313,0.9982359343917726,32,0,10.0,N2V,0.1,LFR,None,True,0.9987229809698185,1.0,0,2,RANDOM,0.8
250,2.1,1.0,0.9956709956709957,0.9997958485196016,32,0,10.0,N2V,0.1,LFR,None,True,0.9998140023091566,1.0,0,1,RANDOM,0.5
250,2.1,1.0,0.9981696156192801,0.9993805375623558,32,0,10.0,N2V,0.1,LFR,None,False,0.9993873340428151,1.0,2,5,RANDOM,0.3
250,2.1,1.0,0.9947826086956522,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,0,4,RANDOM,0.75
250,2.1,1.0,0.9956772334293948,0.999700979292816,32,0,10.0,N2V,0.1,LFR,None,False,0.9997332068208765,1.0,3,4,RANDOM,0.7
250,2.1,1.0,0.986013986013986,0.9998043052837574,32,0,10.0,N2V,0.1,LFR,None,False,0.999813615454449,1.0,4,4,RANDOM,0.95
250,2.1,1.0,0.998165137614679,0.9998024839144097,32,0,10.0,N2V,0.1,LFR,None,False,0.9997840732965898,1.0,0,3,RANDOM,0.3
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,3,RANDOM,0.55
250,2.1,1.0,0.9966301600673968,0.9993723552298999,32,0,10.0,N2V,0.1,LFR,None,False,0.9994582517086463,1.0,1,1,RANDOM,0.5
250,2.1,1.0,0.9934518241347053,0.9996534705449963,32,0,10.0,N2V,0.1,LFR,None,True,0.9996279145054581,1.0,3,2,RANDOM,0.55
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,3,RANDOM,0.55
250,2.1,1.0,0.9973527465254798,0.9992663995203989,32,0,10.0,N2V,0.1,LFR,None,False,0.9992345128344816,1.0,4,3,RANDOM,0.35
250,2.1,1.0,0.9925293489861259,0.998140459389114,32,0,10.0,N2V,0.1,LFR,None,True,0.998368997102145,1.0,4,2,RANDOM,0.2
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,2,RANDOM,0.9
250,2.1,1.0,0.9949201741654572,0.9999304761122242,32,0,10.0,N2V,0.1,LFR,None,False,0.9999292472060943,1.0,1,1,RANDOM,0.4
250,2.1,1.0,0.9948305571510626,0.9995697494252327,32,0,10.0,N2V,0.1,LFR,None,True,0.9995814051740325,1.0,1,4,RANDOM,0.25
250,2.1,1.0,0.9958027282266527,0.9996960780859085,32,0,10.0,N2V,0.1,LFR,None,True,0.9996765932055545,1.0,3,4,RANDOM,0.6
250,2.1,1.0,0.9933333333333333,0.9979371885712627,32,0,10.0,N2V,0.1,LFR,None,True,0.9980033543351551,1.0,3,2,RANDOM,0.1
250,2.1,1.0,0.9981696156192801,0.9992316603581415,32,0,10.0,N2V,0.1,LFR,None,True,0.9992221341901321,1.0,2,3,RANDOM,0.3
250,2.1,1.0,0.9912935323383084,0.9989215856409748,32,0,10.0,N2V,0.1,LFR,None,True,0.9991146714283214,1.0,1,1,RANDOM,0.65
250,2.1,1.0,0.9939485627836612,0.9997914687314992,32,0,10.0,N2V,0.1,LFR,None,True,0.9997946194744354,1.0,0,4,RANDOM,0.15
250,2.1,1.0,0.9982683982683983,0.999991004120113,32,0,10.0,N2V,0.1,LFR,None,False,0.9999908548179263,1.0,4,5,RANDOM,0.5
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,0,3,RANDOM,0.85
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,5,RANDOM,0.75
250,2.1,1.0,0.9931448157669237,0.9993832055687726,32,0,10.0,N2V,0.1,LFR,None,True,0.9993847052360242,1.0,2,4,RANDOM,0.5
250,2.1,1.0,0.9933906146728354,0.9993988326168257,32,0,10.0,N2V,0.1,LFR,None,False,0.9994521763747781,1.0,3,4,RANDOM,0.35
250,2.1,1.0,0.9965635738831615,0.9996663950591042,32,0,10.0,N2V,0.1,LFR,None,True,0.9996775948257149,1.0,3,2,RANDOM,0.5
250,2.1,1.0,0.9983739837398374,0.9999947116388895,32,0,10.0,N2V,0.1,LFR,None,False,0.9999946206806676,1.0,1,5,RANDOM,0.45
250,2.1,1.0,0.9929501084598699,0.9996459156785245,32,0,10.0,N2V,0.1,LFR,None,False,0.9996781430660643,1.0,1,4,RANDOM,0.2
250,2.1,1.0,0.9974886991461577,0.9996236193489927,32,0,10.0,N2V,0.1,LFR,None,True,0.9996665236226344,1.0,3,3,RANDOM,0.15
250,2.1,1.0,0.9924487594390508,0.999596194687691,32,0,10.0,N2V,0.1,LFR,None,True,0.9996455822124323,1.0,0,4,RANDOM,0.2
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,5,RANDOM,0.95
250,2.1,1.0,0.9936575052854123,0.9986842889794295,32,0,10.0,N2V,0.1,LFR,None,True,0.9990906273807533,1.0,3,2,RANDOM,0.4
250,2.1,1.0,0.9984375,0.999995115995116,32,0,10.0,N2V,0.1,LFR,None,False,0.9999952771682439,1.0,4,5,RANDOM,0.45
250,2.1,1.0,0.995249406175772,0.9982700873241841,32,0,10.0,N2V,0.1,LFR,None,False,0.9988333611684903,1.0,1,2,RANDOM,0.45
250,2.1,1.0,0.9950071326676176,0.9997802041252429,32,0,10.0,N2V,0.1,LFR,None,False,0.9997931011777236,1.0,0,4,RANDOM,0.4
250,2.1,1.0,0.993114406779661,0.9980586381065775,32,0,10.0,N2V,0.1,LFR,None,True,0.9982303765653348,1.0,2,2,RANDOM,0.2
250,2.1,1.0,0.9914346895074947,0.9993646087048608,32,0,10.0,N2V,0.1,LFR,None,False,0.9992897554311071,1.0,3,2,RANDOM,0.6
250,2.1,1.0,0.9951219512195122,0.9996405910625683,32,0,10.0,N2V,0.1,LFR,None,False,0.9996523130777959,1.0,1,2,RANDOM,0.4
250,2.1,1.0,0.9968944099378882,0.9999710656520355,32,0,10.0,N2V,0.1,LFR,None,True,0.9999713251285174,1.0,2,5,RANDOM,0.45
250,2.1,1.0,0.9952335557673975,0.9997528117661599,32,0,10.0,N2V,0.1,LFR,None,True,0.9997751910557992,1.0,4,1,RANDOM,0.55
250,2.1,1.0,0.993439550140581,0.9997469955724225,32,0,10.0,N2V,0.1,LFR,None,False,0.9997628360992722,1.0,3,1,RANDOM,0.55
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999998,1.0,3,3,RANDOM,0.85
250,2.1,1.0,0.9983888292158969,0.999972310674235,32,0,10.0,N2V,0.1,LFR,None,True,0.999972159870142,1.0,4,5,RANDOM,0.2
250,2.1,1.0,0.9934102141680395,0.9994671364565663,32,0,10.0,N2V,0.1,LFR,None,False,0.9994896181561878,1.0,3,4,RANDOM,0.75
250,2.1,1.0,0.9968253968253968,0.9956363636363637,32,0,10.0,N2V,0.1,LFR,None,True,0.997597990245049,1.0,4,2,RANDOM,0.85
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,3,1,RANDOM,0.95
250,2.1,1.0,0.9991423670668954,0.9995586742574695,32,0,10.0,N2V,0.1,LFR,None,True,0.999487013666099,1.0,0,3,RANDOM,0.5
250,2.1,1.0,0.9864864864864865,0.9991060544494108,32,0,10.0,N2V,0.1,LFR,None,True,0.9992137371903747,1.0,4,1,RANDOM,0.9
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,1,2,RANDOM,0.9
250,2.1,1.0,0.9991258741258742,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,3,RANDOM,0.5
250,2.1,1.0,0.9990671641791045,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,5,RANDOM,0.55
250,2.1,1.0,0.9980211081794196,0.99999477864955,32,0,10.0,N2V,0.1,LFR,None,False,0.9999947751947672,1.0,0,5,RANDOM,0.35
250,2.1,1.0,0.9979865771812081,0.9999765761123194,32,0,10.0,N2V,0.1,LFR,None,True,0.999976336696397,1.0,2,5,RANDOM,0.35
250,2.1,1.0,0.9977341389728097,0.9996726752503576,32,0,10.0,N2V,0.1,LFR,None,True,0.999586585953175,1.0,0,3,RANDOM,0.45
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,2,3,RANDOM,0.8
250,2.1,1.0,0.9982588508415554,0.9988263669927506,32,0,10.0,N2V,0.1,LFR,None,True,0.9988426248085396,1.0,4,5,RANDOM,0.25
250,2.1,1.0,0.9938949938949939,0.9996869059599687,32,0,10.0,N2V,0.1,LFR,None,True,0.9997073065578711,1.0,2,1,RANDOM,0.3
250,2.1,1.0,0.9980266403552047,0.9995326311115785,32,0,10.0,N2V,0.1,LFR,None,True,0.9994675269225204,1.0,1,3,RANDOM,0.15
250,2.1,1.0,0.9972260748959778,0.99973795761079,32,0,10.0,N2V,0.1,LFR,None,True,0.9997723316563587,1.0,4,2,RANDOM,0.7
250,2.1,1.0,0.99921875,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,5,RANDOM,0.45
250,2.1,1.0,0.997907949790795,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,3,RANDOM,0.8
250,2.1,1.0,0.9951923076923077,0.9983333333333333,32,0,10.0,N2V,0.1,LFR,None,True,0.9983287831032709,1.0,2,4,RANDOM,0.9
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,2,3,RANDOM,0.9
250,2.1,1.0,0.9958419958419958,0.9998397997930386,32,0,10.0,N2V,0.1,LFR,None,False,0.9998498980054068,1.0,0,4,RANDOM,0.6
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,5,RANDOM,0.75
250,2.1,1.0,0.9980276134122288,0.9999961096306095,32,0,10.0,N2V,0.1,LFR,None,True,0.9999960826904903,1.0,2,5,RANDOM,0.55
250,2.1,1.0,0.9988465974625144,0.9999933460468199,32,0,10.0,N2V,0.1,LFR,None,True,0.999993619700334,1.0,2,5,RANDOM,0.25
250,2.1,1.0,0.997513983840895,0.9999242913516002,32,0,10.0,N2V,0.1,LFR,None,False,0.9999276786420735,1.0,4,3,RANDOM,0.3
250,2.1,1.0,0.9920424403183024,0.9997291150328844,32,0,10.0,N2V,0.1,LFR,None,True,0.9997401195483668,1.0,2,4,RANDOM,0.35
250,2.1,1.0,0.9944640161046804,0.998485235350858,32,0,10.0,N2V,0.1,LFR,None,False,0.9984578981340817,1.0,4,5,RANDOM,0.15
250,2.1,1.0,0.9942363112391931,0.9998005451765175,32,0,10.0,N2V,0.1,LFR,None,False,0.9998144308233531,1.0,3,2,RANDOM,0.85
250,2.1,1.0,0.996694214876033,0.9999781301257518,32,1,10.0,N2V,0.1,LFR,None,False,0.9999792885087462,1.0,0,1,RANDOM,0.75
250,2.1,1.0,0.9956584659913169,0.9998448328283411,32,0,10.0,N2V,0.1,LFR,None,False,0.9998300435795197,1.0,4,4,RANDOM,0.4
250,2.1,1.0,0.9954545454545455,0.9995438618316022,32,0,10.0,N2V,0.1,LFR,None,True,0.9994599425672313,1.0,2,2,RANDOM,0.8
250,2.1,1.0,0.99591211037302,0.9999342009065654,32,0,10.0,N2V,0.1,LFR,None,False,0.9999349755910037,1.0,0,5,RANDOM,0.15
250,2.1,1.0,0.9982285208148804,0.9999937233241275,32,0,10.0,N2V,0.1,LFR,None,True,0.9999936224388113,1.0,1,5,RANDOM,0.5
250,2.1,1.0,0.9938423645320197,0.9999211294266109,32,0,10.0,N2V,0.1,LFR,None,False,0.9999202037080841,1.0,1,5,RANDOM,0.65
250,2.1,1.0,0.9979828542612204,0.9999867761197067,32,0,10.0,N2V,0.1,LFR,None,False,0.9999868174706503,1.0,1,5,RANDOM,0.15
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,3,1,RANDOM,0.7
250,2.1,1.0,0.994277539341917,0.9996640996231361,32,0,10.0,N2V,0.1,LFR,None,False,0.9996748583491315,1.0,1,2,RANDOM,0.7
250,2.1,1.0,0.998158379373849,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,4,3,RANDOM,0.75
250,2.1,1.0,0.9946272666218939,0.9998213879777871,32,0,10.0,N2V,0.1,LFR,None,False,0.9998206223263085,1.0,0,4,RANDOM,0.35
250,2.1,1.0,0.9964209019327129,0.9999282613418818,32,0,10.0,N2V,0.1,LFR,None,False,0.9999276240534043,1.0,4,5,RANDOM,0.4
250,2.1,1.0,0.9944178628389154,0.9996843217372487,32,0,10.0,N2V,0.1,LFR,None,True,0.9997122004918287,1.0,0,4,RANDOM,0.45
250,2.1,1.0,0.9953632148377125,0.9991206438416395,32,0,10.0,N2V,0.1,LFR,None,True,0.9990914969099673,1.0,2,2,RANDOM,0.45
250,2.1,1.0,0.9943502824858758,0.9998227819070752,32,0,10.0,N2V,0.1,LFR,None,False,0.9998288811784208,1.0,2,4,RANDOM,0.45
250,2.1,1.0,0.9933365064255116,0.9993384804987675,32,0,10.0,N2V,0.1,LFR,None,True,0.9994479496941795,1.0,2,2,RANDOM,0.1
250,2.1,1.0,0.9968944099378882,0.9986732966114409,32,0,10.0,N2V,0.1,LFR,None,False,0.9986730303886129,1.0,1,3,RANDOM,0.6
250,2.1,1.0,0.9992774566473989,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,3,RANDOM,0.4
250,2.1,1.0,0.9954932398597897,0.9994984814016843,32,0,10.0,N2V,0.1,LFR,None,True,0.9995705534479766,1.0,1,1,RANDOM,0.15
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,3,RANDOM,0.75
250,2.1,1.0,0.9985905567300916,0.9993074434428706,32,0,10.0,N2V,0.1,LFR,None,False,0.9992805785055823,1.0,1,5,RANDOM,0.4
250,2.1,1.0,0.9900426742532006,0.9994088111435051,32,0,10.0,N2V,0.1,LFR,None,True,0.9994083575892387,1.0,1,4,RANDOM,0.7
250,2.1,1.0,0.9924487594390508,0.9980953888852669,32,0,10.0,N2V,0.1,LFR,None,True,0.9985817143665785,1.0,3,1,RANDOM,0.6
