,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
220,celegans,1,2,-inf,-inf,-inf,-inf,inf,inf
221,celegans,1,2,0.1,0.6324013157894737,0.5372394739298884,0.4050945875029389,0.00925168699995993,0.009252786636352539
222,celegans,1,2,0.2,0.5974145891043398,0.5798345726830567,0.4122958876780872,0.009097739000026195,0.009098052978515625
223,celegans,1,2,0.30000000000000004,0.6156282998944034,0.5876320379881772,0.424818138816468,0.009112085999959163,0.009112358093261719
224,celegans,1,2,0.4,0.6151960784313726,0.6000097453222453,0.45714606758556625,0.008916480999914711,0.008916854858398438
225,celegans,1,2,0.5,0.6355555555555555,0.6192729083665339,0.4710890321278316,0.008748906999926476,0.008749008178710938
226,celegans,1,2,0.6000000000000001,0.6231884057971014,0.6304859639647125,0.5073782722480962,0.008762515000171334,0.008762836456298828
227,celegans,1,2,0.7000000000000001,0.630071599045346,0.6094191919191919,0.4237716637403136,0.008303377000174805,0.008303642272949219
228,celegans,1,2,0.8,0.5725190839694656,0.5829899760162351,0.4755741338358442,0.008142286000065724,0.008142709732055664
229,celegans,1,2,0.9,0.6074766355140186,0.6106227106227107,0.4852491332209821,0.007828669999980775,0.007828950881958008
230,celegans,1,2,-inf,-inf,-inf,-inf,inf,inf
231,celegans,1,2,0.1,0.6317957166392092,0.5732305096225709,0.4254505412963418,0.008744038999793702,0.008744478225708008
232,celegans,1,2,0.2,0.6137012369172217,0.5701756770400516,0.4343137078022326,0.009618931999966662,0.009618997573852539
233,celegans,1,2,0.30000000000000004,0.602510460251046,0.5865770862800566,0.4285380625097936,0.00909314099999392,0.009093523025512695
234,celegans,1,2,0.4,0.5724907063197026,0.5679323358050847,0.4289221460969796,0.008829698999988977,0.008830070495605469
235,celegans,1,2,0.5,0.6002906976744186,0.6124290025253676,0.46685628832632997,0.009111505999953806,0.009111642837524414
236,celegans,1,2,0.6000000000000001,0.6343692870201096,0.644250331711632,0.49752350059030565,0.008572308000111661,0.008572578430175781
