_UID,num_nodes,prop_overlap,theta,accuracy,auroc,coef,intercept
254,500,0.01291549665014884,0.05,0.5123456790123457,0.5002540273926204,-1.0272875265810837,-0.34300266560394493
255,500,0.01291549665014884,0.1,0.5247524752475248,0.48025067291493195,-1.1543776490812954,-0.0033650194312858416
256,500,0.01291549665014884,0.1,0.5339168490153173,0.5607185095451738,-1.147779952590188,0.0002868759210317369
257,500,0.01291549665014884,0.1,0.5136911281489595,0.5709983201343892,-1.1473568321518268,-0.3893885210632858
258,500,0.01291549665014884,0.1,0.5071193866374589,0.5230768861447461,-1.176086965335435,0.7909269932650992
259,500,0.01291549665014884,0.1,0.5487012987012987,0.5418441211610092,-1.1413211659036235,0.19587954184138254
260,500,0.01291549665014884,0.15000000000000002,0.5446327683615819,0.6577451481103167,-1.2101326683383706,0.3669041930531468
261,500,0.01291549665014884,0.15000000000000002,0.5625,0.5946224835481484,-1.2357142517292095,0.12692856387990806
262,500,0.01291549665014884,0.15000000000000002,0.5874285714285714,0.5599014659937515,-1.1993927778771885,-0.11120774851903224
263,500,0.01291549665014884,0.15000000000000002,0.5514018691588785,0.6360023598433326,-1.2638316217678605,0.7812003368846255
264,500,0.01291549665014884,0.15000000000000002,0.5536529680365296,0.5521230791684911,-1.2867934431656405,1.0141391121625782
265,500,0.01291549665014884,0.2,0.6031553398058253,0.6495772822340707,-1.2632255498334757,-0.23403331628570748
266,500,0.01291549665014884,0.2,0.5746549560853199,0.7211000680220693,-1.2806148192719757,0.11404015375933192
267,500,0.01291549665014884,0.2,0.5849514563106796,0.6357935231497027,-1.2763636568018002,0.4816800093607968
268,500,0.01291549665014884,0.2,0.5546218487394958,0.5888078630310716,-1.2479830532178606,0.11218116368627676
269,500,0.01291549665014884,0.2,0.6108433734939759,0.6310646900269541,-1.264759637607065,0.2621847275998564
270,500,0.01291549665014884,0.25,0.5644555694618273,0.6218168032684162,-1.3166114015117072,0.6485236642353401
271,500,0.01291549665014884,0.25,0.6422976501305483,0.7543949409573706,-1.3733210246576648,0.9759285173526074
272,500,0.01291549665014884,0.25,0.5915678524374176,0.6676875,-1.3416801719961737,-0.6256505686031979
273,500,0.01291549665014884,0.25,0.58203125,0.6767510308159722,-1.3611104779755643,0.853439875564075
274,500,0.01291549665014884,0.25,0.5922974767596282,0.6521530560415373,-1.3411122323856153,0.5469074384015401
275,500,0.01291549665014884,0.3,0.6489510489510489,0.7386486486486487,-1.342703864444088,0.11924045492791191
276,500,0.01291549665014884,0.3,0.6473988439306358,0.7263012667753669,-1.3545657573769436,0.11992720952169582
277,500,0.01291549665014884,0.3,0.6272108843537415,0.7543648560597085,-1.3271950998103248,0.0003351098246397964
278,500,0.01291549665014884,0.3,0.6643059490084986,0.7069011200770806,-1.466748596789256,1.2399303074016894
279,500,0.01291549665014884,0.3,0.600864553314121,0.7256414737875876,-1.3612913508203388,0.44209372909456307
280,500,0.01291549665014884,0.35000000000000003,0.6918429003021148,0.7538118599318478,-1.4089927097366701,0.6319824302691776
281,500,0.01291549665014884,0.35000000000000003,0.5885634588563459,0.6795765877957659,-1.3435540547130127,0.27044865204359886
282,500,0.01291549665014884,0.35000000000000003,0.6425339366515838,0.759860218772182,-1.500277786537295,1.3325679399579717
283,500,0.01291549665014884,0.35000000000000003,0.6755070202808112,0.7725462512171373,-1.4036794617340504,0.4461279483349753
284,500,0.01291549665014884,0.35000000000000003,0.6257668711656442,0.7335591625499883,-1.3872796787789634,-0.36713728331889034
285,500,0.01291549665014884,0.4,0.6602564102564102,0.7374149659863947,-1.4166378411980953,0.5019783863437052
286,500,0.01291549665014884,0.4,0.6295133437990581,0.7565541407560952,-1.3815085552846496,-0.14718444340626616
287,500,0.01291549665014884,0.4,0.6929260450160771,0.8179743534014344,-1.3992977122402734,0.24177077940747566
288,500,0.01291549665014884,0.4,0.6621621621621622,0.7624496981891348,-1.4376183312794903,0.6138837399295732
289,500,0.01291549665014884,0.4,0.7344,0.6902762396948443,-1.4110375218283182,-0.4422284578866896
290,500,0.01291549665014884,0.45,0.6623134328358209,0.8210905593577074,-1.441227608585184,0.4524780015318755
291,500,0.01291549665014884,0.45,0.7316636851520573,0.854736234116288,-1.4185259043638618,0.008937247411908962
292,500,0.01291549665014884,0.45,0.7065972222222222,0.7577054794520548,-1.4418732399516767,0.5823443470508676
293,500,0.01291549665014884,0.45,0.653448275862069,0.7347551173507662,-1.4231193132118256,0.36032059865196964
294,500,0.01291549665014884,0.45,0.6833631484794276,0.7862464476817123,-1.4224676349310055,0.0005949961736972926
295,500,0.01291549665014884,0.5,0.714859437751004,0.873225806451613,-1.4418140187502353,0.002937968082279706
296,500,0.01291549665014884,0.5,0.746268656716418,0.850274342691622,-1.7312265359392278,-2.41868708376481
297,500,0.01291549665014884,0.5,0.7323943661971831,0.7942986718496923,-1.8763916703906283,-3.18109347630233
298,500,0.01291549665014884,0.5,0.6998011928429424,0.8912668523324261,-1.4410086093284542,-0.004840756951674207
299,500,0.01291549665014884,0.5,0.7335907335907336,0.8358154442456769,-1.4433119885384742,0.3291947471814094
300,500,0.021544346900318832,0.05,0.542827657378741,0.47845701627332365,-1.016337164226255,0.2046804189123212
301,500,0.021544346900318832,0.05,0.5103305785123967,0.5448919911202186,-1.0100141340697584,0.013824625522619325
302,500,0.021544346900318832,0.05,0.5310199789695058,0.5201342133434782,-1.0878106137035923,-0.23459588594751893
303,500,0.021544346900318832,0.05,0.51619644723093,0.4891417340030575,-1.2086460094105116,1.3757126844951757
304,500,0.021544346900318832,0.05,0.5139896373056995,0.5704455249909796,-1.0426237985106348,-0.2489588667665435
305,500,0.021544346900318832,0.1,0.5556756756756757,0.5890065451145395,-1.171782986388559,-0.6247349650936672
306,500,0.021544346900318832,0.1,0.52319309600863,0.551283364211036,-1.164784850337629,0.6263661888779256
307,500,0.021544346900318832,0.1,0.5301866081229418,0.511058725980775,-1.1674676834602569,0.5254298886131769
308,500,0.021544346900318832,0.1,0.5124324324324324,0.5913220126609502,-1.1379902112254638,-0.2661882901941838
309,500,0.021544346900318832,0.1,0.5155412647374062,0.5366415160231962,-1.1098763542530323,-0.2687237392416275
310,500,0.021544346900318832,0.15000000000000002,0.5436554132712457,0.6618162483587791,-1.2203522175613688,0.28059316893725983
311,500,0.021544346900318832,0.15000000000000002,0.5439814814814815,0.49090339106576353,-1.2209973269733583,-0.14002548154926805
312,500,0.021544346900318832,0.15000000000000002,0.5488636363636363,0.6144109382425257,-1.199611440238877,0.0024330465014068404
313,500,0.021544346900318832,0.15000000000000002,0.5395927601809954,0.5807094776176703,-1.1950201001155483,-0.14035614646850736
314,500,0.021544346900318832,0.15000000000000002,0.5453501722158438,0.6201726356196743,-1.2605917849643988,0.8586292678079818
315,500,0.021544346900318832,0.2,0.5416666666666666,0.7252152129902741,-1.268665190021494,0.0004765678740980475
316,500,0.021544346900318832,0.2,0.5682087781731909,0.6600421237582503,-1.2398758567398973,-0.10487299446760133
317,500,0.021544346900318832,0.2,0.6225490196078431,0.6654630224887196,-1.289712494696062,0.4774632560492989
318,500,0.021544346900318832,0.2,0.5386503067484663,0.5317212265741678,-1.3219433894182546,0.8256003731605375
319,500,0.021544346900318832,0.2,0.5440097799511002,0.6071727686049294,-1.3769415705286672,1.3759768539790667
320,500,0.021544346900318832,0.25,0.5874035989717223,0.7281952154374834,-1.303110822447089,0.16932973866274417
321,500,0.021544346900318832,0.25,0.5572916666666666,0.63293543136191,-1.3151259720911388,0.4294346163463386
322,500,0.021544346900318832,0.25,0.5815508021390374,0.6980625558534406,-1.3596453283199232,-0.7409301273579165
323,500,0.021544346900318832,0.25,0.6050531914893617,0.6468855218855218,-1.3309594931586468,0.4261233747936096
324,500,0.021544346900318832,0.25,0.5987012987012987,0.6854511722044189,-1.3032036932162536,-0.0997981143213195
325,500,0.021544346900318832,0.3,0.5977496483825597,0.6305347559720749,-1.3420662152706098,0.0035581756026975262
326,500,0.021544346900318832,0.3,0.6112637362637363,0.7736947776008212,-1.3313559170574836,-0.002359997027044258
327,500,0.021544346900318832,0.3,0.627972027972028,0.7795400786377806,-1.3421579035911835,0.14873274247627685
328,500,0.021544346900318832,0.3,0.641399416909621,0.7240858843537415,-1.3700912306654092,0.48179734235338295
329,500,0.021544346900318832,0.3,0.615606936416185,0.7011779448621553,-1.42079526389296,-0.8912620328564057
330,500,0.021544346900318832,0.35000000000000003,0.6829268292682927,0.8140569229625223,-1.4231139498821745,0.763582691481765
331,500,0.021544346900318832,0.35000000000000003,0.6313432835820896,0.7267465176590113,-1.362879675834306,-0.11225589451967509
332,500,0.021544346900318832,0.35000000000000003,0.6641337386018237,0.7196587125416205,-1.5594214552467043,-1.6569691672834197
333,500,0.021544346900318832,0.35000000000000003,0.6269113149847095,0.7437598307242904,-1.3740010539723748,-0.23920968999001083
334,500,0.021544346900318832,0.35000000000000003,0.5975975975975976,0.7257911521053726,-1.3687025942956617,0.27372965023893203
335,500,0.021544346900318832,0.4,0.7191011235955056,0.8460820703165274,-1.3897692041384841,-0.12238827742951174
336,500,0.021544346900318832,0.4,0.7082630691399663,0.7709703105448754,-1.425790765198202,0.5450219434563495
337,500,0.021544346900318832,0.4,0.6554054054054054,0.7801771871539313,-1.4110218158779957,-0.3837571063114795
338,500,0.021544346900318832,0.4,0.6430868167202572,0.7465102572586649,-1.420527111877959,0.6191818645538182
339,500,0.021544346900318832,0.4,0.6792763157894737,0.8184523809523808,-1.3931747369278522,0.11228959549914687
340,500,0.021544346900318832,0.45,0.7468805704099821,0.8821365022877479,-1.5428507889645524,-1.3523377638970324
341,500,0.021544346900318832,0.45,0.6950354609929078,0.7797774004904735,-1.4481933042002193,0.6445434313079221
342,500,0.021544346900318832,0.45,0.7226148409893993,0.8560401678657075,-1.8126077732184647,-2.957336213445669
343,500,0.021544346900318832,0.45,0.7345454545454545,0.8295767195767195,-1.4281044594867092,0.30642872113168634
344,500,0.021544346900318832,0.45,0.6689536878216124,0.756249264446275,-1.4300091674030717,-0.5456654823963681
345,500,0.021544346900318832,0.5,0.6697936210131332,0.8022320799887339,-1.4265277268103052,-0.1650906676333108
346,500,0.021544346900318832,0.5,0.7239382239382239,0.8435774309723889,-1.4311572839203586,-0.11825355592318292
347,500,0.021544346900318832,0.5,0.6985018726591761,0.8801594318835697,-1.4246425966060006,-0.0023033780426664255
348,500,0.021544346900318832,0.5,0.7803468208092486,0.8811161737991006,-1.6528646492608612,1.8969726307610046
349,500,0.021544346900318832,0.5,0.6900584795321637,0.7750836120401339,-1.434375386867594,0.23377643129597234
350,500,0.03593813663804626,0.05,0.5052301255230126,0.5085786191049348,-1.0666125842165233,0.5259206465697174
351,500,0.03593813663804626,0.05,0.5119418483904465,0.5554069792520381,-1.0442165380653792,0.017478234991162942
352,500,0.03593813663804626,0.05,0.507201646090535,0.4658609798641806,-1.0158137609509845,0.5196116871052912
353,500,0.03593813663804626,0.05,0.5194123819517313,0.5571353065539112,-1.1024913513396968,0.7861839817900156
354,500,0.03593813663804626,0.05,0.5051440329218106,0.4721949360657126,-0.9938446163613972,-0.015320671501956979
355,500,0.03593813663804626,0.1,0.514626218851571,0.5023313142696155,-1.1210645808522421,-0.10811201080481023
356,500,0.03593813663804626,0.1,0.5208568207440811,0.5623340961098398,-1.1788566874259951,0.005727994948758503
357,500,0.03593813663804626,0.1,0.5021505376344086,0.5006360999440232,-1.147288636598843,-0.8696780346375578
358,500,0.03593813663804626,0.1,0.527114967462039,0.4985812565878633,-1.1320620674179196,0.2741100329923286
359,500,0.03593813663804626,0.1,0.5191675794085433,0.5631772157973032,-1.1319174033068498,-0.09254028761841963
360,500,0.03593813663804626,0.15000000000000002,0.5550295857988166,0.7424847622462242,-1.2359720103767042,-0.21253997423735255
361,500,0.03593813663804626,0.15000000000000002,0.527972027972028,0.5078087190111856,-1.2224931023762347,0.0101422218640862
362,500,0.03593813663804626,0.15000000000000002,0.552,0.574341905886533,-1.210157580327521,-0.16314471684930215
363,500,0.03593813663804626,0.15000000000000002,0.5291428571428571,0.5467935253978704,-1.1917406565176256,0.001998307411418816
364,500,0.03593813663804626,0.15000000000000002,0.522595596755504,0.6541211802123178,-1.212559549118851,0.21702491628488657
365,500,0.03593813663804626,0.2,0.5604395604395604,0.6028368159916034,-1.303484352007968,-0.7427139201120371
366,500,0.03593813663804626,0.2,0.5562422744128553,0.5595329811431506,-1.2638836898721082,0.16370208200230005
367,500,0.03593813663804626,0.2,0.5925925925925926,0.6465281207885895,-1.2980500785247662,0.663314225130381
368,500,0.03593813663804626,0.2,0.5434782608695652,0.6101148969195489,-1.2759057727902965,-0.5753199621001182
369,500,0.03593813663804626,0.2,0.5520581113801453,0.6702172586926939,-1.2497893547744212,-0.10442026301266273
370,500,0.03593813663804626,0.25,0.5736434108527132,0.5910657051282051,-1.291552707493395,0.07541858351629048
371,500,0.03593813663804626,0.25,0.5785997357992074,0.6485941252024348,-1.3042298445436842,-0.0010571117128625601
372,500,0.03593813663804626,0.25,0.5648148148148148,0.6843434343434344,-1.3039375134551547,-0.23796340469237984
373,500,0.03593813663804626,0.25,0.6117804551539491,0.596175647556863,-1.3271271437569405,-0.31892853296617885
374,500,0.03593813663804626,0.25,0.5871313672922251,0.6776652666705023,-1.3095628726579294,-0.07382355784728717
375,500,0.03593813663804626,0.3,0.6028368794326241,0.6950843555813129,-1.3757863858002457,-0.6557331169667303
376,500,0.03593813663804626,0.3,0.5968882602545968,0.671708199292585,-1.3442559245285086,-0.19063150655219058
377,500,0.03593813663804626,0.3,0.5607344632768362,0.7522548117322236,-1.3348754500215534,-0.2819349721058876
378,500,0.03593813663804626,0.3,0.5912921348314607,0.7017324388318863,-1.3374290689433652,0.23263799089285112
379,500,0.03593813663804626,0.3,0.5777777777777777,0.6407528957528957,-1.3301320547390403,-0.0861085016068733
380,500,0.03593813663804626,0.35000000000000003,0.6844444444444444,0.8344933038068123,-1.3634712586238191,0.17052852391935633
381,500,0.03593813663804626,0.35000000000000003,0.6808510638297872,0.8413527721573952,-1.3832102650954141,-0.37827522963376814
382,500,0.03593813663804626,0.35000000000000003,0.6324404761904762,0.7001948972360028,-1.358706775482736,0.1991365711278488
383,500,0.03593813663804626,0.35000000000000003,0.6291291291291291,0.668287621797185,-1.3658741335961475,0.19293047892370718
384,500,0.03593813663804626,0.35000000000000003,0.5997045790251108,0.7417005745420253,-1.371766948300777,0.49091868352726925
385,500,0.03593813663804626,0.4,0.6941747572815534,0.6852732835946014,-1.4534769395586429,-0.8994097854854857
386,500,0.03593813663804626,0.4,0.6518282988871225,0.660716814696421,-1.4494229005522046,0.9033961984441955
387,500,0.03593813663804626,0.4,0.6907051282051282,0.8129905485925621,-1.387629628217531,-0.189459781734759
388,500,0.03593813663804626,0.4,0.7087378640776699,0.8369940925087984,-1.3860456951182871,0.0006725158142649677
389,500,0.03593813663804626,0.4,0.6453781512605042,0.8009638445178515,-1.4000389130358004,-0.0037689880023141125
390,500,0.03593813663804626,0.45,0.7117750439367311,0.8361091205614174,-1.4081656377826777,0.1599712352200115
391,500,0.03593813663804626,0.45,0.6672566371681415,0.8146357067589944,-1.4103524481329737,0.1758323481972045
392,500,0.03593813663804626,0.45,0.7878260869565218,0.8840422436161699,-1.409442457617439,-0.09600994166431782
393,500,0.03593813663804626,0.45,0.7081081081081081,0.7389645670314815,-1.4260130864051628,0.3324685159956259
394,500,0.03593813663804626,0.45,0.7532467532467533,0.8629591892933854,-1.422189553114467,-0.17320867782968982
395,500,0.03593813663804626,0.5,0.7176015473887815,0.7747032018227605,-1.4520669349454791,0.4749176783071906
396,500,0.03593813663804626,0.5,0.7214700193423598,0.7747035573122529,-1.4469532391107691,0.4786686576415789
397,500,0.03593813663804626,0.5,0.7182539682539683,0.8004590060145615,-1.4335321394757927,-0.12840554995213202
398,500,0.03593813663804626,0.5,0.6591760299625468,0.758343269972645,-1.4368196643057167,0.42661081550173774
399,500,0.03593813663804626,0.5,0.7411273486430062,0.799468791500664,-1.5157321683897902,0.9377124828987577
400,500,0.05994842503189409,0.05,0.514018691588785,0.5499844721836422,-1.0634379048578393,0.6451569948632706
401,500,0.05994842503189409,0.05,0.5235655737704918,0.5819976063997312,-1.0852594003674287,-0.9837190377705494
402,500,0.05994842503189409,0.05,0.5134854771784232,0.567994919486782,-1.0922467816787687,1.317021419742212
403,500,0.05994842503189409,0.05,0.5015479876160991,0.4528210655465335,-1.0249076690601475,0.4721935100166513
404,500,0.05994842503189409,0.05,0.5195071868583162,0.5620509512244485,-1.0607662479256568,0.814149163033553
405,500,0.05994842503189409,0.1,0.5216919739696312,0.5621894409937886,-1.1125847482982576,-0.09238738743193786
406,500,0.05994842503189409,0.1,0.5044150110375276,0.5080813499804916,-1.13987084040163,-0.2865888565214766
407,500,0.05994842503189409,0.1,0.5310796074154853,0.6338780267351696,-1.1779763859448866,0.6559410915297573
408,500,0.05994842503189409,0.1,0.5260303687635575,0.5914897821862312,-1.1225771364833672,-0.11143874445986547
409,500,0.05994842503189409,0.1,0.5285252960172229,0.5059419483470116,-1.1108468093020385,0.10012970459560781
410,500,0.05994842503189409,0.15000000000000002,0.5617070357554786,0.6041533631332482,-1.2272844402121903,0.4271312288983933
411,500,0.05994842503189409,0.15000000000000002,0.5217391304347826,0.5663435084501507,-1.1837942377666701,0.07813847124926088
412,500,0.05994842503189409,0.15000000000000002,0.5170454545454546,0.4997210037664492,-1.1929076711961117,-0.00607457493704636
413,500,0.05994842503189409,0.15000000000000002,0.5166475315729047,0.6031533431765449,-1.1986137408923752,0.17802100086721395
414,500,0.05994842503189409,0.15000000000000002,0.5655737704918032,0.6217247261577616,-1.2286119874030546,0.3537193044984815
415,500,0.05994842503189409,0.2,0.5346534653465347,0.6604468924615233,-1.25492041503926,0.058798862015170664
416,500,0.05994842503189409,0.2,0.5841346153846154,0.6606135727989275,-1.2479432610253058,0.09810301965351616
417,500,0.05994842503189409,0.2,0.5386503067484663,0.5758085116637749,-1.2754519911251347,-0.5558982882950779
418,500,0.05994842503189409,0.2,0.5588599752168525,0.6368203817900401,-1.2643112110004333,0.29630738330715517
419,500,0.05994842503189409,0.2,0.5822002472187886,0.649221961244862,-1.3331680058187856,0.8628838354316329
420,500,0.05994842503189409,0.25,0.5409836065573771,0.6769957983193277,-1.2755583567844206,-0.15267798953452477
421,500,0.05994842503189409,0.25,0.5639686684073107,0.5096200391346738,-1.2971377900616141,0.21599449376297258
422,500,0.05994842503189409,0.25,0.5864661654135338,0.5928293112116642,-1.270778815215862,-0.12625177110113234
423,500,0.05994842503189409,0.25,0.5697368421052632,0.671314934277538,-1.2972484280967227,-0.23127767778019015
424,500,0.05994842503189409,0.25,0.544,0.6493681058822692,-1.311365856380254,0.14933181246899266
425,500,0.05994842503189409,0.3,0.5805555555555556,0.7106138996138995,-1.319569202255035,0.0479543672152364
426,500,0.05994842503189409,0.3,0.6098981077147017,0.7058696389218512,-1.3429830562178047,0.0007105054831702079
427,500,0.05994842503189409,0.3,0.5929577464788732,0.6565761175789032,-1.3314229763942371,-0.0633695001337434
428,500,0.05994842503189409,0.3,0.6114285714285714,0.7813071447230929,-1.3364474695854198,-0.05459640258800797
429,500,0.05994842503189409,0.3,0.6081871345029239,0.6546499298833669,-1.3435264837094538,-0.0006158640583027878
430,500,0.05994842503189409,0.35000000000000003,0.5886736214605067,0.7097664373700209,-1.3535571211676496,0.0012559349490798442
431,500,0.05994842503189409,0.35000000000000003,0.6545454545454545,0.7141341977428626,-1.3549028902322173,-0.09259197245838663
432,500,0.05994842503189409,0.35000000000000003,0.6292834890965732,0.6553131399400216,-1.369298486804511,0.00043174222953240994
433,500,0.05994842503189409,0.35000000000000003,0.653250773993808,0.6463892722950694,-1.3738794829852286,0.25879707417099773
434,500,0.05994842503189409,0.35000000000000003,0.6214177978883861,0.7243611909875151,-1.3637630062806851,-0.3097261060023692
435,500,0.05994842503189409,0.4,0.727427597955707,0.7917190336545175,-1.4304832170316315,0.5752079527797374
436,500,0.05994842503189409,0.4,0.6749585406301825,0.7491969196919691,-1.3952367640367678,-0.08960479862808397
437,500,0.05994842503189409,0.4,0.6107491856677525,0.7650439378502292,-1.3813336962001241,-0.05929528575139976
438,500,0.05994842503189409,0.4,0.6035313001605136,0.7335611073320553,-1.3793912946112203,0.1759486957716876
439,500,0.05994842503189409,0.4,0.6775193798449612,0.7531817394150605,-1.376407302903945,-0.2620535476464865
440,500,0.05994842503189409,0.45,0.7094339622641509,0.8089894041244162,-1.4342944463482818,-0.43765073079364725
441,500,0.05994842503189409,0.45,0.6820702402957486,0.8071711785616625,-1.4151857755639683,-0.15713181676799803
442,500,0.05994842503189409,0.45,0.7223230490018149,0.7968296671414253,-1.4251085011232805,-0.3649042130141698
443,500,0.05994842503189409,0.45,0.7129629629629629,0.8111492281303603,-1.4509898432954336,0.6172555450327092
444,500,0.05994842503189409,0.45,0.6421052631578947,0.772241313478427,-1.4155449420343602,0.39169392912811857
445,500,0.05994842503189409,0.5,0.6962524654832347,0.8237317149081854,-1.4283451168832457,-0.12817486003461168
446,500,0.05994842503189409,0.5,0.702355460385439,0.8403213381754154,-1.4417250398928196,-0.0620652766396629
447,500,0.05994842503189409,0.5,0.7404580152671756,0.7936504466692899,-1.4245605609690286,-0.14820601871496006
448,500,0.05994842503189409,0.5,0.7406639004149378,0.8340220385674931,-1.439061533595973,0.08278832856470314
449,500,0.05994842503189409,0.5,0.6968503937007874,0.8126637825433006,-1.4269917342014358,-0.0006177647938863152
450,500,0.1,0.05,0.49793388429752067,0.4686838285519126,-1.0158613790299738,-0.5313676945434977
451,500,0.1,0.05,0.5025693730729702,0.495292864929731,-0.9812088390953609,-0.01596389840817262
452,500,0.1,0.05,0.5056876938986556,0.4879170944558521,-1.0762220908764883,-1.0306829580422714
453,500,0.1,0.05,0.5081799591002045,0.38355428236868516,-0.9814559516379766,0.5505722949307639
454,500,0.1,0.05,0.5010416666666667,0.5136901868185291,-1.0003253322908383,0.1991589615223448
455,500,0.1,0.1,0.5194228634850167,0.5801255518763797,-1.1640725786173192,0.38845251688406374
456,500,0.1,0.1,0.5256270447110142,0.5172733761598858,-1.119624284008833,0.253825146919207
457,500,0.1,0.1,0.507057546145494,0.5438591113584277,-1.114012413046154,-0.32565367098828857
458,500,0.1,0.1,0.5136612021857924,0.5430235447005313,-1.1235744308962936,-0.16187605696692048
459,500,0.1,0.1,0.5091693635382956,0.5361797700507377,-1.093275073620905,-0.0014052883282325809
460,500,0.1,0.15000000000000002,0.5283893395133256,0.586153639538007,-1.2052793149483194,0.39310319770199914
461,500,0.1,0.15000000000000002,0.5068337129840547,0.568803458727786,-1.182274079735364,0.39596316106530466
462,500,0.1,0.15000000000000002,0.5266138165345413,0.48029164870800234,-1.194047558511844,-0.4943423493091204
463,500,0.1,0.15000000000000002,0.5372960372960373,0.48562709248228186,-1.2154510963866012,0.5134898758946463
464,500,0.1,0.15000000000000002,0.5276145710928319,0.5363570079209888,-1.2140274914308604,0.4362830512271006
465,500,0.1,0.2,0.5427872860635696,0.6218404753933712,-1.2304964275405372,0.08088983742094769
466,500,0.1,0.2,0.5652173913043478,0.6234440986885974,-1.2639705249739264,-0.3740137198506563
467,500,0.1,0.2,0.5390334572490706,0.5087995724605631,-1.2600387821429295,0.24471702337047907
468,500,0.1,0.2,0.5438813349814586,0.6614014179195697,-1.2559867046310422,0.35890714566952436
469,500,0.1,0.2,0.5331724969843185,0.5509231234866828,-1.222591693581902,0.1299630886487855
470,500,0.1,0.25,0.5205655526992288,0.5961757085448393,-1.2541692179780874,0.06423855522464511
471,500,0.1,0.25,0.5500667556742324,0.6144829159774114,-1.2923572487080925,0.0004743757692264431
472,500,0.1,0.25,0.5512321660181583,0.5870848137381567,-1.2803498929366417,0.24556593614737732
473,500,0.1,0.25,0.5339308578745199,0.5493084806256479,-1.2659920344959648,0.08342147442331288
474,500,0.1,0.25,0.5641361256544503,0.6173662748860637,-1.2876685079225443,0.26996163220064995
475,500,0.1,0.3,0.538781163434903,0.6533929078667557,-1.317159626218482,0.3505785140711258
476,500,0.1,0.3,0.5622435020519836,0.6365916100248526,-1.3170418454430017,-0.2801310993705209
477,500,0.1,0.3,0.5484764542936288,0.6187444739168876,-1.3110986395318065,0.04259558182116418
478,500,0.1,0.3,0.5991379310344828,0.7239113556018106,-1.3239925025247548,0.03480492097134094
479,500,0.1,0.3,0.5904628330995793,0.5963478945297126,-1.3170443214573457,-0.15184595222331662
480,500,0.1,0.35000000000000003,0.5654761904761905,0.6585710489014884,-1.3388196474502347,0.00045233600203982324
481,500,0.1,0.35000000000000003,0.6278366111951589,0.7421125393686369,-1.3615399022179135,-0.3057250680911656
482,500,0.1,0.35000000000000003,0.6069182389937107,0.6941427271288382,-1.3621038918887693,-0.0007163401629947358
483,500,0.1,0.35000000000000003,0.5883256528417818,0.7288909863142992,-1.3466812822934193,0.03135256997324422
484,500,0.1,0.35000000000000003,0.5806938159879337,0.7471506599908967,-1.3441679364073678,-0.10784177077050476
485,500,0.1,0.4,0.6068515497553018,0.7265373204413993,-1.3733331536766713,0.15855208780783114
486,500,0.1,0.4,0.6046511627906976,0.6856065624447978,-1.379197924003693,0.21137067537940038
487,500,0.1,0.4,0.6445182724252492,0.7490645385608794,-1.3822232995002677,-0.15646292920018234
488,500,0.1,0.4,0.6552845528455284,0.7097788286186861,-1.3741534208866948,-0.03648526763329363
489,500,0.1,0.4,0.6326530612244898,0.7226426921425007,-1.3862281617135428,0.07384895909638105
490,500,0.1,0.45,0.6226415094339622,0.7956930296170533,-1.3980387519604918,0.4135414219647973
491,500,0.1,0.45,0.6530612244897959,0.8067214153829195,-1.4080250228682727,0.17930581466971374
492,500,0.1,0.45,0.631578947368421,0.7512743628185907,-1.3853875698034743,0.22581605701561908
493,500,0.1,0.45,0.6291739894551845,0.7451173082152834,-1.390838727862086,0.0706178778616402
494,500,0.1,0.45,0.5819112627986348,0.5800507963137721,-1.412514891606337,-0.5764601580861858
495,500,0.1,0.5,0.6679035250463822,0.7096594043022615,-1.402019933414232,-0.09260101635997901
496,500,0.1,0.5,0.6891891891891891,0.8268499037557634,-1.4462685650359526,-0.5690205228066822
497,500,0.1,0.5,0.6745562130177515,0.6820753834642723,-1.4197220139054603,0.14427585051371097
498,500,0.1,0.5,0.7245508982035929,0.8655970625798212,-1.4283833332648448,-0.10101844307353675
499,500,0.1,0.5,0.6372549019607843,0.7965281730221969,-1.4229016543353004,0.2817855773668372
