,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
156,1000,5.0,5.0,0.6000000000000001,0.0,4.286085220857328,0.47156267255659856,0.46513279953129577,0.4836690000205066,0.022250819019973278,0.022251367568969727
157,1000,5.0,5.0,0.7000000000000001,0.0,3.746247513612781,0.4832116788321168,0.4657648249773563,0.4717832414596357,0.021073219133540988,0.021073579788208008
158,1000,5.0,5.0,0.8,0.0,3.059031904891533,0.4642857142857143,0.4482598723573993,0.47114192928979914,0.02124568005092442,0.02124619483947754
159,1000,5.0,5.0,0.9,0.0,2.6538200871107303,0.42531120331950206,0.4170340267254443,0.4388833883454981,0.020557743962854147,0.02055835723876953
160,1000,5.0,5.0,,,,,,,,
161,1000,5.0,5.0,0.1,0.0,9.290405475428855,0.4840716774514684,0.4761280361048904,0.4898198105762577,0.02422572416253388,0.02422618865966797
162,1000,5.0,5.0,0.2,0.0,10.171565663433197,0.49264705882352944,0.48047564326179515,0.48469025798754883,0.023826735094189644,0.02382683753967285
163,1000,5.0,5.0,0.30000000000000004,0.0,8.80348929992678,0.48622109597719354,0.4674034553457634,0.4838182194316783,0.023477621842175722,0.023478031158447266
164,1000,5.0,5.0,0.4,0.0,7.087324577899119,0.4816496405599697,0.4576370203129242,0.46831228629818117,0.02208720799535513,0.022087812423706055
165,1000,5.0,5.0,0.5,0.0,5.775900053404451,0.4648722627737226,0.4425592532278315,0.45955344176181606,0.022056747926399112,0.02205681800842285
166,1000,5.0,5.0,0.6000000000000001,0.0,4.653119515680233,0.46016260162601624,0.4419264504726404,0.4589322523853951,0.021105968160554767,0.021106481552124023
167,1000,5.0,5.0,0.7000000000000001,0.0,3.755059157873871,0.46863468634686345,0.4572417509534074,0.4815969049855098,0.021579830907285213,0.021580219268798828
168,1000,5.0,5.0,0.8,0.0,3.127553946877873,0.45348837209302323,0.4425631815821361,0.4705202650500727,0.02015912113711238,0.020159482955932617
169,1000,5.0,5.0,0.9,0.0,2.655054507106697,0.4551422319474836,0.42815249266862165,0.5143775314824348,0.019872073782607913,0.019872426986694336
170,1000,5.0,5.0,,,,,,,,
171,1000,5.0,5.0,0.1,0.0,9.86238517571319,0.48960117445559087,0.47718283617832447,0.4804883728830238,0.02406892110593617,0.024069786071777344
