,theta,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
18595,0.6,"(70, 69)",False,d_H,6.2150617,1,negexp,0.37465754
18596,0.6,"(72, 71)",True,d_H,6.5790024,1,negexp,0.6780288
18597,0.6,"(81, 82)",True,d_H,6.2733164,1,negexp,0.65190756
18598,0.6,"(85, 86)",True,d_H,8.04515,1,negexp,0.95420265
18599,0.6,"(86, 87)",True,d_H,8.57783,1,negexp,0.85538614
18600,0.6,"(88, 87)",True,d_H,7.7139907,1,negexp,0.5973652
18601,0.6,"(91, 90)",True,d_H,7.6177197,1,negexp,0.87341833
18602,0.6,"(92, 93)",True,d_H,7.112189,1,negexp,0.9497949
18603,0.6,"(93, 94)",True,d_H,7.410446,1,negexp,0.9836536
18604,0.6,"(97, 96)",True,d_H,6.6149497,1,negexp,0.85463834
18605,0.6,"(48, 43)",True,d_H,5.4863305,0,negexp,0.26290798
18606,0.6,"(65, 92)",False,d_H,6.990967,0,negexp,0.7552849
18607,0.6,"(29, 75)",True,d_H,5.344322,0,negexp,0.10483742
18608,0.6,"(75, 41)",True,d_H,4.9499183,0,negexp,0.060323287
18609,0.6,"(51, 47)",True,d_H,6.427372,0,negexp,0.30649754
18610,0.6,"(70, 51)",True,d_H,5.537125,0,negexp,0.10767818
18611,0.6,"(40, 70)",True,d_H,5.3332043,0,negexp,0.05269569
18612,0.6,"(60, 40)",True,d_H,5.44206,0,negexp,0.060915336
18613,0.6,"(88, 35)",True,d_H,5.5671067,0,negexp,0.122477844
18614,0.6,"(53, 39)",True,d_H,2.9019592,0,negexp,0.030134788
18615,0.6,"(39, 69)",True,d_H,5.252128,0,negexp,0.16227825
18616,0.6,"(68, 69)",False,d_H,5.0882936,1,negexp,0.18522891
18617,0.6,"(68, 76)",True,d_H,4.571834,0,negexp,0.15237242
18618,0.6,"(45, 10)",True,d_H,4.6326504,0,negexp,0.24188876
18619,0.6,"(16, 9)",True,d_H,4.78729,0,negexp,0.26095322
18620,0.6,"(21, 11)",False,d_H,6.694577,0,negexp,0.5740379
18621,0.6,"(11, 8)",True,d_H,6.3484187,0,negexp,0.36100742
18622,0.6,"(61, 37)",True,d_H,6.865721,0,negexp,0.14860456
18623,0.6,"(0, 61)",True,d_H,6.83653,0,negexp,0.29626352
18624,0.6,"(89, 23)",True,d_H,5.2834983,0,negexp,0.123555556
18625,0.6,"(57, 20)",True,d_H,5.6665583,0,negexp,0.4063933
18626,0.6,"(20, 59)",True,d_H,5.932169,0,negexp,0.32108754
18627,0.6,"(91, 63)",True,d_H,5.1817446,0,negexp,0.29290998
18628,0.6,"(67, 54)",True,d_H,4.5934205,0,negexp,0.069622844
18629,0.6,"(84, 50)",True,d_H,5.129781,0,negexp,0.29394045
18630,0.6,"(46, 84)",True,d_H,6.0078917,0,negexp,0.34893787
18631,0.6,"(74, 97)",True,d_H,6.6215773,0,negexp,0.45733207
18632,0.6,"(24, 74)",True,d_H,5.9525394,0,negexp,0.058857955
18633,0.6,"(62, 24)",True,d_H,6.886704,0,negexp,0.10202368
18634,0.6,"(62, 32)",True,d_H,5.435195,0,negexp,0.11310667
18635,0.6,"(86, 83)",False,d_H,6.2705607,0,negexp,0.5742163
18636,0.6,"(7, 4)",False,d_H,7.576276,0,negexp,0.7934599
18637,0.6,"(4, 56)",False,d_H,8.251685,0,negexp,0.66920376
18638,0.6,"(71, 56)",True,d_H,7.3006024,0,negexp,0.49447644
18639,0.6,"(2, 30)",True,d_H,6.4821596,0,negexp,0.47645497
18640,0.6,"(81, 26)",True,d_H,4.955539,0,negexp,0.13249959
18641,0.6,"(14, 87)",True,d_H,6.5303187,0,negexp,0.33351824
18642,0.6,"(1, 79)",True,d_H,5.537509,0,negexp,0.29328665
18643,0.6,"(43, 36)",True,d_H,5.247729,0,negexp,0.10443196
18644,0.62,"(0, 1)",True,d_H,6.954001,1,negexp,0.9544091
18645,0.62,"(6, 5)",True,d_H,6.635227,1,negexp,0.748987
18646,0.62,"(13, 14)",True,d_H,7.065445,1,negexp,0.7095781
18647,0.62,"(16, 15)",True,d_H,7.95719,1,negexp,0.75109464
18648,0.62,"(16, 17)",True,d_H,7.6851087,1,negexp,0.738904
18649,0.62,"(18, 17)",False,d_H,5.4548965,1,negexp,0.18816936
18650,0.62,"(19, 20)",False,d_H,5.2851205,1,negexp,0.37086064
18651,0.62,"(21, 20)",True,d_H,7.0908904,1,negexp,0.7206374
18652,0.62,"(23, 22)",True,d_H,7.266015,1,negexp,0.925984
18653,0.62,"(23, 24)",True,d_H,7.295432,1,negexp,0.7260687
18654,0.62,"(25, 26)",True,d_H,6.7183266,1,negexp,0.6778825
18655,0.62,"(29, 28)",True,d_H,6.894108,1,negexp,0.7732146
18656,0.62,"(29, 30)",True,d_H,7.966043,1,negexp,0.7077538
18657,0.62,"(31, 30)",True,d_H,7.499308,1,negexp,0.7247723
18658,0.62,"(32, 33)",True,d_H,7.2592487,1,negexp,0.6672875
18659,0.62,"(34, 33)",True,d_H,6.208008,1,negexp,0.59829587
18660,0.62,"(35, 34)",False,d_H,5.7589955,1,negexp,0.4679855
18661,0.62,"(36, 35)",True,d_H,8.254278,1,negexp,0.8882385
18662,0.62,"(36, 37)",True,d_H,8.19265,1,negexp,0.8156847
18663,0.62,"(41, 42)",True,d_H,6.299471,1,negexp,0.56792355
18664,0.62,"(43, 44)",True,d_H,7.271064,1,negexp,0.65507036
18665,0.62,"(48, 47)",True,d_H,8.355494,1,negexp,0.8460897
18666,0.62,"(49, 48)",True,d_H,8.452428,1,negexp,0.84299016
18667,0.62,"(50, 51)",True,d_H,7.904575,1,negexp,0.8961527
18668,0.62,"(52, 51)",True,d_H,8.799994,1,negexp,0.87416196
18669,0.62,"(52, 53)",True,d_H,8.254132,1,negexp,0.94367194
18670,0.62,"(53, 54)",True,d_H,7.8721633,1,negexp,0.98522973
18671,0.62,"(55, 54)",True,d_H,7.782931,1,negexp,0.9389574
18672,0.62,"(56, 55)",True,d_H,8.707224,1,negexp,0.88072
18673,0.62,"(56, 57)",True,d_H,8.130645,1,negexp,0.5527202
18674,0.62,"(58, 57)",False,d_H,7.6281314,1,negexp,0.4687373
18675,0.62,"(58, 59)",True,d_H,6.7928095,1,negexp,0.6685027
18676,0.62,"(61, 60)",True,d_H,7.6253133,1,negexp,0.722922
18677,0.62,"(62, 61)",True,d_H,7.997241,1,negexp,0.74502945
18678,0.62,"(66, 65)",True,d_H,7.4381094,1,negexp,0.53664726
18679,0.62,"(67, 66)",True,d_H,7.9723163,1,negexp,0.9011977
18680,0.62,"(68, 69)",False,d_H,3.7792923,1,negexp,0.032223582
18681,0.62,"(72, 71)",True,d_H,7.675557,1,negexp,0.8763626
18682,0.62,"(80, 79)",True,d_H,7.19695,1,negexp,0.7385966
18683,0.62,"(83, 84)",True,d_H,7.0100613,1,negexp,0.8679187
18684,0.62,"(89, 90)",True,d_H,6.8092113,1,negexp,0.8113981
18685,0.62,"(92, 93)",True,d_H,6.908115,1,negexp,0.6015289
18686,0.62,"(93, 94)",True,d_H,7.663883,1,negexp,0.77693105
18687,0.62,"(96, 95)",True,d_H,8.195151,1,negexp,0.80024135
18688,0.62,"(97, 96)",False,d_H,7.4687204,1,negexp,0.4876422
18689,0.62,"(98, 99)",False,d_H,5.6160364,1,negexp,0.420136
18690,0.62,"(48, 65)",False,d_H,7.49293,0,negexp,0.55302656
18691,0.62,"(65, 92)",True,d_H,6.5521646,0,negexp,0.20029214
18692,0.62,"(92, 82)",True,d_H,6.3757567,0,negexp,0.34782642
18693,0.62,"(95, 72)",False,d_H,6.962822,0,negexp,0.53473234
18694,0.62,"(52, 95)",False,d_H,8.337704,0,negexp,0.7006174
18695,0.62,"(55, 52)",False,d_H,8.312833,0,negexp,0.79714936
18696,0.62,"(90, 85)",True,d_H,5.6870956,0,negexp,0.20304206
18697,0.62,"(66, 90)",False,d_H,7.457596,0,negexp,0.7769142
18698,0.62,"(29, 75)",True,d_H,6.0127134,0,negexp,0.14823881
18699,0.62,"(75, 41)",True,d_H,5.40967,0,negexp,0.096005455
18700,0.62,"(70, 51)",True,d_H,6.671077,0,negexp,0.3774309
18701,0.62,"(60, 40)",True,d_H,6.1005316,0,negexp,0.25809562
18702,0.62,"(31, 12)",True,d_H,5.617484,0,negexp,0.19483788
18703,0.62,"(13, 34)",True,d_H,4.8460617,0,negexp,0.23342389
18704,0.62,"(39, 69)",True,d_H,3.5099208,0,negexp,0.03358623
18705,0.62,"(68, 76)",True,d_H,3.019281,0,negexp,0.008873262
18706,0.62,"(45, 10)",True,d_H,4.1391006,0,negexp,0.062953815
18707,0.62,"(16, 9)",True,d_H,6.016847,0,negexp,0.33050263
18708,0.62,"(21, 80)",False,d_H,6.771337,0,negexp,0.53921163
18709,0.62,"(58, 73)",True,d_H,5.7436786,0,negexp,0.16827661
18710,0.62,"(61, 37)",False,d_H,7.893129,0,negexp,0.72467285
18711,0.62,"(23, 27)",False,d_H,6.4379716,0,negexp,0.62133706
18712,0.62,"(19, 94)",True,d_H,6.4831347,0,negexp,0.2796148
18713,0.62,"(57, 19)",True,d_H,5.944479,0,negexp,0.31298292
18714,0.62,"(57, 20)",True,d_H,5.4752684,0,negexp,0.45928466
18715,0.62,"(3, 63)",True,d_H,4.6884475,0,negexp,0.121368505
18716,0.62,"(46, 84)",True,d_H,6.411963,0,negexp,0.28176725
18717,0.62,"(46, 97)",True,d_H,5.5862136,0,negexp,0.029720757
18718,0.62,"(74, 97)",True,d_H,5.7334785,0,negexp,0.029397309
18719,0.62,"(24, 74)",True,d_H,6.0547085,0,negexp,0.20744497
18720,0.62,"(62, 32)",True,d_H,7.6159425,0,negexp,0.49546564
18721,0.62,"(32, 18)",True,d_H,5.975827,0,negexp,0.045628782
18722,0.62,"(18, 78)",True,d_H,2.971494,0,negexp,0.0058431886
18723,0.62,"(44, 25)",True,d_H,6.420822,0,negexp,0.28818345
18724,0.62,"(7, 44)",True,d_H,6.0374475,0,negexp,0.23996027
18725,0.62,"(4, 56)",True,d_H,6.553144,0,negexp,0.49080694
18726,0.62,"(98, 30)",True,d_H,6.9121823,0,negexp,0.24635948
18727,0.62,"(98, 15)",True,d_H,6.7171216,0,negexp,0.37753484
18728,0.62,"(5, 49)",False,d_H,6.9849434,0,negexp,0.5418052
18729,0.62,"(79, 36)",False,d_H,8.337702,0,negexp,0.86469674
18730,0.64,"(0, 1)",False,d_H,6.681509,1,negexp,0.39321166
18731,0.64,"(99, 0)",False,d_H,7.176854,0,negexp,0.8084415
18732,0.64,"(9, 10)",True,d_H,5.1248918,1,negexp,0.87718076
18733,0.64,"(12, 11)",True,d_H,6.888086,1,negexp,0.95027816
18734,0.64,"(16, 17)",True,d_H,7.763067,1,negexp,0.859321
18735,0.64,"(21, 20)",True,d_H,7.246326,1,negexp,0.5116052
18736,0.64,"(24, 25)",False,d_H,6.627125,1,negexp,0.38043994
18737,0.64,"(31, 30)",True,d_H,7.686952,1,negexp,0.9566989
18738,0.64,"(31, 32)",True,d_H,7.52558,1,negexp,0.85346603
18739,0.64,"(34, 33)",False,d_H,3.674532,1,negexp,0.058009658
18740,0.64,"(39, 38)",False,d_H,6.5030828,1,negexp,0.40858293
18741,0.64,"(41, 42)",True,d_H,6.8863816,1,negexp,0.53475416
18742,0.64,"(46, 45)",True,d_H,7.1383395,1,negexp,0.64397645
18743,0.64,"(48, 47)",True,d_H,7.3880153,1,negexp,0.59935606
18744,0.64,"(52, 51)",False,d_H,6.9635067,1,negexp,0.18110475
18745,0.64,"(53, 54)",False,d_H,6.312569,1,negexp,0.15272579
18746,0.64,"(56, 55)",True,d_H,7.392095,1,negexp,0.9411159
18747,0.64,"(58, 57)",True,d_H,6.2124777,1,negexp,0.9407346
18748,0.64,"(65, 64)",True,d_H,7.4742227,1,negexp,0.90231925
18749,0.64,"(66, 65)",True,d_H,7.5208764,1,negexp,0.9410722
18750,0.64,"(68, 67)",True,d_H,6.8081517,1,negexp,0.55256224
18751,0.64,"(68, 69)",False,d_H,5.535228,1,negexp,0.40466332
18752,0.64,"(71, 70)",True,d_H,8.191749,1,negexp,0.9501603
18753,0.64,"(72, 71)",True,d_H,7.598588,1,negexp,0.9823768
18754,0.64,"(75, 76)",False,d_H,6.3859143,1,negexp,0.4089518
18755,0.64,"(80, 81)",True,d_H,5.9465218,1,negexp,0.50929344
18756,0.64,"(83, 82)",True,d_H,8.324042,1,negexp,0.8383073
18757,0.64,"(83, 84)",True,d_H,8.416085,1,negexp,0.9458289
18758,0.64,"(85, 84)",True,d_H,8.21111,1,negexp,0.975565
18759,0.64,"(85, 86)",True,d_H,8.127981,1,negexp,0.89126796
18760,0.64,"(88, 89)",False,d_H,7.3036513,1,negexp,0.4189942
18761,0.64,"(92, 91)",True,d_H,6.2988334,1,negexp,0.9007485
18762,0.64,"(95, 94)",True,d_H,7.0031276,1,negexp,0.8759318
18763,0.64,"(96, 95)",True,d_H,7.6162853,1,negexp,0.81138414
18764,0.64,"(48, 43)",True,d_H,5.336071,0,negexp,0.056722496
18765,0.64,"(42, 82)",False,d_H,7.98461,0,negexp,0.6746419
18766,0.64,"(52, 95)",False,d_H,6.894076,0,negexp,0.513315
18767,0.64,"(75, 41)",False,d_H,7.5365367,0,negexp,0.6708181
18768,0.64,"(51, 47)",True,d_H,6.75957,0,negexp,0.25515592
18769,0.64,"(70, 51)",True,d_H,6.640159,0,negexp,0.29566467
18770,0.64,"(31, 38)",False,d_H,7.8746047,0,negexp,0.8793237
18771,0.64,"(88, 35)",True,d_H,5.3570743,0,negexp,0.055000458
18772,0.64,"(35, 13)",True,d_H,3.7991285,0,negexp,0.05697284
18773,0.64,"(13, 34)",True,d_H,3.7877636,0,negexp,0.13226837
18774,0.64,"(34, 33)",False,d_H,3.674532,1,negexp,0.058009658
18775,0.64,"(33, 53)",True,d_H,5.0806603,0,negexp,0.06785126
18776,0.64,"(53, 39)",True,d_H,6.892068,0,negexp,0.32440165
18777,0.64,"(68, 76)",True,d_H,6.44721,0,negexp,0.3891781
18778,0.64,"(45, 76)",True,d_H,7.146351,0,negexp,0.28082222
18779,0.64,"(21, 80)",True,d_H,6.546041,0,negexp,0.4172148
18780,0.64,"(61, 37)",True,d_H,4.741189,0,negexp,0.15065716
18781,0.64,"(89, 0)",True,d_H,7.535339,0,negexp,0.44399545
18782,0.64,"(89, 23)",True,d_H,5.948312,0,negexp,0.17266221
18783,0.64,"(20, 59)",True,d_H,5.358244,0,negexp,0.2669561
18784,0.64,"(54, 3)",True,d_H,5.1767364,0,negexp,0.1738484
18785,0.64,"(93, 67)",True,d_H,4.918958,0,negexp,0.19608822
18786,0.64,"(50, 64)",True,d_H,5.8214064,0,negexp,0.3188474
18787,0.64,"(46, 97)",True,d_H,5.37907,0,negexp,0.17300716
18788,0.64,"(86, 17)",False,d_H,6.944879,0,negexp,0.66872257
18789,0.64,"(25, 83)",True,d_H,7.407787,0,negexp,0.36666453
18790,0.64,"(44, 25)",True,d_H,5.326942,0,negexp,0.035220385
18791,0.64,"(7, 44)",True,d_H,4.1743507,0,negexp,0.046128687
18792,0.64,"(26, 5)",True,d_H,3.5120127,0,negexp,0.012856995
18793,0.64,"(5, 49)",True,d_H,4.1830316,0,negexp,0.012973372
18794,0.64,"(14, 49)",True,d_H,3.222841,0,negexp,0.007699587
18795,0.64,"(1, 22)",True,d_H,5.2619867,0,negexp,0.23486187
18796,0.64,"(79, 36)",True,d_H,4.74758,0,negexp,0.029155001
18797,0.64,"(43, 36)",True,d_H,3.8275464,0,negexp,0.0057693277
18798,0.66,"(0, 1)",False,d_H,6.598623,1,negexp,0.20734906
18799,0.66,"(4, 5)",True,d_H,7.429974,1,negexp,0.95788366
18800,0.66,"(6, 5)",True,d_H,7.714345,1,negexp,0.9886739
18801,0.66,"(12, 11)",True,d_H,6.4439535,1,negexp,0.7810626
18802,0.66,"(21, 20)",True,d_H,7.741892,1,negexp,0.9594681
18803,0.66,"(22, 21)",True,d_H,7.3967986,1,negexp,0.8778914
18804,0.66,"(32, 33)",True,d_H,5.9281445,1,negexp,0.7717043
18805,0.66,"(34, 33)",True,d_H,4.994567,1,negexp,0.8036285
18806,0.66,"(35, 34)",False,d_H,3.6823127,1,negexp,0.45145884
18807,0.66,"(36, 37)",True,d_H,7.6169243,1,negexp,0.98391825
18808,0.66,"(38, 37)",True,d_H,6.9719644,1,negexp,0.83184665
18809,0.66,"(44, 45)",True,d_H,6.490935,1,negexp,0.5512058
18810,0.66,"(46, 47)",True,d_H,6.793686,1,negexp,0.5421242
18811,0.66,"(50, 51)",False,d_H,7.4122677,1,negexp,0.3936109
18812,0.66,"(52, 51)",True,d_H,7.3879547,1,negexp,0.73271424
18813,0.66,"(56, 55)",True,d_H,7.907072,1,negexp,0.9605315
18814,0.66,"(56, 57)",True,d_H,8.169056,1,negexp,0.9535433
18815,0.66,"(58, 57)",True,d_H,7.957365,1,negexp,0.9802632
18816,0.66,"(58, 59)",True,d_H,7.262092,1,negexp,0.9333023
18817,0.66,"(63, 64)",False,d_H,5.442902,1,negexp,0.31983286
18818,0.66,"(75, 74)",False,d_H,6.514874,1,negexp,0.3773112
18819,0.66,"(78, 77)",True,d_H,7.785932,1,negexp,0.84389
18820,0.66,"(79, 78)",True,d_H,8.304587,1,negexp,0.9522468
18821,0.66,"(80, 79)",True,d_H,7.742534,1,negexp,0.7917322
18822,0.66,"(83, 84)",True,d_H,6.4597163,1,negexp,0.5310227
18823,0.66,"(88, 89)",False,d_H,6.485781,1,negexp,0.41759825
18824,0.66,"(95, 94)",True,d_H,6.853793,1,negexp,0.7226986
18825,0.66,"(98, 97)",False,d_H,7.3578677,1,negexp,0.30506587
18826,0.66,"(98, 99)",False,d_H,7.070025,1,negexp,0.35136256
18827,0.66,"(65, 92)",True,d_H,3.494418,0,negexp,0.055334136
18828,0.66,"(28, 77)",True,d_H,4.5618534,0,negexp,0.11713047
18829,0.66,"(90, 85)",True,d_H,3.952651,0,negexp,0.06256463
18830,0.66,"(75, 41)",True,d_H,5.619463,0,negexp,0.24735306
18831,0.66,"(51, 47)",True,d_H,6.9202695,0,negexp,0.30050284
18832,0.66,"(70, 51)",True,d_H,6.3276052,0,negexp,0.453449
18833,0.66,"(31, 38)",True,d_H,5.6673713,0,negexp,0.3098675
18834,0.66,"(88, 12)",False,d_H,6.2412767,0,negexp,0.5985709
18835,0.66,"(53, 39)",True,d_H,3.5247455,0,negexp,0.052527323
18836,0.66,"(45, 76)",True,d_H,4.748504,0,negexp,0.047758024
18837,0.66,"(45, 10)",True,d_H,4.791987,0,negexp,0.03330738
18838,0.66,"(10, 99)",True,d_H,5.4010224,0,negexp,0.31214777
18839,0.66,"(99, 9)",True,d_H,5.4257913,0,negexp,0.49785197
18840,0.66,"(80, 96)",True,d_H,5.177689,0,negexp,0.15673088
18841,0.66,"(0, 61)",True,d_H,6.1654434,0,negexp,0.13513653
18842,0.66,"(89, 0)",True,d_H,7.332561,0,negexp,0.27549648
18843,0.66,"(94, 27)",True,d_H,5.2778,0,negexp,0.19937444
18844,0.66,"(20, 59)",False,d_H,7.092443,0,negexp,0.8569785
18845,0.66,"(93, 67)",True,d_H,3.2182274,0,negexp,0.06373914
18846,0.66,"(50, 64)",True,d_H,5.6735673,0,negexp,0.19026425
18847,0.66,"(84, 50)",True,d_H,6.680755,0,negexp,0.34073043
18848,0.66,"(46, 97)",True,d_H,6.767228,0,negexp,0.13152967
18849,0.66,"(74, 97)",True,d_H,5.9704547,0,negexp,0.17454085
18850,0.66,"(62, 32)",True,d_H,5.4635725,0,negexp,0.42168763
18851,0.66,"(86, 83)",True,d_H,5.4931235,0,negexp,0.29818085
18852,0.66,"(25, 83)",True,d_H,6.1066065,0,negexp,0.33192033
18853,0.66,"(7, 4)",True,d_H,5.2236123,0,negexp,0.36245656
18854,0.66,"(4, 56)",False,d_H,7.959217,0,negexp,0.89074475
18855,0.66,"(98, 15)",False,d_H,6.999055,0,negexp,0.6943366
18856,0.66,"(81, 26)",True,d_H,4.3379793,0,negexp,0.10806397
18857,0.66,"(22, 87)",True,d_H,5.58046,0,negexp,0.39200878
18858,0.66,"(1, 79)",False,d_H,7.605369,0,negexp,0.6499392
18859,0.68,"(2, 3)",True,d_H,6.867013,1,negexp,0.9046312
18860,0.68,"(6, 7)",False,d_H,6.444341,1,negexp,0.40293446
18861,0.68,"(9, 10)",True,d_H,5.700402,1,negexp,0.6531008
18862,0.68,"(10, 11)",True,d_H,8.484939,1,negexp,0.9274706
18863,0.68,"(12, 11)",True,d_H,6.941332,1,negexp,0.84389657
18864,0.68,"(16, 15)",True,d_H,8.073684,1,negexp,0.97470033
18865,0.68,"(16, 17)",True,d_H,8.834842,1,negexp,0.99234945
18866,0.68,"(18, 19)",True,d_H,6.8825674,1,negexp,0.62418985
18867,0.68,"(19, 20)",False,d_H,5.2504196,1,negexp,0.38765252
18868,0.68,"(22, 21)",True,d_H,7.0676537,1,negexp,0.6547694
18869,0.68,"(26, 27)",True,d_H,6.784226,1,negexp,0.9521733
18870,0.68,"(34, 33)",False,d_H,3.6497848,1,negexp,0.12981609
18871,0.68,"(46, 47)",True,d_H,7.729564,1,negexp,0.9677478
18872,0.68,"(48, 47)",True,d_H,7.2009864,1,negexp,0.8564132
18873,0.68,"(59, 60)",True,d_H,7.16146,1,negexp,0.9652155
18874,0.68,"(63, 62)",True,d_H,6.6364765,1,negexp,0.87943184
18875,0.68,"(70, 69)",True,d_H,7.4695935,1,negexp,0.6940128
18876,0.68,"(71, 70)",True,d_H,7.8532753,1,negexp,0.85205376
18877,0.68,"(73, 74)",False,d_H,6.1067796,1,negexp,0.28471142
18878,0.68,"(76, 77)",True,d_H,7.675452,1,negexp,0.63540614
18879,0.68,"(78, 77)",True,d_H,8.410415,1,negexp,0.8675744
18880,0.68,"(79, 78)",False,d_H,7.5892,1,negexp,0.42934024
18881,0.68,"(81, 82)",True,d_H,7.3918724,1,negexp,0.94044554
18882,0.68,"(83, 82)",True,d_H,8.64062,1,negexp,0.9679949
18883,0.68,"(83, 84)",True,d_H,7.8303823,1,negexp,0.8935223
18884,0.68,"(86, 87)",True,d_H,6.8527284,1,negexp,0.54861456
18885,0.68,"(89, 90)",False,d_H,5.9604897,1,negexp,0.46633092
18886,0.68,"(92, 91)",True,d_H,7.029819,1,negexp,0.89763415
18887,0.68,"(96, 95)",True,d_H,6.3647,1,negexp,0.81819373
18888,0.68,"(98, 99)",True,d_H,5.9071794,1,negexp,0.5973267
18889,0.68,"(48, 43)",True,d_H,5.316518,0,negexp,0.1251418
18890,0.68,"(28, 42)",True,d_H,5.062167,0,negexp,0.16611296
18891,0.68,"(77, 6)",False,d_H,7.715544,0,negexp,0.7447696
18892,0.68,"(95, 72)",True,d_H,4.9903274,0,negexp,0.31586778
18893,0.68,"(55, 52)",True,d_H,3.2239833,0,negexp,0.21035852
18894,0.68,"(70, 51)",True,d_H,6.694436,0,negexp,0.36409214
18895,0.68,"(31, 38)",True,d_H,4.1588783,0,negexp,0.06880534
18896,0.68,"(13, 34)",True,d_H,3.3060837,0,negexp,0.07469374
18897,0.68,"(39, 69)",True,d_H,4.47127,0,negexp,0.1342367
18898,0.68,"(45, 76)",False,d_H,5.9717846,0,negexp,0.5105014
18899,0.68,"(10, 99)",True,d_H,5.2347746,0,negexp,0.38600472
18900,0.68,"(21, 80)",True,d_H,5.9868073,0,negexp,0.22914356
18901,0.68,"(11, 8)",True,d_H,6.3864136,0,negexp,0.45894042
18902,0.68,"(73, 8)",True,d_H,5.9272876,0,negexp,0.13451938
18903,0.68,"(58, 73)",True,d_H,5.380219,0,negexp,0.24915561
18904,0.68,"(89, 0)",True,d_H,4.0265374,0,negexp,0.028622216
18905,0.68,"(89, 23)",True,d_H,4.6891665,0,negexp,0.0492585
18906,0.68,"(19, 94)",True,d_H,5.9550433,0,negexp,0.381815
18907,0.68,"(91, 63)",False,d_H,7.4090004,0,negexp,0.8885537
18908,0.68,"(64, 93)",True,d_H,3.2942536,0,negexp,0.08537549
18909,0.68,"(84, 50)",True,d_H,5.604259,0,negexp,0.45835206
18910,0.68,"(74, 97)",True,d_H,5.6339946,0,negexp,0.33474028
18911,0.68,"(18, 78)",False,d_H,7.787645,0,negexp,0.6837139
18912,0.68,"(86, 83)",False,d_H,7.658372,0,negexp,0.8803542
18913,0.68,"(7, 44)",True,d_H,5.020766,0,negexp,0.085551724
18914,0.68,"(7, 4)",True,d_H,4.8998976,0,negexp,0.1865916
18915,0.68,"(14, 87)",True,d_H,5.217874,0,negexp,0.07355728
18916,0.68,"(22, 87)",True,d_H,7.0586576,0,negexp,0.29092202
18917,0.68,"(1, 79)",True,d_H,5.69147,0,negexp,0.13495907
18918,0.68,"(79, 36)",True,d_H,5.646071,0,negexp,0.06849924
18919,0.68,"(43, 36)",True,d_H,4.3162055,0,negexp,0.009837828
18920,0.7000000000000001,"(3, 4)",True,d_H,6.628376,1,negexp,0.74837345
18921,0.7000000000000001,"(6, 5)",True,d_H,7.904272,1,negexp,0.9172143
18922,0.7000000000000001,"(6, 7)",True,d_H,7.5129795,1,negexp,0.9111312
18923,0.7000000000000001,"(8, 9)",False,d_H,5.6928434,1,negexp,0.34432864
18924,0.7000000000000001,"(13, 14)",True,d_H,7.664438,1,negexp,0.8488232
18925,0.7000000000000001,"(18, 17)",False,d_H,5.2257495,1,negexp,0.25235003
18926,0.7000000000000001,"(18, 19)",True,d_H,7.311356,1,negexp,0.7193211
18927,0.7000000000000001,"(22, 21)",True,d_H,6.8791656,1,negexp,0.5336899
18928,0.7000000000000001,"(23, 22)",True,d_H,7.769686,1,negexp,0.88384384
18929,0.7000000000000001,"(25, 26)",True,d_H,6.9549236,1,negexp,0.9530917
18930,0.7000000000000001,"(29, 28)",True,d_H,6.3357315,1,negexp,0.7820821
18931,0.7000000000000001,"(31, 32)",True,d_H,7.6933393,1,negexp,0.78693867
18932,0.7000000000000001,"(32, 33)",True,d_H,8.0298815,1,negexp,0.9520626
18933,0.7000000000000001,"(36, 35)",True,d_H,6.4988422,1,negexp,0.92687225
18934,0.7000000000000001,"(39, 38)",False,d_H,6.545895,1,negexp,0.43868726
18935,0.7000000000000001,"(41, 40)",True,d_H,5.0683203,1,negexp,0.76253647
18936,0.7000000000000001,"(50, 49)",True,d_H,7.503431,1,negexp,0.97090113
18937,0.7000000000000001,"(53, 54)",True,d_H,7.5105033,1,negexp,0.7196332
18938,0.7000000000000001,"(55, 54)",True,d_H,8.633057,1,negexp,0.89541346
18939,0.7000000000000001,"(56, 55)",True,d_H,7.6765304,1,negexp,0.6004472
18940,0.7000000000000001,"(63, 62)",True,d_H,8.15121,1,negexp,0.990046
18941,0.7000000000000001,"(63, 64)",True,d_H,8.6460905,1,negexp,0.9592257
18942,0.7000000000000001,"(68, 67)",True,d_H,6.8851,1,negexp,0.8557345
18943,0.7000000000000001,"(68, 69)",True,d_H,6.7584968,1,negexp,0.8975635
18944,0.7000000000000001,"(70, 69)",True,d_H,7.683852,1,negexp,0.9260174
18945,0.7000000000000001,"(71, 70)",True,d_H,7.449456,1,negexp,0.7267612
18946,0.7000000000000001,"(72, 71)",True,d_H,8.550392,1,negexp,0.75613505
18947,0.7000000000000001,"(72, 73)",True,d_H,7.3106093,1,negexp,0.8483932
18948,0.7000000000000001,"(78, 77)",True,d_H,6.3643007,1,negexp,0.9586067
18949,0.7000000000000001,"(80, 81)",False,d_H,6.41061,1,negexp,0.30720627
18950,0.7000000000000001,"(83, 82)",True,d_H,6.606327,1,negexp,0.61246216
18951,0.7000000000000001,"(85, 84)",True,d_H,7.0237546,1,negexp,0.88697803
18952,0.7000000000000001,"(88, 89)",True,d_H,6.9412856,1,negexp,0.9466758
