_UID,system,l1,l2,theta,accuracy,auroc,coef,intercept
150,drosophila,1,4,0.22999999999999998,0.6490572813790627,0.4047549175038617,-0.39887316538894874,0.768102392892774
151,drosophila,1,4,0.22999999999999998,0.6547490458702383,0.446972643787962,-0.282355352327678,0.6699140505456087
152,drosophila,1,4,0.22999999999999998,0.6552455597900338,0.3824097015602457,-0.40812302598510825,0.7192143491199915
153,drosophila,1,4,0.32,0.6545661728797004,0.4094794735980383,-0.3547080631332953,0.789908351382617
154,drosophila,1,4,0.32,0.655562795243525,0.44147245669076507,-0.29019009293921594,0.8090123080784564
155,drosophila,1,4,0.32,0.6528398472414073,0.39385737270166943,-0.38500527100519066,0.7240523072105284
156,drosophila,1,4,0.41,0.659442140972484,0.3884872935532958,-0.38196864360383026,0.9941036334945428
157,drosophila,1,4,0.41,0.6620139115820923,0.38665567966924397,-0.3781177586025306,1.0158080871407331
158,drosophila,1,4,0.41,0.661217374917554,0.40195309743375035,-0.31846628972864227,0.8819261644307977
159,drosophila,1,4,0.5,0.6763359620581261,0.3258360054161733,-0.5297846926468159,1.4455812793305918
160,drosophila,1,4,0.5,0.6699551072438065,0.37980074215869264,-0.4019288787464737,1.2108493232164796
161,drosophila,1,4,0.5,0.6727928928373126,0.372191009525262,-0.4281309256184792,1.033949301933965
162,drosophila,2,3,0.05,0.592228673514962,0.46789809159296125,-0.48674488791486475,0.5088047930821873
163,drosophila,2,3,0.05,0.5917186108637578,0.49935258510551883,-0.544570674208804,0.7079285010034776
164,drosophila,2,3,0.05,0.6016042780748663,0.47915736572605105,-0.3827513743122007,0.10945349577905736
165,drosophila,2,3,0.14,0.5871287128712871,0.4727364819779927,-0.4630690646613474,0.645041718518219
166,drosophila,2,3,0.14,0.5951557093425606,0.49015013279808606,-0.27204856240029157,0.3677896544753702
167,drosophila,2,3,0.14,0.5873810716074112,0.4864373349899052,-0.4611794085088822,0.5287470956136734
168,drosophila,2,3,0.22999999999999998,0.5868621064060804,0.49775981311134637,-0.4653161368904691,0.5240036494418696
169,drosophila,2,3,0.22999999999999998,0.5917456776352482,0.5009783791711373,-0.45251772635102905,0.5586546039214377
170,drosophila,2,3,0.22999999999999998,0.597459966869133,0.5145619615841223,-0.3568680150928877,0.3566695716124306
171,drosophila,2,3,0.32,0.6064157927205429,0.4837076952465853,-0.443946353000135,0.250366377305886
172,drosophila,2,3,0.32,0.595311536088834,0.5277399532415012,-0.43710710540503983,0.3513911348038383
173,drosophila,2,3,0.32,0.5872524752475248,0.47201675062592857,-0.3771117814586958,0.34759893815950327
174,drosophila,2,3,0.41,0.5776173285198556,0.48186070842069606,-0.4906229721577719,0.45408492837046194
175,drosophila,2,3,0.41,0.6145685997171145,0.4601219461002435,-0.37690129758358115,0.2585662479831998
176,drosophila,2,3,0.41,0.5949090909090909,0.47078524930535126,-0.4650731737254813,0.3501558185063727
177,drosophila,2,3,0.5,0.5822147651006712,0.43991040462427744,-0.47423213290675537,0.36465680845034726
178,drosophila,2,3,0.5,0.5959860383944153,0.4746847181008902,-0.40596463384000764,0.36048455239028027
179,drosophila,2,3,0.5,0.588702559576346,0.486559764130554,-0.4928432077296361,0.3666019031351008
180,drosophila,2,4,0.05,0.8770551433144187,0.381998460835818,-0.4100217323958854,-2.0900084212532812
181,drosophila,2,4,0.05,0.8763171281156893,0.5791901326540985,-0.1953385951328895,-2.2589402408151766
182,drosophila,2,4,0.05,0.8761351253178351,0.33672873130488074,-0.27475251890504193,-2.1053169196322683
183,drosophila,2,4,0.14,0.8766937669376694,0.3475303391385132,-0.49198255498828164,-2.528801404795439
184,drosophila,2,4,0.14,0.8777110844337735,0.44612318619361824,-0.2786575722760834,-2.240471598531013
185,drosophila,2,4,0.14,0.8731438607695993,0.3616249519211993,-0.269361527460799,-2.5035902570967172
186,drosophila,2,4,0.22999999999999998,0.8765565782349757,0.38587733392046764,-0.2886904560199722,-2.1413914912511878
187,drosophila,2,4,0.22999999999999998,0.8768983383955691,0.31899462388530636,-0.348293651048347,-1.8746960609586658
188,drosophila,2,4,0.22999999999999998,0.8753442914260329,0.47657053751605216,-0.23159176113603955,-1.8083840356460505
189,drosophila,2,4,0.32,0.8732293895852441,0.32920968549515095,-0.4002960359546873,-1.9011838401066434
190,drosophila,2,4,0.32,0.8736572890025576,0.5067519751760353,-0.19996118206695793,-2.047264352026682
191,drosophila,2,4,0.32,0.8737470891971246,0.31632452114439197,-0.38275898252555846,-2.0483834431761028
192,drosophila,2,4,0.41,0.8701419595066325,0.268499293330518,-0.2881889547640243,-2.990009271046206
193,drosophila,2,4,0.41,0.8719868944535455,0.20827291891420827,-0.42078914910638016,-2.2959178356064487
194,drosophila,2,4,0.41,0.8769140853302162,0.5192585132015466,-0.17709663967505745,-2.5647101594744868
195,drosophila,2,4,0.5,0.8761669412410763,0.15858675392540555,-0.5485385617729727,-15.84619004770632
196,drosophila,2,4,0.5,0.8748975689702267,0.32439346364506116,-0.33723071340208516,-10.8995971499677
197,drosophila,2,4,0.5,0.8729984945942247,0.41046026148488013,-0.250255399867126,-1.799631361765902
198,drosophila,3,4,0.05,0.8997694995910477,0.3312163684144663,-0.6518260140221493,-2.664841250474272
199,drosophila,3,4,0.05,0.9006391200951248,0.39688431339706876,-0.5279475566388632,-2.5993453972604295
200,drosophila,3,4,0.05,0.9006923248715849,0.38350123780475726,-0.4247916755035671,-2.9542697601190087
201,drosophila,3,4,0.14,0.896611427158051,0.23656595282778986,-0.42811675793584636,-14.143651708010221
202,drosophila,3,4,0.14,0.9014292755051749,0.3843758510478834,-0.2048147123081992,-2.2873900618995444
203,drosophila,3,4,0.14,0.9026628430970913,0.589342507293988,-0.17019441630038115,-2.619528398135321
204,drosophila,3,4,0.22999999999999998,0.9004582951420715,0.41426197877223947,-0.17734665019986726,-2.39384342697255
205,drosophila,3,4,0.22999999999999998,0.9028776978417267,0.27338479784345426,-0.3400382084717783,-2.2199476232119744
206,drosophila,3,4,0.22999999999999998,0.9005423292582039,0.38502906527451836,-0.38422770138922063,-2.1312830261789615
207,drosophila,3,4,0.32,0.9022869022869023,0.3557140568561217,-0.3753751073567714,-2.796176473153987
208,drosophila,3,4,0.32,0.8999896576688385,0.46462083602451015,-0.25608135057101356,-2.8671912437573734
209,drosophila,3,4,0.32,0.9025974025974026,0.2596184579691734,-0.3512289439302795,-3.1906554168030845
210,drosophila,3,4,0.41,0.8984980620155039,0.5386773106419988,-0.20686078577586725,-2.9214687404458384
211,drosophila,3,4,0.41,0.9011871927089579,0.5437463283410112,-0.21202246405414574,-2.3094010333000705
212,drosophila,3,4,0.41,0.9052441229656419,0.2101901368595825,-0.4943500199839126,-15.78229450999497
213,drosophila,3,4,0.5,0.9052112676056338,0.6316091396144142,-0.1882363032735903,-2.3626380390979604
214,drosophila,3,4,0.5,0.9023802776990649,0.19740040925586505,-0.49833404165270656,-15.890220445407271
215,drosophila,3,4,0.5,0.902681660899654,0.33255681867429676,-0.3034158669013926,-1.9370768552681241
216,london,1,2,0.05,0.8011204481792717,0.4473554614399685,-0.2604011476668883,2.360638790474773
217,london,1,2,0.05,0.8061797752808989,0.4553855476442963,-0.37360468981848965,1.1339773869355114
218,london,1,2,0.05,0.8056338028169014,0.34174521131042873,-0.558183958942673,1.5872118389003331
219,london,1,2,0.14,0.809375,0.3128679030318375,-1.066288923792292,2.566956783044123
220,london,1,2,0.14,0.8132911392405063,0.33001384950207746,-0.9395945171616292,1.9742577870771159
221,london,1,2,0.14,0.8072289156626506,0.3773320895522388,-0.7772611097736064,1.7594221885454704
222,london,1,2,0.22999999999999998,0.7992957746478874,0.3580647654378236,-0.7861625772592271,1.276170613590921
223,london,1,2,0.22999999999999998,0.8114478114478114,0.269561351511559,-0.8854840251586503,1.6655390002703696
224,london,1,2,0.22999999999999998,0.7958477508650519,0.3437730287398673,-1.0428426481963313,2.4038371997768326
225,london,1,2,0.32,0.7951807228915663,0.29223608635373344,-1.1628282232586684,2.4675366047246534
226,london,1,2,0.32,0.7777777777777778,0.298469387755102,-0.8581853712075208,1.6746587401213193
227,london,1,2,0.32,0.8167330677290837,0.22237539766702016,-0.48492994980546733,1.3284152815907637
228,london,1,2,0.41,0.8186046511627907,0.21867715617715616,-1.175342421995596,2.200928898863511
229,london,1,2,0.41,0.7772020725388601,0.16589147286821707,-1.0577959790032585,1.1716745801835435
230,london,1,2,0.41,0.7924528301886793,0.3469967532467532,-1.1087877910870434,1.673155351537566
231,london,1,2,0.5,0.8457446808510638,0.23790934721318585,-1.1281380959434146,1.3463514502552845
232,london,1,2,0.5,0.8010471204188482,0.18283453732370142,-1.1209871741600674,1.7157125872567458
233,london,1,2,0.5,0.8152173913043478,0.19901960784313727,-1.1651279128930172,1.730440580695108
234,london,1,3,0.05,0.8709677419354839,0.3536118763391491,-1.1103276451333195,3.859342914461714
235,london,1,3,0.05,0.8757396449704142,0.3584298584298584,-0.6266228310810583,1.578815605732735
236,london,1,3,0.05,0.868421052631579,0.4142910587355032,-0.3216992148445076,2.1803645546865664
237,london,1,3,0.14,0.8697068403908795,0.3108614232209737,-0.8688347991056166,1.955074933794657
238,london,1,3,0.14,0.8675078864353313,0.41861471861471855,-0.7039538740794125,1.6062679648454898
239,london,1,3,0.14,0.8571428571428571,0.40168732782369143,-0.7462328731556093,2.972993998662205
240,london,1,3,0.22999999999999998,0.8892988929889298,0.23955739972337484,-1.5636756349064302,4.472219966619119
241,london,1,3,0.22999999999999998,0.8787878787878788,0.2990634312473393,-0.9789297600072396,2.0586177217927535
242,london,1,3,0.22999999999999998,0.8566308243727598,0.40292887029288704,-1.0347395372076373,2.6706574530897673
243,london,1,3,0.32,0.8821138211382114,0.32289845860479893,-0.3927293843084031,1.409528398841467
244,london,1,3,0.32,0.8771186440677966,0.4461102781942362,-0.9194921165114016,1.224696096379058
245,london,1,3,0.32,0.8866396761133604,0.28538812785388123,-0.9258693861553443,1.3852862916987416
246,london,1,3,0.41,0.8695652173913043,0.20102880658436217,-1.112320563663993,1.8633949894167683
247,london,1,3,0.41,0.8599033816425121,0.27373111197210387,-1.5750861301658579,4.382306458899765
248,london,1,3,0.41,0.8818181818181818,0.3261300555114989,-1.2130885986622078,2.265620930874488
249,london,1,3,0.5,0.8924731182795699,0.12289156626506025,-1.1629139964723192,2.1064497369193154
250,london,1,3,0.5,0.875,0.13046044864226683,-1.1445593982439728,1.674930122626286
251,london,1,3,0.5,0.8662790697674418,0.1006711409395973,-1.4755588634619285,3.446251036395245
